# Time-averaged data for fix out_vacf
Step VACF_x VACF_y VACF_z VACF_total
2595 -0.287894 0.0692306 -0.0182313 -0.236895
2600 -0.282382 0.0760798 0.0256768 -0.180625
2605 -0.260246 0.0627048 0.0773168 -0.120225
2610 -0.220382 0.031608 0.122856 -0.0659176
2615 -0.164729 -0.00916381 0.151709 -0.0221832
2620 -0.0964476 -0.0511004 0.163453 0.0159055
2625 -0.0165942 -0.0884251 0.164258 0.0592392
2630 0.0715438 -0.115573 0.158405 0.114375
2635 0.152558 -0.12509 0.144901 0.172369
2640 0.20312 -0.111328 0.122207 0.213999
2645 0.208532 -0.0764789 0.0920618 0.224115
2650 0.174448 -0.0319304 0.0605848 0.203102
2655 0.121842 0.00715293 0.0345073 0.163502
2660 0.0724425 0.029427 0.0179137 0.119783
2665 0.0378315 0.0304637 0.0123514 0.0806466
2670 0.0209107 0.0145082 0.0165487 0.0519677
2675 0.0205406 -0.00914746 0.0261259 0.037519
2680 0.0333664 -0.0320338 0.0365021 0.0378347
2685 0.0575695 -0.0465575 0.0442383 0.0552503
2690 0.0930074 -0.0438231 0.0449352 0.0941194
2695 0.134147 -0.0169515 0.0320597 0.149255
2700 0.167193 0.0306336 0.00191577 0.199743
2705 0.178429 0.0827202 -0.0394868 0.221662
2710 0.164323 0.12168 -0.0791538 0.206849
2715 0.132192 0.139981 -0.103731 0.168442
2720 0.0928791 0.136244 -0.102713 0.12641
2725 0.0531959 0.10789 -0.072482 0.0886035
2730 0.0146361 0.0547768 -0.0181871 0.0512258
2735 -0.0219154 -0.0131888 0.0489792 0.013875
2740 -0.051928 -0.076502 0.116279 -0.0121509
2745 -0.0680097 -0.114562 0.170971 -0.0116003
2750 -0.0657864 -0.118582 0.201321 0.0169529
2755 -0.0483408 -0.0950482 0.200828 0.0574388
2760 -0.0244301 -0.0581122 0.168586 0.0860435
2765 -0.00569538 -0.0215906 0.107721 0.0804346
2770 -0.00282909 0.00700545 0.0265812 0.0307575
2775 -0.0205322 0.0272952 -0.0603575 -0.0535946
2780 -0.0554114 0.0415896 -0.134543 -0.148365
2785 -0.0982194 0.0506506 -0.178672 -0.226241
2790 -0.138554 0.0531189 -0.183859 -0.269294
2795 -0.170292 0.0507043 -0.151544 -0.271132
2800 -0.191753 0.0502324 -0.0918361 -0.233357
2805 -0.200332 0.0554016 -0.019125 -0.164056
2810 -0.192053 0.0587812 0.0538292 -0.0794428
2815 -0.166513 0.0471836 0.11713 -0.00219995
2820 -0.128279 0.0146733 0.159869 0.0462638
2825 -0.0833211 -0.0349447 0.172753 0.0544871
2830 -0.0374903 -0.0940323 0.157037 0.0255149
2835 0.00414741 -0.154658 0.125621 -0.0248888
2840 0.0401378 -0.208205 0.0930525 -0.0750145
2845 0.0726366 -0.245918 0.0646169 -0.108665
2850 0.102928 -0.261113 0.0377639 -0.120421
2855 0.129218 -0.250767 0.0118083 -0.109741
2860 0.147411 -0.217609 -0.00962207 -0.0798197
2865 0.154399 -0.169356 -0.023526 -0.0384836
2870 0.149768 -0.115164 -0.0312139 0.00338938
2875 0.137085 -0.0610696 -0.0363503 0.0396651
2880 0.121978 -0.00919192 -0.0421113 0.070675
2885 0.10841 0.0383348 -0.0492398 0.0975048
2890 0.0957041 0.0780048 -0.0562393 0.11747
2895 0.0808453 0.107149 -0.062834 0.125161
2900 0.0611333 0.124644 -0.0704613 0.115316
2905 0.0350428 0.12985 -0.0778256 0.0870667
2910 0.0058141 0.12109 -0.0826946 0.0442096
2915 -0.0168353 0.0993182 -0.0868501 -0.0043672
2920 -0.0237608 0.0719142 -0.0932114 -0.045058
2925 -0.0165914 0.0537815 -0.0980357 -0.0608455
2930 -0.00821593 0.063362 -0.0941298 -0.0389837
2935 -0.0125771 0.10757 -0.0826739 0.0123189
2940 -0.0325956 0.172031 -0.073277 0.0661589
2945 -0.0580424 0.232594 -0.0729741 0.101577
2950 -0.0776898 0.271522 -0.0815433 0.112289
2955 -0.0886453 0.278382 -0.0943278 0.0954092
2960 -0.092321 0.247739 -0.106357 0.0490611
2965 -0.084817 0.184355 -0.114696 -0.0151571
2970 -0.0581611 0.102889 -0.119143 -0.0744156
2975 -0.00940818 0.0213974 -0.120407 -0.108418
2980 0.0564813 -0.045456 -0.117818 -0.106792
2985 0.128106 -0.0947791 -0.113465 -0.0801376
2990 0.190634 -0.133825 -0.113066 -0.056257
2995 0.233595 -0.169923 -0.119857 -0.0561856
3000 0.257259 -0.204571 -0.133432 -0.0807431
3005 0.266284 -0.234229 -0.147635 -0.11558
3010 0.258909 -0.254058 -0.149746 -0.144895
3015 0.228043 -0.261788 -0.129116 -0.162861
3020 0.174658 -0.257436 -0.0887533 -0.171531
3025 0.111407 -0.237519 -0.0390705 -0.165182
3030 0.0493356 -0.198675 0.017358 -0.131981
3035 -0.00958366 -0.145389 0.0831733 -0.0717993
3040 -0.06816 -0.0857056 0.153595 -0.000270286
3045 -0.129464 -0.0243851 0.213202 0.0593524
3050 -0.191722 0.0363305 0.247989 0.0925975
3055 -0.248515 0.0889686 0.256185 0.0966387
3060 -0.295033 0.118144 0.24435 0.0674618
3065 -0.330109 0.111812 0.221747 0.00345074
3070 -0.350072 0.073997 0.195616 -0.0804595
3075 -0.344636 0.0236691 0.171341 -0.149626
3080 -0.301233 -0.0183168 0.153517 -0.166034
3085 -0.215388 -0.0421352 0.14454 -0.112983
3090 -0.0981448 -0.0518569 0.142928 -0.00707394
3095 0.0260291 -0.0550927 0.14155 0.112486
3100 0.132748 -0.05276 0.129984 0.209973
3105 0.207995 -0.0410192 0.101589 0.268565
3110 0.244537 -0.0197011 0.0592034 0.284039
3115 0.239658 0.0016131 0.0136773 0.254948
3120 0.198195 0.00850816 -0.0207382 0.185965
3125 0.133922 -0.00637541 -0.0346078 0.0929392
3130 0.065376 -0.0355322 -0.0294741 0.000369715
3135 0.00922921 -0.062262 -0.0127716 -0.0658044
3140 -0.0230296 -0.076039 0.00987662 -0.0891921
3145 -0.0242531 -0.0790518 0.0335253 -0.0697796
3150 0.00565984 -0.0750827 0.0535143 -0.0159086
3155 0.0587871 -0.0606482 0.0679611 0.0661
3160 0.122089 -0.0299972 0.0739067 0.165998
3165 0.179848 0.0168343 0.0646347 0.261317
3170 0.21736 0.0675527 0.0374876 0.3224
3175 0.224933 0.102022 -0.00189433 0.32506
3180 0.198489 0.108103 -0.0439237 0.262669
3185 0.137248 0.0921649 -0.0785729 0.15084
3190 0.0465287 0.0690604 -0.0981242 0.0174649
3195 -0.0562764 0.0463734 -0.0993598 -0.109263
3200 -0.149116 0.0230402 -0.0843189 -0.210394
3205 -0.219743 -0.0013559 -0.05878 -0.279878
3210 -0.268523 -0.0221555 -0.0271003 -0.317779
3215 -0.299395 -0.0364561 0.00840501 -0.327446
3220 -0.313429 -0.0478971 0.0438564 -0.31747
3225 -0.310659 -0.0615567 0.0721197 -0.300096
3230 -0.293397 -0.0778998 0.0835242 -0.287773
3235 -0.266082 -0.0909228 0.0692465 -0.287759
3240 -0.234269 -0.0905319 0.0280395 -0.296761
3245 -0.200835 -0.0696367 -0.0301005 -0.300572
3250 -0.165175 -0.0313378 -0.0902178 -0.28673
3255 -0.126412 0.0111928 -0.13984 -0.255059
3260 -0.0849354 0.0443168 -0.170466 -0.211085
3265 -0.0426039 0.0634115 -0.177156 -0.156349
3270 -0.000928418 0.0723502 -0.15919 -0.0877684
3275 0.0420973 0.0765389 -0.120783 -0.00214652
3280 0.0909463 0.077671 -0.0708756 0.0977417
3285 0.14552 0.0732188 -0.021824 0.196915
3290 0.197986 0.0596729 0.0144466 0.272106
3295 0.238007 0.0377468 0.0320106 0.307764
3300 0.262369 0.0136332 0.0365565 0.312558
3305 0.276743 -0.00680822 0.0424548 0.312389
3310 0.287037 -0.0248534 0.0604255 0.322609
3315 0.289508 -0.0456031 0.0909941 0.334899
3320 0.271762 -0.0684066 0.128064 0.33142
3325 0.223938 -0.0841714 0.166805 0.306572
3330 0.147891 -0.0816019 0.204564 0.270853
3335 0.05391 -0.0564334 0.234968 0.232444
3340 -0.0466147 -0.0154873 0.244809 0.182707
3345 -0.143121 0.0272331 0.221342 0.105455
3350 -0.225808 0.0616343 0.161477 -0.00269719
3355 -0.284006 0.0880553 0.0726427 -0.123308
3360 -0.308635 0.112563 -0.0334479 -0.22952
3365 -0.296763 0.13549 -0.145292 -0.306564
3370 -0.251987 0.14856 -0.247011 -0.350438
3375 -0.181079 0.144335 -0.317531 -0.354275
3380 -0.093854 0.123778 -0.343225 -0.313301
3385 -0.00389606 0.0971632 -0.326386 -0.233119
3390 0.0726209 0.074568 -0.279858 -0.132669
3395 0.121798 0.0538606 -0.216992 -0.0413333
3400 0.136825 0.0263027 -0.145961 0.0171666
3405 0.118964 -0.00833061 -0.0731597 0.0374738
3410 0.0746078 -0.0396549 -0.011617 0.0233359
3415 0.0132375 -0.057524 0.0229518 -0.0213347
3420 -0.0545898 -0.0621993 0.0271435 -0.0896456
3425 -0.11729 -0.0634144 0.0116562 -0.169048
3430 -0.160689 -0.0674473 -0.00941879 -0.237555
3435 -0.171844 -0.0697057 -0.0272326 -0.268783
3440 -0.148115 -0.0607498 -0.0392872 -0.248152
3445 -0.099143 -0.0362755 -0.0424472 -0.177866
3450 -0.03903 -0.0026891 -0.0313082 -0.0730272
3455 0.0191541 0.0273644 -0.00552408 0.0409943
3460 0.0670386 0.045297 0.0252242 0.13756
3465 0.10208 0.0503137 0.0440436 0.196438
3470 0.124891 0.0455977 0.0360101 0.206499
3475 0.136101 0.0341217 -0.00146917 0.168754
3480 0.133714 0.0177311 -0.0587662 0.0926791
3485 0.114439 0.000322147 -0.120793 -0.00603142
3490 0.078364 -0.0113199 -0.172986 -0.105942
3495 0.031579 -0.00920617 -0.204628 -0.182255
3500 -0.015429 0.0126213 -0.209773 -0.212581
3505 -0.051135 0.0505067 -0.186644 -0.187272
3510 -0.0674149 0.0906601 -0.137578 -0.114333
3515 -0.062282 0.119353 -0.0711702 -0.0140989
3520 -0.0397504 0.130279 -0.00269017 0.0878383
3525 -0.00617675 0.12223 0.0517224 0.167776
3530 0.0315393 0.0953434 0.0857771 0.21266
3535 0.0646135 0.0512808 0.104856 0.220751
3540 0.0832429 -0.00777212 0.113037 0.188508
3545 0.0800892 -0.0789957 0.107261 0.108354
3550 0.054217 -0.156906 0.0858706 -0.0168181
3555 0.0134953 -0.230238 0.0553564 -0.161387
3560 -0.0289972 -0.279111 0.0260406 -0.282067
3565 -0.0638825 -0.283417 0.00674785 -0.340551
3570 -0.0871698 -0.239196 0.00127809 -0.325088
3575 -0.0954249 -0.158154 0.00723517 -0.246344
3580 -0.0837283 -0.0551233 0.0197612 -0.11909
3585 -0.0464011 0.0568895 0.0351269 0.0456154
3590 0.0195742 0.164591 0.0502556 0.234421
3595 0.106793 0.255608 0.0599758 0.422376
3600 0.197975 0.320844 0.0570743 0.575894
3605 0.274692 0.355602 0.0373179 0.667612
3610 0.322175 0.361727 0.00142082 0.685323
3615 0.330123 0.346454 -0.0437838 0.632792
3620 0.295843 0.315584 -0.0860836 0.525343
3625 0.226774 0.269676 -0.113425 0.383026
3630 0.141381 0.206398 -0.117531 0.230249
3635 0.0621199 0.126156 -0.0959995 0.0922765
3640 0.00423451 0.0375324 -0.0547141 -0.0129472
3645 -0.0265021 -0.0430237 -0.00388099 -0.0734068
3650 -0.0311749 -0.103307 0.0475631 -0.0869192
3655 -0.0181441 -0.14469 0.0927732 -0.0700611
3660 -0.000655195 -0.178305 0.128053 -0.0509073
3665 0.0108643 -0.211158 0.152462 -0.0478313
3670 0.0154758 -0.238714 0.165878 -0.0573604
3675 0.0166414 -0.251435 0.173202 -0.0615923
3680 0.0158063 -0.247007 0.179764 -0.0514365
3685 0.0137193 -0.231661 0.186056 -0.0318854
3690 0.0112555 -0.211383 0.18844 -0.0116877
3695 0.00925264 -0.188287 0.181121 0.00208643
3700 0.00655992 -0.163155 0.15941 0.00281565
3705 -0.00338545 -0.138071 0.124142 -0.017314
3710 -0.0291648 -0.116272 0.0813068 -0.0641305
3715 -0.0718624 -0.100487 0.0342866 -0.138063
3720 -0.119042 -0.091343 -0.0173179 -0.227703
3725 -0.152432 -0.0856453 -0.0711336 -0.309211
3730 -0.161107 -0.076019 -0.118871 -0.355996
3735 -0.144857 -0.057017 -0.154293 -0.356167
3740 -0.111244 -0.0315376 -0.179174 -0.321957
3745 -0.071398 -0.00642625 -0.194855 -0.272679
3750 -0.0340247 0.0140886 -0.194689 -0.214625
3755 -0.00454436 0.0294666 -0.170179 -0.145257
3760 0.0128019 0.0432823 -0.120522 -0.0644381
3765 0.0167702 0.061446 -0.0523091 0.025907
3770 0.0101571 0.0882931 0.0223806 0.120831
3775 -0.00154946 0.122253 0.0872616 0.207965
3780 -0.0123563 0.15405 0.13012 0.271813
3785 -0.0196409 0.173327 0.152558 0.306244
3790 -0.0251122 0.176312 0.165433 0.316633
3795 -0.0314266 0.168231 0.175791 0.312596
3800 -0.0405306 0.157672 0.184289 0.30143
3805 -0.0529325 0.145157 0.190331 0.282555
3810 -0.0675685 0.12402 0.196105 0.252557
3815 -0.0813903 0.0920388 0.206583 0.217231
3820 -0.0904699 0.0540697 0.22424 0.18784
3825 -0.0898598 0.0169586 0.244075 0.171174
3830 -0.0743721 -0.0169411 0.254333 0.16302
3835 -0.0437961 -0.0517084 0.240588 0.145083
3840 -0.00294175 -0.0910349 0.192699 0.0987228
3845 0.0436304 -0.131671 0.111677 0.0236362
3850 0.09398 -0.166331 0.00709183 -0.0652593
3855 0.145849 -0.189368 -0.106271 -0.149789
3860 0.192593 -0.19999 -0.211729 -0.219125
3865 0.226184 -0.202532 -0.295794 -0.272142
3870 0.242964 -0.202369 -0.346171 -0.305576
3875 0.242822 -0.200188 -0.351511 -0.308877
3880 0.2234 -0.192632 -0.305964 -0.275195
3885 0.181611 -0.178915 -0.215679 -0.212983
3890 0.121265 -0.163506 -0.100593 -0.142835
3895 0.0545852 -0.149871 0.0139331 -0.0813531
3900 -0.0038371 -0.136423 0.106561 -0.0336991
3905 -0.0449697 -0.118825 0.161903 -0.00189117
3910 -0.0669148 -0.0912863 0.169895 0.0116933
3915 -0.0690138 -0.0509275 0.130064 0.0101227
3920 -0.0505689 0.000206916 0.0547623 0.00440027
3925 -0.0165963 0.0593346 -0.0346833 0.00805495
3930 0.0201175 0.125312 -0.117469 0.0279605
3935 0.044899 0.194181 -0.183091 0.055989
3940 0.0497523 0.25339 -0.228661 0.0744816
3945 0.0365809 0.283789 -0.248705 0.0716647
3950 0.0140585 0.272267 -0.235723 0.0506021
3955 -0.00810933 0.218371 -0.190444 0.019817
3960 -0.0239789 0.131105 -0.126612 -0.019486
3965 -0.028588 0.0267186 -0.0620425 -0.0639118
3970 -0.017096 -0.0731023 -0.00812944 -0.0983278
3975 0.0108746 -0.148132 0.0308044 -0.106453
3980 0.0487772 -0.186407 0.0554425 -0.0821878
3985 0.0845423 -0.183967 0.0686452 -0.0307799
3990 0.106054 -0.142405 0.0730544 0.0367037
3995 0.105756 -0.0695582 0.069776 0.105974
4000 0.0836058 0.0190419 0.0571274 0.159775
4005 0.0457098 0.10458 0.0319802 0.18227
4010 -7.30376e-05 0.173238 -0.00445755 0.168708
4015 -0.0515045 0.218046 -0.0444944 0.122047
4020 -0.112319 0.237109 -0.0773114 0.0474779
4025 -0.182947 0.231924 -0.0948433 -0.0458655
4030 -0.251832 0.204633 -0.0963288 -0.143528
4035 -0.300155 0.157268 -0.084888 -0.227775
4040 -0.316 0.0949247 -0.0609661 -0.282042
4045 -0.300176 0.0268343 -0.026197 -0.299539
4050 -0.259132 -0.0355451 0.00784769 -0.286829
4055 -0.196082 -0.0837219 0.0267939 -0.25301
4060 -0.113438 -0.116837 0.026521 -0.203755
4065 -0.0227809 -0.138033 0.010606 -0.150208
4070 0.0563331 -0.147696 -0.0151815 -0.106545
4075 0.109406 -0.142077 -0.044317 -0.0769887
4080 0.139006 -0.120351 -0.0675148 -0.0488602
4085 0.160599 -0.089379 -0.0738348 -0.0026144
4090 0.184552 -0.0575335 -0.0593175 0.0677013
4095 0.206875 -0.0263293 -0.0304637 0.150082
4100 0.216783 0.00558778 0.0027901 0.22516
4105 0.209646 0.0358729 0.034453 0.279972
4110 0.191825 0.0586526 0.0652448 0.315723
4115 0.174431 0.0698117 0.0974813 0.341724
4120 0.163418 0.0731818 0.126148 0.362748
4125 0.158538 0.0802135 0.139189 0.37794
4130 0.157856 0.101658 0.129034 0.388548
4135 0.159193 0.137225 0.0991062 0.395524
4140 0.156967 0.17548 0.0595481 0.391996
4145 0.140772 0.203348 0.0175055 0.361626
4150 0.101549 0.213303 -0.0255402 0.289312
4155 0.040694 0.203466 -0.0663256 0.177835
4160 -0.0304335 0.175976 -0.0975597 0.047983
4165 -0.0980054 0.136393 -0.114901 -0.0765134
4170 -0.150276 0.0908095 -0.122348 -0.181815
4175 -0.180943 0.0448607 -0.125117 -0.261199
4180 -0.192244 0.00413356 -0.122435 -0.310545
4185 -0.19192 -0.0283237 -0.111513 -0.331757
4190 -0.185784 -0.0550273 -0.0937396 -0.334551
4195 -0.174435 -0.0789002 -0.0747383 -0.328074
4200 -0.157451 -0.0985896 -0.0586398 -0.31468
4205 -0.138188 -0.111407 -0.046219 -0.295814
4210 -0.121202 -0.116782 -0.0426409 -0.280626
4215 -0.108011 -0.115879 -0.0591783 -0.283068
4220 -0.0968148 -0.107991 -0.0995115 -0.304317
4225 -0.0864194 -0.0879236 -0.153966 -0.328309
4230 -0.0800182 -0.0515186 -0.205504 -0.33704
4235 -0.0824348 -0.00425301 -0.23817 -0.324858
4240 -0.0934146 0.0383398 -0.241617 -0.296692
4245 -0.105938 0.0612222 -0.212439 -0.257155
4250 -0.111549 0.0567587 -0.153518 -0.208308
4255 -0.104734 0.0241011 -0.0689532 -0.149586
4260 -0.0824515 -0.0309958 0.0304614 -0.0829859
4265 -0.0449698 -0.0979102 0.119381 -0.0234988
4270 -0.00097789 -0.162191 0.174657 0.0114888
4275 0.0378192 -0.21052 0.189574 0.0168729
4280 0.0681928 -0.236307 0.167502 -0.000612327
4285 0.0963489 -0.239218 0.113121 -0.0297479
4290 0.126463 -0.223959 0.0331963 -0.0643003
4295 0.155282 -0.198351 -0.0592898 -0.102359
4300 0.175657 -0.167605 -0.148204 -0.140152
4305 0.180427 -0.133043 -0.216901 -0.169518
4310 0.165484 -0.0947 -0.252822 -0.182038
4315 0.130718 -0.0566127 -0.252916 -0.178811
4320 0.0809019 -0.028855 -0.221127 -0.16908
4325 0.0259934 -0.0213848 -0.164818 -0.160209
4330 -0.0244899 -0.0353509 -0.0957788 -0.15562
4335 -0.0671423 -0.0621529 -0.029944 -0.159239
4340 -0.101623 -0.0893656 0.0197482 -0.17124
4345 -0.124535 -0.110047 0.0512951 -0.183286
4350 -0.130769 -0.124363 0.0704528 -0.184679
4355 -0.118458 -0.131787 0.0831243 -0.167121
4360 -0.0914882 -0.127072 0.0922702 -0.12629
4365 -0.0625592 -0.107381 0.0996395 -0.0703009
4370 -0.0484254 -0.0756918 0.107719 -0.0163983
4375 -0.0544986 -0.0359559 0.118696 0.0282418
4380 -0.0696877 0.00775359 0.133047 0.071113
4385 -0.0785857 0.0524605 0.147905 0.12178
4390 -0.0736022 0.0986491 0.158031 0.183078
4395 -0.0550372 0.14656 0.1594 0.250922
4400 -0.026218 0.192606 0.153153 0.319541
4405 0.00987932 0.230996 0.142743 0.383617
4410 0.0506355 0.255947 0.130715 0.437298
4415 0.0903322 0.262517 0.120268 0.473117
4420 0.122755 0.249297 0.111854 0.483906
4425 0.146325 0.220218 0.102595 0.469139
4430 0.162291 0.183018 0.0891146 0.434424
4435 0.168272 0.144636 0.0727862 0.385694
4440 0.158033 0.105728 0.0622061 0.325967
4445 0.129002 0.063119 0.064165 0.256286
4450 0.0856077 0.016481 0.0774854 0.179574
4455 0.0371424 -0.0279402 0.0951086 0.104311
4460 -0.00583317 -0.0628737 0.110636 0.0419286
4465 -0.0343098 -0.0864764 0.12079 3.87842e-06
4470 -0.046413 -0.10077 0.11984 -0.0273431
4475 -0.0484926 -0.106253 0.0987209 -0.0560243
4480 -0.0467674 -0.10139 0.0520674 -0.09609
4485 -0.0411812 -0.0844253 -0.0144038 -0.14001
4490 -0.027649 -0.0546082 -0.0825567 -0.164814
4495 -0.00476474 -0.0159869 -0.133571 -0.154323
4500 0.0217278 0.0233206 -0.158679 -0.113631
4505 0.042778 0.0569774 -0.159429 -0.0596735
4510 0.0536418 0.081482 -0.140581 -0.00545756
4515 0.0563586 0.0949086 -0.104473 0.0467938
4520 0.0571323 0.0980518 -0.0577368 0.0974473
4525 0.0615862 0.0980306 -0.0157638 0.143853
4530 0.0690448 0.10456 0.00910864 0.182713
4535 0.0747279 0.121673 0.0142307 0.210631
4540 0.0770192 0.145609 0.00433595 0.226964
4545 0.0805614 0.169756 -0.0113986 0.238919
4550 0.0882673 0.190597 -0.0243435 0.254521
4555 0.0919385 0.210279 -0.0311888 0.271029
4560 0.0769509 0.230136 -0.0314931 0.275594
4565 0.0354389 0.241613 -0.0218041 0.255248
4570 -0.0282473 0.232549 -0.00131913 0.202983
4575 -0.0999289 0.201775 0.0214853 0.123332
4580 -0.163278 0.16112 0.0403139 0.0381557
4585 -0.207741 0.123252 0.0585683 -0.0259209
4590 -0.229272 0.0890854 0.0812062 -0.0589801
4595 -0.228068 0.0481304 0.100703 -0.0792348
4600 -0.206512 -0.0128855 0.104151 -0.115246
4605 -0.170168 -0.0982912 0.0905608 -0.177898
4610 -0.130165 -0.195654 0.067876 -0.257943
4615 -0.0965503 -0.284513 0.0430055 -0.338058
4620 -0.0713998 -0.350724 0.0170332 -0.405091
4625 -0.0534304 -0.386336 -0.0106095 -0.450376
4630 -0.0423239 -0.386028 -0.0338186 -0.462171
4635 -0.0367394 -0.349408 -0.042295 -0.428443
4640 -0.0307129 -0.282963 -0.0301329 -0.343809
4645 -0.0153228 -0.200449 -0.000940191 -0.216712
4650 0.0139449 -0.119995 0.0382343 -0.0678157
4655 0.0547921 -0.0576015 0.0835081 0.0806987
4660 0.101234 -0.021156 0.127529 0.207607
4665 0.1454 -0.00764489 0.155589 0.293344
4670 0.177971 -0.00668537 0.155513 0.326799
4675 0.19105 -0.00398087 0.128485 0.315554
4680 0.183922 0.01318 0.0868721 0.283974
4685 0.162584 0.0475647 0.0451584 0.255307
4690 0.132267 0.0943804 0.0129696 0.239617
4695 0.0940613 0.146336 -0.00569024 0.234708
4700 0.0495473 0.192812 -0.00900195 0.233358
4705 0.00472401 0.220913 0.0038685 0.229505
4710 -0.0303388 0.2188 0.0325208 0.220982
4715 -0.0469874 0.178398 0.0721615 0.203572
4720 -0.0463447 0.0993756 0.113365 0.166396
4725 -0.038611 -0.00689533 0.14817 0.102663
4730 -0.0314918 -0.119094 0.173928 0.0233425
4735 -0.0248763 -0.214652 0.189751 -0.0497773
4740 -0.0163682 -0.277606 0.188193 -0.105781
4745 -0.00543051 -0.301533 0.155824 -0.15114
4750 0.00796576 -0.286848 0.0865562 -0.192326
4755 0.0230691 -0.237185 -0.00796089 -0.222076
4760 0.0355474 -0.158662 -0.100815 -0.223929
4765 0.0373679 -0.0603483 -0.167893 -0.190873
4770 0.0225334 0.0469895 -0.204618 -0.135095
4775 -0.00497323 0.152247 -0.222443 -0.0751684
4780 -0.0342167 0.241707 -0.233819 -0.0263292
4785 -0.0564571 0.300828 -0.242107 0.00226375
4790 -0.0681577 0.319145 -0.241693 0.00929392
4795 -0.0705108 0.293807 -0.226788 -0.00349177
4800 -0.0668094 0.229284 -0.198855 -0.0363805
4805 -0.0597345 0.137062 -0.160616 -0.083289
4810 -0.0526871 0.0352074 -0.109106 -0.126586
4815 -0.0504825 -0.0584028 -0.041017 -0.149902
4820 -0.0560973 -0.132984 0.0358587 -0.153223
4825 -0.0680789 -0.183245 0.101767 -0.149557
4830 -0.0825514 -0.203351 0.136039 -0.149864
4835 -0.0965023 -0.188565 0.129729 -0.155338
4840 -0.10611 -0.140792 0.0922966 -0.154605
4845 -0.105161 -0.0709797 0.0448983 -0.131243
4850 -0.0897698 0.00222474 0.00652506 -0.08102
4855 -0.0625869 0.0562767 -0.0125962 -0.0189064
4860 -0.0296635 0.0735061 -0.0103159 0.0335267
4865 0.00343094 0.0527314 0.0108699 0.0670323
4870 0.0334904 0.0115939 0.0449722 0.0900565
4875 0.0593609 -0.0259251 0.0798153 0.113251
4880 0.0796617 -0.0452994 0.103926 0.138288
4885 0.0924763 -0.0442335 0.114947 0.163189
4890 0.0953991 -0.0274637 0.116392 0.184327
4895 0.0843408 -0.00465937 0.109013 0.188695
4900 0.0571473 0.0124724 0.0887085 0.158328
4905 0.0171364 0.0143611 0.0521648 0.0836624
4910 -0.0276147 -0.0044084 0.00387862 -0.0281445
4915 -0.0690083 -0.0410763 -0.0428211 -0.152906
4920 -0.101785 -0.0812815 -0.0763795 -0.259446
4925 -0.122976 -0.10908 -0.0956175 -0.327674
4930 -0.131771 -0.121538 -0.104608 -0.357918
4935 -0.131039 -0.128556 -0.101989 -0.361584
4940 -0.12751 -0.141305 -0.081762 -0.350577
4945 -0.126543 -0.162678 -0.0422565 -0.331478
4950 -0.125911 -0.187418 0.00808754 -0.305241
4955 -0.117773 -0.207217 0.0543042 -0.270686
4960 -0.0957353 -0.214859 0.0836571 -0.226937
4965 -0.0606581 -0.203542 0.0890226 -0.175177
4970 -0.0185415 -0.166823 0.0688605 -0.116504
4975 0.0258641 -0.101726 0.0286486 -0.0472137
4980 0.0690857 -0.0126045 -0.0174668 0.0390144
4985 0.106188 0.0859268 -0.0504075 0.141707
4990 0.132209 0.174621 -0.0547871 0.252043
4995 0.143887 0.240875 -0.0245706 0.360191
5000 0.138638 0.283497 0.0367521 0.458887
5005 0.116872 0.305201 0.118111 0.540184
5010 0.0843338 0.302988 0.202597 0.58992
5015 0.0497686 0.271478 0.273121 0.594367
5020 0.0186832 0.213506 0.314915 0.547105
5025 -0.00857822 0.141474 0.316597 0.449493
5030 -0.0336413 0.0685867 0.276446 0.311392
5035 -0.05512 0.00195377 0.201048 0.147882
5040 -0.0700617 -0.0572123 0.0980917 -0.0291822
5045 -0.0793814 -0.108663 -0.0220649 -0.210109
5050 -0.0893344 -0.149028 -0.141811 -0.380173
5055 -0.106495 -0.173497 -0.237608 -0.5176
5060 -0.128294 -0.180072 -0.290273 -0.598639
5065 -0.142217 -0.171436 -0.293867 -0.60752
5070 -0.138984 -0.152133 -0.252122 -0.543239
5075 -0.121091 -0.127715 -0.173997 -0.422804
5080 -0.0948845 -0.104347 -0.0736482 -0.27288
5085 -0.0617163 -0.0845363 0.0288223 -0.11743
5090 -0.0246722 -0.0647318 0.109836 0.0204315
5095 0.00652674 -0.0425368 0.151951 0.115941
5100 0.0243511 -0.0219442 0.152296 0.154703
5105 0.0322598 -0.00814447 0.12162 0.145735
5110 0.0407046 -0.00293626 0.0739913 0.11176
5115 0.0557092 -0.00145425 0.0183714 0.0726264
5120 0.0737634 0.00567574 -0.0365107 0.0429284
5125 0.0858878 0.0215677 -0.0773626 0.0300929
5130 0.0854334 0.0404203 -0.095383 0.0304708
5135 0.0735251 0.0548034 -0.0942004 0.0341282
5140 0.0577821 0.063213 -0.0873461 0.0336489
5145 0.0455653 0.0693877 -0.086679 0.028274
5150 0.038363 0.0730317 -0.0910764 0.0203183
5155 0.0330875 0.0678534 -0.090982 0.00995896
5160 0.0269879 0.0504886 -0.0813886 -0.00391205
5165 0.021044 0.0289987 -0.0652386 -0.0151959
5170 0.0178146 0.0165356 -0.0478432 -0.013493
5175 0.0200799 0.0182153 -0.0303632 0.00793196
5180 0.032663 0.0291234 -0.00977431 0.0520121
