# Time-averaged data for fix out_vacf
Step VACF_x VACF_y VACF_z VACF_total
2655 -0.174649 0.08301 -0.081933 -0.173572
2660 -0.195818 0.030795 -0.175082 -0.340105
2665 -0.204803 -0.0181098 -0.258543 -0.481456
2670 -0.194499 -0.0645424 -0.321327 -0.580369
2675 -0.159595 -0.104633 -0.35474 -0.618967
2680 -0.10378 -0.132765 -0.353088 -0.589633
2685 -0.037625 -0.146652 -0.316529 -0.500806
2690 0.0277594 -0.14593 -0.251216 -0.369387
2695 0.084415 -0.127449 -0.166561 -0.209595
2700 0.126174 -0.0889199 -0.074111 -0.0368572
2705 0.149389 -0.0371747 0.0131305 0.125345
2710 0.153024 0.0100887 0.0840936 0.247207
2715 0.135658 0.0344221 0.133617 0.303697
2720 0.0994918 0.0299442 0.159331 0.288767
2725 0.0577726 0.0068953 0.159961 0.224629
2730 0.0293045 -0.0187979 0.14119 0.151697
2735 0.0248776 -0.0367462 0.114205 0.102336
2740 0.0436246 -0.0446918 0.0854126 0.0843454
2745 0.0766539 -0.045483 0.0550882 0.0862591
2750 0.110774 -0.0408816 0.0239129 0.0938049
2755 0.132554 -0.0304777 -0.00409893 0.0979775
2760 0.132322 -0.0175165 -0.0256561 0.0891497
2765 0.105326 -0.0132373 -0.0417877 0.0503011
2770 0.0528838 -0.0313048 -0.0535244 -0.0319454
2775 -0.0145861 -0.0741062 -0.058778 -0.14747
2780 -0.0778619 -0.127744 -0.0567738 -0.262379
2785 -0.116808 -0.170607 -0.0497762 -0.337191
2790 -0.121396 -0.184642 -0.0412717 -0.34731
2795 -0.0934931 -0.162774 -0.034769 -0.291036
2800 -0.0419343 -0.110311 -0.0288325 -0.181078
2805 0.0213266 -0.0383616 -0.0155395 -0.0325745
2810 0.0820408 0.0432926 0.0123165 0.13765
2815 0.12504 0.12663 0.0539791 0.305649
2820 0.137936 0.203016 0.101293 0.442245
2825 0.118804 0.263978 0.146178 0.52896
2830 0.0784493 0.303387 0.185756 0.567592
2835 0.0341471 0.31533 0.217958 0.567435
2840 -0.000211246 0.296551 0.237292 0.533631
2845 -0.0219542 0.253701 0.23942 0.471167
2850 -0.0363012 0.20093 0.222496 0.387124
2855 -0.0430243 0.149299 0.186169 0.292443
2860 -0.0317026 0.102476 0.136111 0.206884
2865 0.00874001 0.0596753 0.0834847 0.1519
2870 0.075511 0.0204141 0.0368193 0.132744
2875 0.149902 -0.010834 0.000366167 0.139434
2880 0.210726 -0.0297418 -0.0238873 0.157097
2885 0.245266 -0.0398677 -0.0383868 0.167012
2890 0.250964 -0.0480927 -0.0513789 0.151492
2895 0.227934 -0.0568174 -0.0700397 0.101077
2900 0.173134 -0.0636317 -0.0955744 0.0139279
2905 0.0852543 -0.0647833 -0.12537 -0.104899
2910 -0.0235013 -0.0605191 -0.156391 -0.240411
2915 -0.126257 -0.0549149 -0.184971 -0.366142
2920 -0.196642 -0.0499301 -0.205649 -0.452221
2925 -0.224378 -0.0449588 -0.210244 -0.47958
2930 -0.217539 -0.0436932 -0.190526 -0.451758
2935 -0.189106 -0.0543587 -0.143384 -0.386848
2940 -0.144954 -0.0811576 -0.073231 -0.299343
2945 -0.0891548 -0.117278 0.00838208 -0.198051
2950 -0.0327368 -0.148232 0.0847257 -0.0962435
2955 0.00748435 -0.162488 0.139566 -0.0154369
2960 0.0183515 -0.159444 0.163159 0.0220665
2965 -0.00167748 -0.147458 0.153519 0.00438336
2970 -0.0435604 -0.134074 0.113332 -0.064303
2975 -0.0931185 -0.120281 0.0472646 -0.166135
2980 -0.137786 -0.10426 -0.0349725 -0.277019
2985 -0.171122 -0.0877023 -0.11424 -0.373064
2990 -0.192419 -0.0733438 -0.168891 -0.434653
2995 -0.200339 -0.0601909 -0.184065 -0.444595
3000 -0.190326 -0.0458012 -0.15432 -0.390447
3005 -0.160305 -0.0303378 -0.084151 -0.274794
3010 -0.115366 -0.0166228 0.0143166 -0.117672
3015 -0.063067 -0.00733679 0.122635 0.0522313
3020 -0.00698769 -0.00319478 0.21471 0.204527
3025 0.0525684 -0.00221087 0.263194 0.313552
3030 0.115255 -0.00206942 0.252476 0.365661
3035 0.177445 -0.0042674 0.188129 0.361308
3040 0.230682 -0.0126393 0.0921915 0.310234
3045 0.262806 -0.0245939 -0.00983962 0.228372
3050 0.263376 -0.0281133 -0.0978012 0.137462
3055 0.232163 -0.0106203 -0.161433 0.0601095
3060 0.181479 0.028482 -0.198993 0.0109682
3065 0.130101 0.0749897 -0.209873 -0.0047819
3070 0.0918327 0.111231 -0.197438 0.00562569
3075 0.0682467 0.129161 -0.173939 0.0234689
3080 0.0514387 0.134189 -0.151915 0.0337121
3085 0.0316926 0.136734 -0.13789 0.0305358
3090 0.00423595 0.142803 -0.135657 0.0113821
3095 -0.0279536 0.151271 -0.145803 -0.0224863
3100 -0.0583694 0.158485 -0.159301 -0.0591856
3105 -0.0848178 0.161619 -0.162499 -0.0856981
3110 -0.111202 0.15847 -0.145849 -0.0985811
3115 -0.139576 0.14562 -0.102727 -0.0966833
3120 -0.163946 0.120136 -0.0293135 -0.0731238
3125 -0.173947 0.0830734 0.0692852 -0.0215888
3130 -0.163041 0.0389163 0.177271 0.0531462
3135 -0.133489 -0.00732228 0.272133 0.131322
3140 -0.0935105 -0.0527639 0.33153 0.185256
3145 -0.0507041 -0.0947293 0.340492 0.195059
3150 -0.00826259 -0.126826 0.297928 0.162839
3155 0.0319184 -0.137728 0.217753 0.111943
3160 0.0619278 -0.115513 0.120841 0.0672556
3165 0.0722966 -0.0563485 0.027413 0.0433611
3170 0.0600355 0.0290297 -0.0433829 0.0456823
3175 0.0282425 0.119918 -0.0794851 0.0686758
3180 -0.0157256 0.196798 -0.0828579 0.098214
3185 -0.059801 0.245828 -0.0670865 0.118941
3190 -0.0900642 0.25923 -0.0480353 0.121131
3195 -0.0977851 0.234649 -0.0375444 0.0993195
3200 -0.0846873 0.175959 -0.0440431 0.0472285
3205 -0.0604466 0.0929909 -0.0735741 -0.0410298
3210 -0.0340288 -0.00243636 -0.127435 -0.1639
3215 -0.0107125 -0.0989292 -0.197559 -0.307201
3220 0.00559161 -0.185886 -0.266333 -0.446627
3225 0.0122916 -0.252883 -0.311931 -0.552522
3230 0.011589 -0.287544 -0.316408 -0.592363
3235 0.0115702 -0.279409 -0.273571 -0.54141
3240 0.0196466 -0.228948 -0.193106 -0.402407
3245 0.0364709 -0.150717 -0.0972134 -0.21146
3250 0.055716 -0.0636658 -0.00884148 -0.0167912
3255 0.0691461 0.0207396 0.0623266 0.152212
3260 0.0734556 0.0983567 0.122316 0.294128
3265 0.0718527 0.165299 0.178245 0.415396
3270 0.0695761 0.213835 0.224254 0.507665
3275 0.0683799 0.23427 0.24406 0.54671
3280 0.0647155 0.224176 0.22469 0.513581
3285 0.0529566 0.193384 0.167953 0.414294
3290 0.0319041 0.155035 0.0888624 0.275801
3295 0.0092164 0.114465 0.00518411 0.128865
3300 -0.00491146 0.070615 -0.0691117 -0.00340823
3305 -0.00903091 0.0230932 -0.123228 -0.109166
3310 -0.0115163 -0.0263653 -0.149377 -0.187259
3315 -0.0220487 -0.0730842 -0.146848 -0.241981
3320 -0.0409151 -0.109381 -0.125889 -0.276185
3325 -0.0577205 -0.130041 -0.10062 -0.288382
3330 -0.0620556 -0.137147 -0.0769107 -0.276113
3335 -0.0549374 -0.134779 -0.0504272 -0.240143
3340 -0.0459543 -0.121177 -0.0176596 -0.184791
3345 -0.0406252 -0.0906401 0.0158752 -0.11539
3350 -0.0348212 -0.0430364 0.041416 -0.0364415
3355 -0.0193677 0.0138975 0.0536503 0.0481801
3360 0.0119337 0.0687618 0.0503943 0.13109
3365 0.0568856 0.109843 0.0332145 0.199943
3370 0.105363 0.129088 0.00698544 0.241437
3375 0.147206 0.124723 -0.0256351 0.246294
3380 0.177739 0.0994539 -0.0636502 0.213542
3385 0.195646 0.0568884 -0.101663 0.150871
3390 0.198175 0.00125941 -0.130262 0.0691722
3395 0.181169 -0.0585618 -0.141257 -0.0186504
3400 0.144595 -0.109863 -0.133442 -0.0987113
3405 0.0950079 -0.142402 -0.114727 -0.162121
3410 0.0453397 -0.150923 -0.0951911 -0.200774
3415 0.0123947 -0.135194 -0.078307 -0.201107
3420 0.00502741 -0.100172 -0.0611442 -0.156289
3425 0.0163899 -0.0553365 -0.0403426 -0.0792892
3430 0.029526 -0.013745 -0.015121 0.000660024
3435 0.0288885 0.0106434 0.0129404 0.0524723
3440 0.00951236 0.0100971 0.0418282 0.0614376
3445 -0.0204408 -0.0109995 0.0685878 0.0371475
3450 -0.0484518 -0.0396136 0.0874826 -0.000582933
3455 -0.0685774 -0.0609218 0.0916727 -0.0378265
3460 -0.0800548 -0.0637407 0.078535 -0.0652605
3465 -0.0796701 -0.0452061 0.0527493 -0.072127
3470 -0.0605187 -0.0132808 0.022043 -0.0517566
3475 -0.017925 0.0191225 -0.0110108 -0.00981327
3480 0.0422681 0.0433294 -0.0481094 0.0374881
3485 0.10602 0.0554177 -0.0859082 0.07553
3490 0.161394 0.0516387 -0.114553 0.0984801
3495 0.201089 0.03022 -0.125986 0.105323
3500 0.220289 -0.0038072 -0.119275 0.0972067
3505 0.218453 -0.0399357 -0.0986903 0.079827
3510 0.200075 -0.0663069 -0.0679147 0.0658532
3515 0.171341 -0.0758226 -0.0254392 0.0700796
3520 0.137593 -0.0683449 0.0307112 0.099959
3525 0.104812 -0.0479576 0.0971358 0.15399
3530 0.0788157 -0.0184754 0.165657 0.225997
3535 0.0596849 0.0167655 0.227998 0.304449
3540 0.0417667 0.0525277 0.27796 0.372254
3545 0.0183037 0.0821716 0.307848 0.408324
3550 -0.0168784 0.102066 0.308962 0.39415
3555 -0.0669564 0.112444 0.277255 0.322743
3560 -0.129536 0.115836 0.21743 0.20373
3565 -0.196849 0.114642 0.143514 0.0613073
3570 -0.258851 0.107543 0.0727789 -0.0785294
3575 -0.307274 0.0897441 0.0165111 -0.201018
3580 -0.337075 0.0572164 -0.0208952 -0.300753
3585 -0.345577 0.0104064 -0.0371015 -0.372272
3590 -0.332887 -0.0442744 -0.0302731 -0.407434
3595 -0.303467 -0.0988602 -0.0020867 -0.404414
3600 -0.264113 -0.146847 0.0381091 -0.37285
3605 -0.219413 -0.182296 0.0768883 -0.324821
3610 -0.172148 -0.198289 0.103007 -0.26743
3615 -0.123599 -0.18826 0.109112 -0.202747
3620 -0.0729912 -0.15048 0.0902439 -0.133227
3625 -0.0213127 -0.0922544 0.0460219 -0.0675452
3630 0.0268655 -0.0282497 -0.0166419 -0.0180262
3635 0.0681722 0.0279944 -0.086859 0.00930761
3640 0.103034 0.0678861 -0.154557 0.0163628
3645 0.134684 0.0856164 -0.211001 0.00929899
3650 0.164636 0.0768551 -0.250055 -0.00856396
3655 0.185729 0.0412745 -0.26711 -0.0401068
3660 0.186567 -0.0144361 -0.258127 -0.0859967
3665 0.161527 -0.0774857 -0.224271 -0.14023
3670 0.114444 -0.132207 -0.172541 -0.190304
3675 0.0557261 -0.167326 -0.110408 -0.222008
3680 -0.00744766 -0.180838 -0.0427669 -0.231053
3685 -0.0738288 -0.175346 0.0291927 -0.219982
3690 -0.140697 -0.153331 0.104718 -0.189311
3695 -0.199442 -0.116693 0.177711 -0.138423
3700 -0.241093 -0.0663068 0.23648 -0.0709195
3705 -0.263832 -0.00762719 0.269692 -0.00176714
3710 -0.270321 0.0466237 0.273672 0.0499744
3715 -0.258513 0.0844193 0.252729 0.0786354
3720 -0.221653 0.103956 0.21418 0.0964831
3725 -0.159952 0.115602 0.168176 0.123826
3730 -0.0867719 0.13266 0.127811 0.1737
3735 -0.0172417 0.15937 0.102058 0.244186
3740 0.0435483 0.187536 0.0886953 0.31978
3745 0.0977204 0.205932 0.0777807 0.381433
3750 0.145741 0.211242 0.0577066 0.414689
3755 0.182889 0.207708 0.0179945 0.408592
3760 0.202016 0.19988 -0.0463799 0.355516
3765 0.198904 0.187654 -0.129162 0.257396
3770 0.175745 0.169195 -0.215673 0.129267
3775 0.138549 0.145102 -0.291039 -0.00738804
3780 0.091023 0.116733 -0.34316 -0.135404
3785 0.0345934 0.0823559 -0.361319 -0.244369
3790 -0.0286804 0.0366649 -0.338289 -0.330305
3795 -0.0941804 -0.023476 -0.27584 -0.393497
3800 -0.154307 -0.0917783 -0.187007 -0.433093
3805 -0.1987 -0.154931 -0.0885318 -0.442162
3810 -0.219456 -0.202918 0.00650384 -0.41587
3815 -0.214322 -0.236942 0.0899489 -0.361315
3820 -0.184748 -0.263854 0.157012 -0.29159
3825 -0.13456 -0.287106 0.2025 -0.219167
3830 -0.0700303 -0.303052 0.220764 -0.152318
3835 0.000565316 -0.303789 0.21417 -0.089054
3840 0.0685127 -0.281445 0.195786 -0.0171465
3845 0.128796 -0.232268 0.178522 0.07505
3850 0.180207 -0.15801 0.168026 0.190223
3855 0.219352 -0.0671141 0.164086 0.316324
3860 0.238696 0.0261975 0.166471 0.431365
3865 0.230491 0.107332 0.177385 0.515208
3870 0.190928 0.16533 0.19513 0.551388
3875 0.123439 0.193593 0.207178 0.52421
3880 0.0365435 0.189403 0.195266 0.421212
3885 -0.0577471 0.154985 0.150666 0.247903
3890 -0.144543 0.0982059 0.0823311 0.035994
3895 -0.211111 0.0309427 0.0091155 -0.171053
3900 -0.247659 -0.0310101 -0.0537154 -0.332385
3905 -0.243427 -0.0739571 -0.101927 -0.419311
3910 -0.1905 -0.0931685 -0.140753 -0.424421
3915 -0.0924334 -0.0925372 -0.176875 -0.361846
3920 0.0330067 -0.077047 -0.211662 -0.255702
3925 0.161093 -0.0464155 -0.241286 -0.126609
3930 0.269088 2.25301e-05 -0.259141 0.00996908
3935 0.341603 0.0562231 -0.259651 0.138175
3940 0.373847 0.110424 -0.241333 0.242938
3945 0.36713 0.151116 -0.207498 0.310748
3950 0.325282 0.170831 -0.164946 0.331166
3955 0.256982 0.16781 -0.118143 0.30665
3960 0.177321 0.148281 -0.0689408 0.256661
3965 0.102536 0.122453 -0.0193604 0.205629
3970 0.044118 0.096245 0.0301345 0.170498
3975 0.00905503 0.0720443 0.0777147 0.158814
3980 0.000682613 0.0549795 0.118933 0.174595
3985 0.0162302 0.0512989 0.151423 0.218952
3990 0.043759 0.0614095 0.176711 0.28188
3995 0.064824 0.0773486 0.19511 0.337283
4000 0.0637301 0.0890455 0.199446 0.352221
4005 0.035037 0.0944716 0.180531 0.31004
4010 -0.0166949 0.100376 0.138701 0.222381
4015 -0.08355 0.114169 0.0868195 0.117438
4020 -0.159197 0.136239 0.0414096 0.0184518
4025 -0.238049 0.159593 0.014 -0.0644558
4030 -0.312351 0.176121 0.0112143 -0.125015
4035 -0.37021 0.180045 0.0331373 -0.157028
4040 -0.397152 0.165431 0.0715509 -0.160171
4045 -0.38231 0.127767 0.115621 -0.138923
4050 -0.324018 0.0694247 0.153902 -0.100691
4055 -0.231087 -7.69053e-05 0.172842 -0.0583219
4060 -0.121399 -0.0682853 0.163024 -0.0266607
4065 -0.0162421 -0.122357 0.124253 -0.0143464
4070 0.0646594 -0.152852 0.0642608 -0.0239321
4075 0.107723 -0.158195 -0.00449224 -0.0549641
4080 0.112539 -0.145414 -0.0706856 -0.103561
4085 0.0905435 -0.12386 -0.129359 -0.162676
4090 0.0583315 -0.0984156 -0.178272 -0.218356
4095 0.0338614 -0.0682283 -0.211934 -0.246301
4100 0.0285253 -0.0299246 -0.223546 -0.224945
4105 0.0413394 0.0169589 -0.21158 -0.153282
4110 0.0628834 0.0645643 -0.180145 -0.0526971
4115 0.0818342 0.100972 -0.136296 0.0465105
4120 0.0909129 0.121368 -0.0893782 0.122903
4125 0.0864917 0.127168 -0.0499269 0.163733
4130 0.0659987 0.119664 -0.0267167 0.158946
4135 0.0310335 0.0969059 -0.0225668 0.105373
4140 -0.0104248 0.0586835 -0.0335632 0.0146955
4145 -0.0473255 0.0102196 -0.0522903 -0.0893962
4150 -0.0710936 -0.0410203 -0.0717197 -0.183834
4155 -0.0811619 -0.0906701 -0.0894636 -0.261296
4160 -0.0837118 -0.13829 -0.106257 -0.328259
4165 -0.0841362 -0.183529 -0.117613 -0.385278
4170 -0.0827491 -0.225265 -0.113563 -0.421577
4175 -0.0778456 -0.26433 -0.0881998 -0.430375
4180 -0.0693353 -0.299911 -0.0471744 -0.41642
4185 -0.0586469 -0.327643 -0.00507069 -0.39136
4190 -0.0449079 -0.341722 0.0254808 -0.361149
4195 -0.0229491 -0.334665 0.0414259 -0.316188
4200 0.00973433 -0.299042 0.0464857 -0.242822
4205 0.0465336 -0.233059 0.0451935 -0.141332
4210 0.0753498 -0.143396 0.0385314 -0.0295151
4215 0.0866069 -0.0408168 0.0252258 0.0710159
4220 0.0808873 0.0638585 0.00717574 0.151922
4225 0.0693976 0.157863 -0.0100161 0.217244
4230 0.06279 0.226733 -0.0230379 0.266485
4235 0.0659523 0.258231 -0.0308913 0.293292
4240 0.0818994 0.246429 -0.0293547 0.298974
4245 0.11038 0.194487 -0.0113418 0.293525
4250 0.147415 0.116317 0.0268124 0.290545
4255 0.185791 0.0353089 0.0815508 0.302651
4260 0.215427 -0.0279433 0.14429 0.331774
4265 0.228964 -0.0664728 0.203835 0.366326
4270 0.223678 -0.0855758 0.247999 0.386101
4275 0.19824 -0.0934733 0.265756 0.370523
4280 0.153726 -0.0922631 0.251483 0.312946
4285 0.0964045 -0.0787756 0.206098 0.223727
4290 0.0359604 -0.0549808 0.136985 0.117965
4295 -0.0201805 -0.0315749 0.0549003 0.00314494
4300 -0.0677945 -0.0190987 -0.0307634 -0.117657
4305 -0.105932 -0.0212963 -0.110995 -0.238224
4310 -0.136724 -0.0341563 -0.170495 -0.341375
4315 -0.161175 -0.0481539 -0.191977 -0.401306
4320 -0.176205 -0.054629 -0.169766 -0.4006
4325 -0.176996 -0.0483925 -0.114035 -0.339423
4330 -0.162938 -0.0299447 -0.0439388 -0.236822
4335 -0.13792 -0.00605161 0.0220998 -0.121872
4340 -0.106202 0.0128527 0.0728211 -0.0205279
4345 -0.0723245 0.0191144 0.102826 0.049616
4350 -0.0433346 0.0131199 0.110839 0.0806248
4355 -0.0286262 -0.0013291 0.0991145 0.0691592
4360 -0.0325819 -0.0231257 0.0752962 0.0195887
4365 -0.0480583 -0.0527316 0.0517345 -0.0490554
4370 -0.0617327 -0.0845323 0.0369349 -0.10933
4375 -0.0611025 -0.104748 0.0276169 -0.138233
4380 -0.0383072 -0.100181 0.0117827 -0.126705
4385 0.00482872 -0.0690065 -0.0186603 -0.0828381
4390 0.0546936 -0.0214122 -0.0601983 -0.0269169
4395 0.090922 0.0315902 -0.104309 0.0182032
4400 0.0964761 0.0871863 -0.147432 0.0362304
4405 0.0684126 0.146991 -0.1886 0.0268031
4410 0.0191306 0.205566 -0.221019 0.00367806
4415 -0.0344715 0.247476 -0.233259 -0.020254
4420 -0.0792915 0.257604 -0.217895 -0.0395817
4425 -0.106767 0.230192 -0.179279 -0.0558536
4430 -0.112256 0.170299 -0.133361 -0.0753175
4435 -0.0946155 0.0904661 -0.0941842 -0.0983336
4440 -0.057755 0.00369361 -0.0633671 -0.117428
4445 -0.0107541 -0.0791226 -0.0355334 -0.12541
4450 0.0373768 -0.147744 -0.00852418 -0.118891
4455 0.0826464 -0.193268 0.0142613 -0.0963602
4460 0.123832 -0.210621 0.0310198 -0.0557692
4465 0.156071 -0.199047 0.0476731 0.00469707
4470 0.170263 -0.161978 0.0734924 0.0817775
4475 0.156713 -0.10765 0.110171 0.159234
4480 0.112222 -0.0468379 0.1467 0.212084
4485 0.0445282 0.0101621 0.165669 0.220359
4490 -0.0332593 0.056543 0.156377 0.179661
4495 -0.109173 0.0908573 0.121285 0.10297
4500 -0.171238 0.116007 0.0726207 0.0173897
4505 -0.206278 0.137718 0.026034 -0.0425267
4510 -0.206689 0.161633 -0.00639792 -0.0514542
4515 -0.177229 0.188576 -0.0181435 -0.00679568
4520 -0.132961 0.212635 -0.00895872 0.0707155
4525 -0.0901783 0.228249 0.0140015 0.152073
4530 -0.0572333 0.231747 0.0360756 0.21059
4535 -0.0327708 0.213809 0.0404706 0.221509
4540 -0.0109567 0.163217 0.0183086 0.170569
4545 0.0115293 0.0816467 -0.0273337 0.0658423
4550 0.0326859 -0.0124041 -0.0832759 -0.0629941
4555 0.0449875 -0.0971908 -0.131637 -0.18384
4560 0.0432535 -0.159379 -0.159749 -0.275875
4565 0.0324633 -0.196512 -0.166091 -0.33014
4570 0.0227893 -0.211717 -0.155108 -0.344036
4575 0.0176334 -0.204928 -0.128762 -0.316057
4580 0.0113655 -0.171476 -0.0865704 -0.246681
4585 -0.0013717 -0.110472 -0.034577 -0.146421
4590 -0.01872 -0.0326013 0.0118787 -0.0394427
4595 -0.0344911 0.0433932 0.037008 0.0459102
4600 -0.045778 0.101077 0.0366315 0.0919306
4605 -0.0545085 0.130322 0.0219643 0.0977781
4610 -0.0624806 0.12572 0.0118698 0.0751088
4615 -0.068092 0.0876236 0.0198918 0.0394234
4620 -0.0696165 0.0252465 0.0469703 0.00260035
4625 -0.0692482 -0.0429135 0.0849582 -0.0272035
4630 -0.0693304 -0.0954314 0.124045 -0.0407169
4635 -0.0669158 -0.116711 0.158022 -0.0256054
4640 -0.0563445 -0.100215 0.184629 0.0280698
4645 -0.0341917 -0.0477878 0.201563 0.119584
4650 -0.000396925 0.0330505 0.204434 0.237088
4655 0.0445831 0.126817 0.189235 0.360636
4660 0.0990662 0.209971 0.153489 0.462527
4665 0.155865 0.262785 0.0980708 0.516721
4670 0.203692 0.277756 0.0299587 0.511406
4675 0.234673 0.256368 -0.0393452 0.451695
4680 0.248496 0.203748 -0.0987427 0.353501
4685 0.248601 0.125961 -0.140009 0.234553
4690 0.234836 0.0317155 -0.158745 0.107806
4695 0.20146 -0.0666239 -0.154658 -0.0198215
4700 0.145858 -0.158241 -0.134187 -0.14657
4705 0.0755807 -0.239071 -0.109755 -0.273244
4710 0.00704177 -0.306916 -0.0924645 -0.392339
4715 -0.044253 -0.355373 -0.0840456 -0.483672
4720 -0.0736903 -0.374919 -0.0777705 -0.52638
4725 -0.087814 -0.359063 -0.0644559 -0.511333
4730 -0.0958642 -0.310421 -0.0375899 -0.443875
4735 -0.100548 -0.241152 0.007329 -0.334371
4740 -0.0959182 -0.166107 0.0708918 -0.191134
4745 -0.0767023 -0.0968199 0.146271 -0.0272515
4750 -0.0477706 -0.0413766 0.220257 0.13111
4755 -0.021759 -0.0074679 0.27759 0.248363
4760 -0.00817586 -0.00120696 0.305553 0.29617
4765 -0.00652543 -0.0209304 0.297027 0.269571
4770 -0.00913324 -0.0549355 0.251705 0.187636
4775 -0.00719763 -0.085946 0.17574 0.0825965
4780 0.00464099 -0.098586 0.0821111 -0.0118339
4785 0.0238079 -0.0829588 -0.0132526 -0.0724034
4790 0.0418854 -0.0354213 -0.097285 -0.0908209
4795 0.0495578 0.0405117 -0.163721 -0.0736518
4800 0.0407986 0.135246 -0.212631 -0.0365858
4805 0.0139381 0.233947 -0.244832 0.0030533
4810 -0.030782 0.3199 -0.255598 0.0335199
4815 -0.0911674 0.37699 -0.236274 0.0495481
4820 -0.159516 0.391068 -0.181669 0.0498831
4825 -0.220875 0.353302 -0.0971539 0.035273
4830 -0.255845 0.26638 0.00389324 0.014429
4835 -0.251074 0.147741 0.108036 0.00470262
4840 -0.209341 0.0231775 0.206853 0.0206899
4845 -0.147402 -0.0849173 0.293176 0.060857
4850 -0.0822553 -0.163105 0.356391 0.111031
4855 -0.021743 -0.204354 0.384349 0.158252
4860 0.0315212 -0.20512 0.368547 0.194948
4865 0.0712366 -0.166278 0.308875 0.213834
4870 0.0879571 -0.0966411 0.214596 0.205912
4875 0.0801482 -0.0132584 0.101327 0.168217
4880 0.0609908 0.065471 -0.0146938 0.111768
4885 0.0516059 0.124421 -0.121865 0.0541615
4890 0.066539 0.152892 -0.212102 0.00732869
4895 0.106067 0.14633 -0.279156 -0.0267589
4900 0.160757 0.108658 -0.320946 -0.0515315
4905 0.219327 0.0501896 -0.339849 -0.0703325
4910 0.27315 -0.0162604 -0.339574 -0.082684
4915 0.314933 -0.0749374 -0.32381 -0.0838151
4920 0.336141 -0.110708 -0.297085 -0.0716519
4925 0.327102 -0.116541 -0.265073 -0.0545116
4930 0.284524 -0.0966322 -0.232582 -0.0446909
4935 0.216058 -0.0609657 -0.200156 -0.0450638
4940 0.135905 -0.0157728 -0.163055 -0.0429232
4945 0.0591572 0.034343 -0.116664 -0.0231637
4950 7.22121e-05 0.0788382 -0.064013 0.0148974
4955 -0.0316105 0.107191 -0.0161085 0.0594717
4960 -0.0376858 0.120699 0.015875 0.0988878
4965 -0.0303402 0.130806 0.0281686 0.128634
4970 -0.0192155 0.145954 0.0240846 0.150824
4975 -0.00558815 0.163893 0.0118664 0.170172
4980 0.0126518 0.176699 0.00156778 0.190919
4985 0.0330468 0.178209 0.000809241 0.212065
4990 0.0469942 0.166477 0.0152501 0.228722
4995 0.0491719 0.144707 0.0483425 0.242221
5000 0.045069 0.118636 0.0948728 0.258578
5005 0.0439324 0.0926206 0.140884 0.277437
5010 0.0464561 0.0707805 0.172538 0.289774
5015 0.044673 0.0565835 0.182383 0.28364
5020 0.0321225 0.0498102 0.170567 0.2525
5025 0.00967421 0.0468681 0.142405 0.198947
5030 -0.0178868 0.0441682 0.103758 0.13004
5035 -0.0464674 0.0381787 0.0577089 0.0494203
5040 -0.0720314 0.0235266 0.00623282 -0.0422719
5045 -0.0900495 -0.0024216 -0.0466683 -0.139139
5050 -0.0966044 -0.0346259 -0.0934078 -0.224638
5055 -0.0894653 -0.0653149 -0.129036 -0.283816
5060 -0.0700459 -0.0936322 -0.157163 -0.320841
5065 -0.0441232 -0.122608 -0.184041 -0.350772
5070 -0.0174775 -0.151773 -0.208225 -0.377476
5075 0.00607573 -0.176534 -0.221142 -0.3916
5080 0.0222759 -0.193317 -0.214228 -0.385269
5085 0.0263226 -0.201362 -0.184951 -0.359991
5090 0.0124952 -0.200258 -0.136932 -0.324695
5095 -0.0237268 -0.191431 -0.0774827 -0.292641
5100 -0.0824097 -0.181428 -0.0129433 -0.276781
5105 -0.158971 -0.177044 0.0560199 -0.279995
5110 -0.243508 -0.178209 0.127826 -0.293892
5115 -0.318345 -0.181254 0.192133 -0.307466
5120 -0.365943 -0.185267 0.235193 -0.316016
5125 -0.380593 -0.191901 0.251117 -0.321378
5130 -0.366298 -0.199113 0.246283 -0.319128
5135 -0.326757 -0.198458 0.231247 -0.293968
5140 -0.263599 -0.180675 0.208353 -0.235921
5145 -0.182134 -0.141206 0.172157 -0.151183
5150 -0.0933597 -0.0798996 0.122007 -0.0512526
5155 -0.00888204 -0.00377434 0.068598 0.0559416
5160 0.0634006 0.0728595 0.027449 0.163709
5165 0.118604 0.136897 0.00982445 0.265326
5170 0.153623 0.180704 0.016743 0.351069
5175 0.166966 0.198203 0.0402054 0.405374
5180 0.159157 0.186337 0.0685091 0.414003
5185 0.134607 0.151023 0.0902479 0.375878
5190 0.101666 0.102994 0.099431 0.30409
5195 0.0685826 0.054307 0.0987098 0.221599
5200 0.0417591 0.0162827 0.0936191 0.151661
5205 0.0262926 -0.00559633 0.0847051 0.105401
5210 0.0253492 -0.0121867 0.0719724 0.0851349
5215 0.0370814 -0.00762386 0.0607491 0.0902067
5220 0.0543475 0.00231517 0.054884 0.111547
5225 0.0701765 0.0114668 0.0509533 0.132597
5230 0.0821216 0.0134753 0.0423559 0.137953
5235 0.0905886 0.00465419 0.0240049 0.119248
5240 0.0937128 -0.0135941 -0.00501521 0.0751036
5245 0.0888922 -0.0337959 -0.0437093 0.0113871
5250 0.0782234 -0.0457877 -0.0926142 -0.0601785
5255 0.0656739 -0.0441033 -0.152273 -0.130702
