# Time-averaged data for fix out_vacf
Step VACF_x VACF_y VACF_z VACF_total
305 -0.175669 0.0603018 0.231026 0.115659
310 -0.251283 0.119177 0.20953 0.0774246
315 -0.301958 0.170964 0.161119 0.0301248
320 -0.306595 0.203759 0.101376 -0.00146029
325 -0.258541 0.209817 0.0355816 -0.0131431
330 -0.168082 0.187168 -0.0391401 -0.0200537
335 -0.0553812 0.144057 -0.12356 -0.0348841
340 0.0608912 0.0961158 -0.207806 -0.050799
345 0.166306 0.0575133 -0.275112 -0.0512927
350 0.248676 0.0335889 -0.310726 -0.0284613
355 0.299442 0.022526 -0.309217 0.0127506
360 0.313888 0.0185247 -0.276526 0.0558866
365 0.293062 0.011118 -0.225067 0.0791123
370 0.244543 -0.011571 -0.166904 0.0660672
375 0.175763 -0.0536669 -0.111481 0.0106148
380 0.0920829 -0.106712 -0.0679039 -0.0825329
385 0.000859697 -0.15728 -0.0457303 -0.20215
390 -0.0863218 -0.195733 -0.0491531 -0.331208
395 -0.157473 -0.214846 -0.0700647 -0.442383
400 -0.203187 -0.206734 -0.090768 -0.500689
405 -0.217375 -0.166263 -0.0919584 -0.475596
410 -0.200879 -0.0953743 -0.0604567 -0.35671
415 -0.160713 -0.00368898 0.00625683 -0.158145
420 -0.10405 0.0930694 0.0976309 0.0866504
425 -0.0385013 0.17934 0.193185 0.334024
430 0.0254582 0.246185 0.2707 0.542343
435 0.0766895 0.29028 0.31547 0.68244
440 0.107471 0.308127 0.322545 0.738142
445 0.116522 0.292519 0.29335 0.702391
450 0.107892 0.238444 0.233702 0.580037
455 0.0874954 0.152037 0.153942 0.393474
460 0.061916 0.0545447 0.0653512 0.181812
465 0.0380136 -0.027698 -0.0246181 -0.0143025
470 0.0216816 -0.0780834 -0.111027 -0.167429
475 0.0150789 -0.0929788 -0.186457 -0.264357
480 0.0149644 -0.0788208 -0.239539 -0.303396
485 0.0131663 -0.0482303 -0.260817 -0.295881
490 0.000404586 -0.014704 -0.249712 -0.264012
495 -0.0263075 0.0126775 -0.214901 -0.228531
500 -0.0606079 0.0308118 -0.1665 -0.196296
505 -0.0920788 0.0386453 -0.111981 -0.165414
510 -0.114052 0.0349853 -0.0570519 -0.136118
515 -0.124881 0.0203877 -0.00807713 -0.112571
520 -0.123707 -0.00182651 0.0263449 -0.0991883
525 -0.107678 -0.0275565 0.0381133 -0.0971217
530 -0.0773157 -0.0519431 0.0236203 -0.105639
535 -0.0399414 -0.0699922 -0.0135761 -0.12351
540 -0.00311488 -0.0789535 -0.065072 -0.14714
545 0.0331262 -0.0758053 -0.121728 -0.164407
550 0.0722929 -0.0558865 -0.171768 -0.155362
555 0.115785 -0.0172567 -0.198793 -0.100265
560 0.160346 0.031275 -0.190629 0.000992664
565 0.196392 0.0710885 -0.150693 0.116788
570 0.213082 0.0870795 -0.0923987 0.207763
575 0.207955 0.0789512 -0.0230232 0.263883
580 0.190408 0.0598431 0.0585325 0.308784
585 0.172612 0.0448176 0.149503 0.366932
590 0.160137 0.0397047 0.23981 0.439652
595 0.154784 0.0413213 0.316097 0.512202
600 0.158157 0.0480113 0.364099 0.570268
605 0.169768 0.062872 0.371965 0.604604
610 0.184953 0.0853744 0.335752 0.606079
615 0.192763 0.105451 0.261397 0.559611
620 0.179434 0.109543 0.161515 0.450492
625 0.140471 0.0922044 0.0510418 0.283717
630 0.0854173 0.0599164 -0.0572673 0.0880664
635 0.0293593 0.0228746 -0.153789 -0.101556
640 -0.0177462 -0.0124722 -0.227685 -0.257904
645 -0.0515447 -0.0423106 -0.266551 -0.360407
650 -0.0697057 -0.0631471 -0.263059 -0.395912
655 -0.0724681 -0.0730745 -0.222269 -0.367811
660 -0.0623963 -0.0725838 -0.158277 -0.293257
665 -0.0444003 -0.0642378 -0.0850828 -0.193721
670 -0.0274781 -0.0496543 -0.0136573 -0.0907897
675 -0.0211599 -0.0300549 0.0450488 -0.00616602
680 -0.0290107 -0.0104099 0.0816068 0.0421862
685 -0.0491463 -0.00254538 0.0929667 0.041275
690 -0.0794015 -0.0189861 0.0845945 -0.0137931
695 -0.115773 -0.0598413 0.0697612 -0.105853
700 -0.150494 -0.111079 0.0642889 -0.197285
705 -0.176766 -0.158222 0.0759912 -0.258997
710 -0.190753 -0.198607 0.0977507 -0.291609
715 -0.191304 -0.235365 0.115116 -0.311554
720 -0.179188 -0.263861 0.119557 -0.323492
725 -0.155391 -0.269242 0.1104 -0.314233
730 -0.119997 -0.238522 0.08545 -0.273069
735 -0.0727951 -0.172043 0.0379896 -0.206848
740 -0.0163383 -0.0818079 -0.0341434 -0.13229
745 0.0436653 0.017325 -0.119374 -0.0583833
750 0.101741 0.1125 -0.195368 0.0188731
755 0.154364 0.190683 -0.241416 0.10363
760 0.19857 0.238251 -0.248247 0.188574
765 0.232851 0.247717 -0.219288 0.26128
770 0.254903 0.222916 -0.165261 0.312558
775 0.256286 0.174801 -0.0964961 0.334592
780 0.225746 0.117237 -0.0207517 0.322231
785 0.159814 0.0620244 0.053795 0.275634
790 0.0694547 0.0162026 0.118944 0.204601
795 -0.0241679 -0.0155475 0.168392 0.128676
800 -0.0992411 -0.0312353 0.197708 0.0672314
805 -0.142336 -0.0354297 0.207011 0.0292457
810 -0.152505 -0.0374193 0.202097 0.0121722
815 -0.138202 -0.0429952 0.187107 0.00591036
820 -0.110221 -0.0498806 0.162053 0.00195198
825 -0.0788669 -0.0538975 0.126897 -0.00586772
830 -0.0559188 -0.0551062 0.0821863 -0.0288388
835 -0.05256 -0.0535091 0.0277903 -0.0782788
840 -0.0711209 -0.0427849 -0.0325729 -0.146479
845 -0.101011 -0.0139194 -0.0891786 -0.204109
850 -0.12533 0.0349212 -0.130867 -0.221276
855 -0.129248 0.0931804 -0.150026 -0.186094
860 -0.104192 0.143824 -0.142459 -0.102827
865 -0.0517765 0.17496 -0.10765 0.0155334
870 0.0149079 0.183517 -0.0526014 0.145824
875 0.0799365 0.168667 0.0088748 0.257479
880 0.130832 0.129311 0.0623409 0.322485
885 0.160972 0.0682695 0.0963588 0.325601
890 0.170753 -0.00430865 0.103802 0.270247
895 0.162783 -0.0708251 0.0840809 0.176039
900 0.135341 -0.114714 0.0441091 0.0647369
905 0.0855658 -0.128911 -0.00226299 -0.0456078
910 0.0159228 -0.115735 -0.0400732 -0.139885
915 -0.0643736 -0.0853655 -0.0603956 -0.210135
920 -0.141721 -0.0506107 -0.0601257 -0.252457
925 -0.205095 -0.0205862 -0.0407311 -0.266412
930 -0.250483 -0.000936611 -0.00804491 -0.259464
935 -0.279916 0.00689372 0.0289593 -0.244063
940 -0.296735 0.00565431 0.0619043 -0.229177
945 -0.300256 -0.00297864 0.087146 -0.216088
950 -0.284503 -0.0201194 0.105086 -0.199537
955 -0.244339 -0.0458872 0.114845 -0.175381
960 -0.18412 -0.0769472 0.110923 -0.150144
965 -0.119427 -0.102825 0.090519 -0.131733
970 -0.0665385 -0.109754 0.0576148 -0.118677
975 -0.0303855 -0.0904757 0.0215955 -0.0992657
980 -0.00467627 -0.0483186 -0.00520288 -0.0581978
985 0.017384 0.00607542 -0.0135761 0.00988327
990 0.0383274 0.0617562 -0.00220787 0.0978758
995 0.0601686 0.109474 0.0235595 0.193202
1000 0.0833465 0.141915 0.0552187 0.28048
1005 0.103506 0.153607 0.0818431 0.338957
1010 0.114933 0.141521 0.0908656 0.34732
1015 0.11703 0.10971 0.0746093 0.301349
1020 0.114073 0.0699258 0.0367669 0.220766
1025 0.109163 0.0341217 -0.0109972 0.132287
1030 0.102252 0.00637026 -0.056533 0.0520891
1035 0.0907492 -0.016262 -0.0923197 -0.0178324
1040 0.0689729 -0.0351338 -0.114089 -0.0802502
1045 0.0329089 -0.0462505 -0.119249 -0.13259
1050 -0.0137103 -0.0451115 -0.10968 -0.168502
1055 -0.0642109 -0.0322667 -0.0929289 -0.189406
1060 -0.114687 -0.0150735 -0.0763405 -0.206101
1065 -0.162428 -0.00370401 -0.0634652 -0.229598
1070 -0.20197 -0.000532849 -0.0570657 -0.259568
1075 -0.225664 0.0015234 -0.0606576 -0.284798
1080 -0.224143 0.00796616 -0.0779798 -0.294157
1085 -0.189101 0.0131685 -0.112085 -0.288017
1090 -0.119521 0.00380202 -0.160026 -0.275744
1095 -0.0253154 -0.0273554 -0.208692 -0.261363
1100 0.0747143 -0.0747343 -0.24164 -0.24166
1105 0.162196 -0.125756 -0.249588 -0.213148
1110 0.228025 -0.169198 -0.228703 -0.169876
1115 0.270511 -0.198997 -0.17864 -0.107125
1120 0.289536 -0.215658 -0.106738 -0.032859
1125 0.28617 -0.223661 -0.0268524 0.0356564
1130 0.265561 -0.227172 0.0487951 0.0871837
1135 0.234331 -0.227335 0.113606 0.120602
1140 0.197092 -0.221447 0.167279 0.142924
1145 0.155686 -0.202006 0.21321 0.166891
1150 0.111354 -0.162606 0.251927 0.200676
1155 0.0672427 -0.107504 0.277298 0.237036
1160 0.0293351 -0.0504015 0.280112 0.259046
1165 0.00161865 -0.00455038 0.252919 0.249988
1170 -0.0169493 0.0231376 0.195121 0.201309
1175 -0.0297461 0.028802 0.116993 0.116049
1180 -0.0387048 0.00774919 0.0345416 0.00358597
1185 -0.0427232 -0.0404067 -0.0381028 -0.121233
1190 -0.0404946 -0.103207 -0.0907189 -0.234421
1195 -0.03419 -0.158246 -0.117294 -0.30973
1200 -0.0289485 -0.186859 -0.119744 -0.335551
1205 -0.0286538 -0.181434 -0.107148 -0.317236
1210 -0.0332615 -0.142499 -0.0909281 -0.266689
1215 -0.0428101 -0.0753958 -0.0823129 -0.200519
1220 -0.0620476 0.0116679 -0.090091 -0.140471
1225 -0.0979166 0.10636 -0.11399 -0.105547
1230 -0.152048 0.187716 -0.140363 -0.104696
1235 -0.213583 0.233625 -0.149409 -0.129367
1240 -0.261427 0.23719 -0.127174 -0.151412
1245 -0.274534 0.209176 -0.0735301 -0.138888
1250 -0.244312 0.167165 0.00114433 -0.0760029
1255 -0.178595 0.125704 0.0855724 0.0326809
1260 -0.0942256 0.0950536 0.170165 0.170993
1265 -0.00695651 0.0828945 0.243504 0.319442
1270 0.0720515 0.0916352 0.292 0.455686
1275 0.135197 0.117252 0.303821 0.55627
1280 0.179333 0.15312 0.274867 0.607321
1285 0.204387 0.190466 0.214043 0.608897
1290 0.207866 0.21845 0.140126 0.566442
1295 0.185844 0.227264 0.0676014 0.48071
1300 0.14176 0.211894 0.000484278 0.354138
1305 0.0871621 0.17408 -0.0596449 0.201597
1310 0.0326119 0.119086 -0.10653 0.045168
1315 -0.0146017 0.0513195 -0.132894 -0.0961763
1320 -0.0476535 -0.0266102 -0.134218 -0.208482
1325 -0.0628931 -0.110155 -0.110378 -0.283427
1330 -0.0643786 -0.190771 -0.0660292 -0.321179
1335 -0.0621285 -0.257132 -0.0112887 -0.330549
1340 -0.0638577 -0.298674 0.0394936 -0.323038
1345 -0.0672007 -0.30903 0.0721405 -0.30409
1350 -0.0603148 -0.288583 0.0810089 -0.267889
1355 -0.0355027 -0.24709 0.0716724 -0.21092
1360 -0.000405954 -0.203307 0.0520916 -0.151621
1365 0.0290076 -0.172244 0.0256468 -0.117589
1370 0.0444611 -0.153286 -0.00678893 -0.115614
1375 0.0503866 -0.1332 -0.0403383 -0.123152
1380 0.0558622 -0.100262 -0.0646093 -0.109009
1385 0.0639682 -0.0557841 -0.0716249 -0.0634408
1390 0.069719 -0.011574 -0.0636435 -0.00549849
1395 0.0673755 0.0231599 -0.0515415 0.0389938
1400 0.0565841 0.0500556 -0.044542 0.0620976
1405 0.0426595 0.0779277 -0.0434058 0.0771814
1410 0.0322419 0.11132 -0.0403835 0.103179
1415 0.0293422 0.142005 -0.0263371 0.14501
1420 0.0323211 0.157938 -0.0010542 0.189205
1425 0.035034 0.156007 0.0273066 0.218348
1430 0.0301842 0.142079 0.0496266 0.22189
1435 0.0108632 0.121135 0.0588269 0.190826
1440 -0.0256564 0.0924246 0.0511228 0.117891
1445 -0.0738981 0.0541854 0.0268429 0.00713018
1450 -0.123504 0.0110289 -0.0130645 -0.12554
1455 -0.16303 -0.025916 -0.0660648 -0.255011
1460 -0.183814 -0.0463071 -0.124536 -0.354657
1465 -0.1833 -0.0477217 -0.175222 -0.406243
1470 -0.164921 -0.0372942 -0.206528 -0.408743
1475 -0.137498 -0.0258348 -0.216375 -0.379708
1480 -0.111776 -0.0216563 -0.208395 -0.341827
1485 -0.0939979 -0.0254767 -0.186443 -0.305918
1490 -0.0795975 -0.030262 -0.15626 -0.26612
1495 -0.0571551 -0.0280485 -0.122008 -0.207211
1500 -0.0189871 -0.0160328 -0.0790477 -0.114068
1505 0.0338159 0.000470978 -0.0204646 0.0138223
1510 0.0973974 0.0103472 0.0525504 0.160295
1515 0.1712 0.00624499 0.129383 0.306828
1520 0.252343 -0.00837219 0.193606 0.437577
1525 0.329617 -0.0210957 0.2298 0.538321
1530 0.387046 -0.021862 0.231547 0.596731
1535 0.412113 -0.0139929 0.204562 0.602682
1540 0.397213 -0.010969 0.161969 0.548214
1545 0.340645 -0.0223309 0.116022 0.434336
1550 0.246695 -0.0482507 0.0760487 0.274493
1555 0.127535 -0.0836301 0.050988 0.0948932
1560 0.00305873 -0.121732 0.0467791 -0.071894
1565 -0.104926 -0.153992 0.0596503 -0.199267
1570 -0.179827 -0.171212 0.0766364 -0.274402
1575 -0.215912 -0.16652 0.0844434 -0.297989
1580 -0.217941 -0.134721 0.0773604 -0.275302
1585 -0.194683 -0.0742645 0.0585486 -0.210398
1590 -0.152814 0.00705856 0.0346001 -0.111156
1595 -0.0981649 0.0929402 0.0108296 0.00560485
1600 -0.0424122 0.165895 -0.0112155 0.112267
1605 -0.00167896 0.213768 -0.0312812 0.180808
1610 0.0153521 0.231851 -0.0441137 0.20309
1615 0.0130295 0.223525 -0.0419023 0.194653
1620 0.0030896 0.198481 -0.0244687 0.177102
1625 -0.0048488 0.166562 -0.000590635 0.161123
1630 -0.00980818 0.134259 0.0185442 0.142995
1635 -0.0176102 0.104975 0.0251685 0.112533
1640 -0.030232 0.0826712 0.0172106 0.0696498
1645 -0.0417752 0.0717097 -0.00147997 0.0284545
1650 -0.0472472 0.0710436 -0.0231022 0.000694288
1655 -0.0487446 0.0735034 -0.0413939 -0.0166351
1660 -0.0519685 0.0706447 -0.0541679 -0.0354916
1665 -0.0590177 0.0594397 -0.0589695 -0.0585475
1670 -0.0660962 0.0439473 -0.0518336 -0.0739824
1675 -0.0662774 0.0307421 -0.03136 -0.0668954
1680 -0.0566955 0.0252074 0.000225217 -0.0312629
1685 -0.0421583 0.028525 0.035943 0.0223097
1690 -0.026472 0.0371459 0.0648592 0.075533
1695 -0.00884081 0.0434063 0.0768628 0.111428
1700 0.0109694 0.0379703 0.0667691 0.115709
1705 0.0310799 0.0162498 0.0346868 0.0820165
1710 0.0482436 -0.0179821 -0.0138252 0.0164363
1715 0.0576248 -0.0565266 -0.0643078 -0.0632096
1720 0.055864 -0.0935111 -0.0944254 -0.132072
1725 0.045959 -0.126987 -0.0868179 -0.167846
1730 0.0336145 -0.157837 -0.0385014 -0.162724
1735 0.021602 -0.187896 0.0402001 -0.126094
1740 0.00907368 -0.215097 0.130476 -0.0755464
1745 -0.00673327 -0.232865 0.212903 -0.0266947
1750 -0.0307683 -0.235919 0.274238 0.00755095
1755 -0.0669275 -0.223071 0.306213 0.0162145
1760 -0.111193 -0.193019 0.300662 -0.00354895
1765 -0.14845 -0.143224 0.253352 -0.0383214
1770 -0.162628 -0.0740901 0.169136 -0.0675822
1775 -0.147038 0.0123847 0.0609391 -0.0737138
1780 -0.106206 0.111068 -0.0538628 -0.0490011
1785 -0.0502188 0.204835 -0.158899 -0.00428325
1790 0.0109479 0.268748 -0.241999 0.0376966
1795 0.0670463 0.289312 -0.293359 0.0629997
1800 0.104919 0.27224 -0.306133 0.0710251
1805 0.110096 0.23157 -0.280126 0.0615395
1810 0.0760407 0.176499 -0.222484 0.0300566
1815 0.0116764 0.110475 -0.147126 -0.0249743
1820 -0.0630995 0.0362598 -0.0716329 -0.0984726
1825 -0.123898 -0.039397 -0.0105643 -0.17386
1830 -0.147816 -0.105763 0.0297618 -0.223817
1835 -0.124701 -0.15472 0.0514257 -0.227996
1840 -0.0637904 -0.185913 0.060306 -0.189398
1845 0.0133281 -0.203363 0.0600918 -0.129943
1850 0.085413 -0.209539 0.0499577 -0.0741684
1855 0.140666 -0.202441 0.0269677 -0.0348066
1860 0.176293 -0.180662 -0.00487573 -0.00924442
1865 0.190608 -0.149369 -0.0312051 0.0100336
1870 0.179191 -0.117581 -0.0394889 0.0221214
1875 0.139124 -0.0894337 -0.0308339 0.018856
1880 0.072459 -0.0629339 -0.0172327 -0.00770757
1885 -0.0151109 -0.0372828 -0.00851276 -0.0609065
1890 -0.11771 -0.0158878 -0.00464232 -0.138241
1895 -0.229124 -0.00194446 -0.000373447 -0.231442
1900 -0.336207 0.00845661 0.00397549 -0.323775
1905 -0.415133 0.0226306 0.000406036 -0.392096
1910 -0.44049 0.0397093 -0.0170305 -0.417811
1915 -0.402492 0.0522942 -0.0430556 -0.393253
1920 -0.317137 0.0580441 -0.0642375 -0.323331
1925 -0.214334 0.0599465 -0.0708716 -0.225259
1930 -0.116777 0.0572406 -0.0631839 -0.12272
1935 -0.0312046 0.0428997 -0.0484158 -0.0367207
1940 0.0421713 0.0124692 -0.0342 0.0204405
1945 0.0999984 -0.0278827 -0.0250752 0.0470406
1950 0.137923 -0.0629943 -0.024291 0.050638
1955 0.15344 -0.0786307 -0.0352758 0.0395331
1960 0.149329 -0.0716249 -0.0610033 0.0167011
1965 0.132753 -0.0496816 -0.103079 -0.0200085
1970 0.108312 -0.0226051 -0.157762 -0.0720547
1975 0.0729544 0.00434193 -0.213777 -0.136481
1980 0.0217567 0.0274604 -0.256955 -0.207738
1985 -0.044615 0.0417541 -0.276427 -0.279287
1990 -0.116239 0.0445753 -0.266487 -0.338151
1995 -0.175933 0.0392615 -0.225352 -0.362023
2000 -0.209653 0.0334094 -0.155479 -0.331723
2005 -0.212115 0.0321418 -0.0649842 -0.244957
2010 -0.183803 0.033778 0.0330175 -0.117007
2015 -0.130502 0.033112 0.126044 0.0286533
2020 -0.0641049 0.0261593 0.205754 0.167809
2025 0.00375141 0.0127511 0.266109 0.282612
2030 0.0681181 -0.00434386 0.306029 0.369803
2035 0.128247 -0.0205551 0.331416 0.439108
2040 0.181022 -0.0301581 0.348227 0.499091
2045 0.218058 -0.0293113 0.355686 0.544433
2050 0.228493 -0.0180456 0.346573 0.55702
2055 0.20495 0.000391937 0.312772 0.518114
2060 0.152271 0.0208348 0.254103 0.427209
2065 0.0848708 0.0393221 0.182662 0.306855
2070 0.0135819 0.0537695 0.114331 0.181682
2075 -0.0558183 0.065145 0.0559392 0.0652659
2080 -0.114853 0.0782221 0.00613498 -0.030496
2085 -0.150232 0.0982355 -0.0364837 -0.0884803
2090 -0.15054 0.125126 -0.0709349 -0.0963493
2095 -0.114998 0.152619 -0.0967195 -0.0590989
2100 -0.055391 0.16984 -0.116311 -0.00186218
2105 0.0081302 0.162868 -0.132777 0.0382205
2110 0.057065 0.121637 -0.145319 0.0333826
2115 0.0822193 0.0466257 -0.149582 -0.0207369
2120 0.0820565 -0.0506903 -0.141524 -0.110158
2125 0.0588208 -0.153795 -0.122251 -0.217225
2130 0.019832 -0.247067 -0.0964117 -0.323647
2135 -0.0226415 -0.317691 -0.0680584 -0.408391
2140 -0.0561355 -0.356103 -0.0388251 -0.451063
2145 -0.0725565 -0.355031 -0.0101765 -0.437764
2150 -0.069715 -0.311401 0.0138573 -0.367259
2155 -0.0506293 -0.232772 0.0292505 -0.254151
2160 -0.0220194 -0.138831 0.037262 -0.123588
2165 0.00911867 -0.0544584 0.0447332 -0.000606446
2170 0.0384355 3.61037e-05 0.0575902 0.0960618
2175 0.0639476 0.0184971 0.0747117 0.157156
2180 0.0853421 0.0111313 0.0875508 0.184024
2185 0.104349 -0.0082471 0.0877963 0.183899
2190 0.121969 -0.0322271 0.0764109 0.166153
2195 0.135261 -0.0565384 0.0607317 0.139454
2200 0.139307 -0.0743585 0.0450732 0.110022
2205 0.134997 -0.076063 0.0291626 0.0880963
2210 0.131765 -0.0543937 0.0137585 0.0911296
2215 0.13886 -0.0127533 0.00269789 0.128805
2220 0.156222 0.0350189 -0.00102277 0.190218
2225 0.176472 0.0761984 -0.000408762 0.252262
2230 0.192756 0.10817 -0.0052211 0.295706
2235 0.20139 0.135312 -0.0254901 0.311212
2240 0.19956 0.161578 -0.0638033 0.297335
2245 0.183445 0.188197 -0.113681 0.257961
2250 0.15188 0.212836 -0.163794 0.200922
2255 0.109239 0.227763 -0.201428 0.135574
2260 0.0596097 0.225263 -0.216807 0.0680663
2265 0.00496475 0.204172 -0.206631 0.00250555
2270 -0.0506069 0.16996 -0.171718 -0.0523651
2275 -0.100778 0.131886 -0.11499 -0.0838816
2280 -0.138205 0.100071 -0.0450326 -0.0831669
2285 -0.155373 0.0815085 0.0237528 -0.0501118
2290 -0.14638 0.0765137 0.077635 0.00776843
2295 -0.107753 0.0769388 0.110391 0.0795761
2300 -0.0396567 0.0719323 0.124745 0.157021
2305 0.0504174 0.0550892 0.126882 0.232389
2310 0.145076 0.0250323 0.118693 0.288801
2315 0.222093 -0.0130928 0.0992589 0.308259
2320 0.262366 -0.0483654 0.0710312 0.285032
2325 0.253912 -0.0731477 0.0390147 0.219779
2330 0.194328 -0.0865341 0.00739077 0.115185
2335 0.0919645 -0.0903328 -0.0221899 -0.0205582
2340 -0.0351777 -0.0853672 -0.0497075 -0.170252
2345 -0.165237 -0.0697861 -0.0772005 -0.312223
2350 -0.276262 -0.039761 -0.104996 -0.421019
2355 -0.348423 0.00374235 -0.125542 -0.470223
2360 -0.370231 0.0498275 -0.126928 -0.447331
2365 -0.34027 0.0830193 -0.103772 -0.361023
2370 -0.268147 0.0927574 -0.0645409 -0.23993
2375 -0.174045 0.0799169 -0.0268197 -0.120948
2380 -0.0787132 0.0554923 -0.00438277 -0.0276037
2385 0.00617971 0.0339065 -0.000421506 0.0396647
2390 0.0752581 0.0264838 -0.00964813 0.0920938
2395 0.124679 0.034103 -0.0224201 0.136362
2400 0.149439 0.0469495 -0.0328067 0.163581
2405 0.144582 0.0547931 -0.0453409 0.154034
2410 0.110408 0.0528401 -0.0667918 0.096456
2415 0.0553716 0.0407605 -0.0920969 0.0040352
2420 -0.00577798 0.0195967 -0.10708 -0.0932617
2425 -0.0586057 -0.00857514 -0.0988519 -0.166033
2430 -0.0964302 -0.0373567 -0.063104 -0.196891
2435 -0.119089 -0.059217 -0.00697878 -0.185284
2440 -0.126253 -0.0709528 0.0555431 -0.141663
2445 -0.11643 -0.0749743 0.108546 -0.082858
2450 -0.0894969 -0.0747908 0.138784 -0.0255041
2455 -0.0504796 -0.0715702 0.140346 0.0182964
2460 -0.00915686 -0.0663223 0.117246 0.0417666
2465 0.0249078 -0.063039 0.0803293 0.0421982
2470 0.0460913 -0.0656832 0.0410088 0.0214169
2475 0.0521706 -0.0704972 0.00859975 -0.00972687
2480 0.0430968 -0.0658784 -0.0120146 -0.0347962
2485 0.0220085 -0.0408791 -0.0229064 -0.0417769
2490 -0.00435212 0.00406649 -0.0268461 -0.0271317
2495 -0.0285689 0.0566242 -0.0179049 0.0101504
2500 -0.0459777 0.104053 0.0121134 0.0701886
2505 -0.0538097 0.142968 0.0614237 0.150582
2510 -0.0483452 0.1747 0.117348 0.243703
2515 -0.0258676 0.19536 0.163273 0.332766
2520 0.0156386 0.195673 0.184745 0.396057
2525 0.0715829 0.169146 0.172884 0.413614
2530 0.127852 0.118568 0.126684 0.373104
2535 0.168995 0.0534775 0.0562865 0.278759
2540 0.185259 -0.0131029 -0.0225109 0.149645
2545 0.170546 -0.0659014 -0.0976312 0.00701389
2550 0.123997 -0.0905706 -0.160964 -0.127539
2555 0.0521893 -0.0777591 -0.202506 -0.228075
2560 -0.0357696 -0.0269203 -0.212706 -0.275396
2565 -0.130671 0.0509295 -0.18759 -0.267332
2570 -0.218523 0.136932 -0.130304 -0.211895
2575 -0.275592 0.211927 -0.0528933 -0.116559
2580 -0.278765 0.259266 0.0254865 0.00598695
2585 -0.221377 0.264512 0.0852907 0.128425
2590 -0.116283 0.218423 0.111334 0.213473
2595 0.0120942 0.122981 0.0984953 0.23357
2600 0.138106 -0.00497048 0.0532585 0.186394
2605 0.240348 -0.139071 -0.0111003 0.0901762
2610 0.304016 -0.250772 -0.078394 -0.0251501
2615 0.324505 -0.317188 -0.132552 -0.125235
2620 0.305612 -0.331561 -0.164897 -0.190846
