Frequency_THz,VDOS_0.25Kps,VDOS_0.5Kps,VDOS_1.0Kps,VDOS_2.0Kps,VDOS_5.0Kps
2.1189405297351325,0.13437714437343984,0.06820647534304676,0.21473695398334583,0.35346068551094734,0.14781295240257378
2.138930534732634,0.17513907689535127,0.05985115225815752,0.20501058293485047,0.38198789691032586,0.09694385498016661
2.158920539730135,0.2070477116074526,0.05730243191133614,0.2004583817260477,0.4035976348228446,0.042317983863048206
2.1789105447276365,0.2340293693070297,0.05609314056102028,0.20141420553099618,0.4140625868800621,0.04333316479797891
2.1989005497251375,0.2629646276437117,0.049289506748214154,0.2064763129364893,0.41083846479431785,0.10885989056442988
2.218890554722639,0.30092700150155527,0.031244501775875122,0.21245843346136825,0.39330235929201957,0.18123607859672625
2.23888055972014,0.3511843704440489,0.00610035570024048,0.21519155050399083,0.36269386966679573,0.25463859366535724
2.2588705647176415,0.4113596489279171,0.0510390953225118,0.21079165981942236,0.32184176160725436,0.3268663502902324
2.2788605697151425,0.4748932218489661,0.11311025075379265,0.19698724590384972,0.2747817814736986,0.396523452009474
2.298850574712644,0.5335576032742902,0.18520144285773804,0.17453237443752734,0.22637979475523098,0.4625980123705201
2.318840579710145,0.5793486172928162,0.2618253343647247,0.14917708405233923,0.182027786253812,0.5240898092121474
2.3388305847076465,0.6056709784012289,0.3368255195235411,0.13387977276622376,0.14723139043038214,0.5796203326946648
2.3588205897051475,0.6081247988866728,0.4041426380323953,0.14318242828649025,0.12624127475351452,0.6271523933904853
2.378810594702649,0.5850479764730468,0.4585175393368592,0.1752840760523708,0.11921728065793277,0.6639592693421205
2.39880059970015,0.5378479307820254,0.49598895487901007,0.2152238468661919,0.12161654000078118,0.6869275819626663
2.4187906046976515,0.47115021070018914,0.5141520735342895,0.2502287837128515,0.1284288081087526,0.6931841763906479
2.4387806096951525,0.3928883718081374,0.5122156018645112,0.2725302978503845,0.1373972000240407,0.6809328662419972
2.458770614692654,0.3146234513883819,0.49093180644061873,0.27827156300417316,0.14845258586112658,0.6502995241747115
2.478760619690155,0.25205090897006,0.45246791381281276,0.2668821700848831,0.1617479625677938,0.6039349659620642
2.4987506246876565,0.22188121320005907,0.4002511722177702,0.2407725959473786,0.17628656764320663,0.5471208354874486
2.5187406296851576,0.22749255535018933,0.3387871185179022,0.20507232766570363,0.18989136607845475,0.4871561302999296
