Step Temp PotEng KinEng Press Lx Ly Lz Volume
15000 768.634409770602 -329560.121096375 5867.13967142603 650.470146240438 100.140301807385 100.140301807385 100.140301807385 1004214.96236247
16000 761.425954474117 -329594.464020169 5812.11609519513 -49.638512851868 100.152085414423 100.152085414423 100.152085414423 1004569.5049424
17000 770.272615412898 -329587.360654283 5879.64442165799 -7.32304367366504 100.158309622581 100.158309622581 100.158309622581 1004756.81122596
18000 762.776962597573 -329602.875091986 5822.42860951506 -362.621495657055 100.157498354847 100.157498354847 100.157498354847 1004732.3962718
19000 765.65868010656 -329547.3546016 5844.42533371046 -82.8294961040444 100.167995977011 100.167995977011 100.167995977011 1005048.35084612
20000 763.798848612447 -329581.48656147 5830.22886917209 -331.855773010777 100.162373609337 100.162373609337 100.162373609337 1004879.12211783
21000 756.895182502976 -329608.787940156 5777.53180956316 163.271205083598 100.152773704669 100.152773704669 100.152773704669 1004590.21664723
22000 766.465491875506 -329613.96966318 5850.58388877485 120.395208762807 100.144764512414 100.144764512414 100.144764512414 1004349.22543542
23000 764.162719948705 -329610.227195224 5833.00637161683 766.14741867718 100.137420432778 100.137420432778 100.137420432778 1004128.28089103
24000 765.329235795553 -329585.23029025 5841.91061961223 35.5417129060779 100.154182074416 100.154182074416 100.154182074416 1004632.59753134
25000 760.605294511695 -329622.289675759 5805.8518341094 3.24986497664176 100.155443263576 100.155443263576 100.155443263576 1004670.55044565
26000 763.772291672069 -329614.996552313 5830.02615475226 231.145056458112 100.14667201306 100.14667201306 100.14667201306 1004406.61735092
27000 759.427751026872 -329624.922572446 5796.86340995507 504.067826396471 100.136851731129 100.136851731129 100.136851731129 1004111.17301579
28000 760.999074449023 -329601.929549636 5808.85763486817 -405.352177629429 100.17584999776 100.17584999776 100.17584999776 1005284.78233716
29000 757.962991242135 -329667.675743231 5785.68260652902 -499.223529587529 100.16034571395 100.16034571395 100.16034571395 1004818.08876549
30000 763.049625599215 -329641.847513554 5824.50990055997 -146.033556097438 100.155723518288 100.155723518288 100.155723518288 1004678.98426917
31000 758.572802929762 -329652.029452733 5790.33742070218 -440.899474203389 100.163221717917 100.163221717917 100.163221717917 1004904.6482847
32000 756.15483061441 -329649.675505413 5771.88055601401 -169.431071879506 100.151831824704 100.151831824704 100.151831824704 1004561.87411218
33000 756.491066591524 -329657.606587102 5774.4471122535 299.242074202598 100.142942865676 100.142942865676 100.142942865676 1004294.41868984
34000 756.532575518691 -329689.216594556 5774.76395816906 46.1291223047357 100.140293134333 100.140293134333 100.140293134333 1004214.70144031
35000 759.220778272269 -329678.362040952 5795.28354566068 11.1607110717392 100.143112330584 100.143112330584 100.143112330584 1004299.51719036
36000 756.350737946642 -329673.906837858 5773.37595573363 -79.3532547924857 100.147227138299 100.147227138299 100.147227138299 1004423.32008933
37000 757.422607413671 -329709.1166592 5781.55774904479 -277.996087954892 100.15394275664 100.15394275664 100.15394275664 1004625.39585909
38000 755.434069239887 -329691.784382922 5766.37884076376 278.389076739469 100.146373420568 100.146373420568 100.146373420568 1004397.63330659
39000 757.183710292496 -329707.79258373 5779.73419969647 -413.439040420091 100.145300591945 100.145300591945 100.145300591945 1004365.35450457
40000 751.751628268661 -329718.320392098 5738.27003476272 -539.2597029229 100.151588575252 100.151588575252 100.151588575252 1004554.55446978
41000 750.760462210487 -329673.425133559 5730.70426665898 230.519909687615 100.136161022988 100.136161022988 100.136161022988 1004090.3951613
42000 755.623376285498 -329693.449711284 5767.82385917989 715.186973033573 100.122903962979 100.122903962979 100.122903962979 1003691.65236112
43000 749.083428022332 -329727.142372777 5717.90313039629 -78.0555399591357 100.143408268502 100.143408268502 100.143408268502 1004308.42078383
44000 753.185003519613 -329674.751421417 5749.21127378611 -200.948228969023 100.158590285676 100.158590285676 100.158590285676 1004765.25782259
45000 749.31384125683 -329746.199382346 5719.66192054641 -297.827481208529 100.142314389298 100.142314389298 100.142314389298 1004275.51057692
46000 747.783288672601 -329714.317671657 5707.97890756652 -137.401242563705 100.150769083526 100.150769083526 100.150769083526 1004529.89532792
47000 750.851472369845 -329746.329386615 5731.39896534757 -198.691531135424 100.138003715758 100.138003715758 100.138003715758 1004145.8276087
48000 748.769597650293 -329759.469269116 5715.50760060673 357.66480861918 100.128771761866 100.128771761866 100.128771761866 1003868.12964129
49000 752.604219607512 -329748.672842738 5744.77803441002 319.532365878256 100.126405436595 100.126405436595 100.126405436595 1003796.95861791
50000 746.47675875296 -329766.726148308 5698.00590424272 74.2279463002041 100.126962418312 100.126962418312 100.126962418312 1003813.71043263
51000 749.292202940708 -329779.277130678 5719.49675096601 -38.0025832226606 100.13158045125 100.13158045125 100.13158045125 1003952.60984015
52000 749.177075862627 -329770.51403859 5718.61796302928 242.527120989661 100.128692416969 100.128692416969 100.128692416969 1003865.7431619
53000 749.55624807418 -329778.015423905 5721.51226010527 -48.9856329295869 100.138212849951 100.138212849951 100.138212849951 1004152.11897634
54000 744.896482658353 -329801.804035791 5685.94334179611 -222.583832217484 100.133409095452 100.133409095452 100.133409095452 1004007.614634
55000 743.654863168673 -329796.145147363 5676.46581272362 -302.468651870472 100.142751449695 100.142751449695 100.142751449695 1004288.65979275
56000 747.68215166841 -329810.477366039 5707.20690865261 -642.483489103598 100.145508666022 100.145508666022 100.145508666022 1004371.61489306
57000 742.989586693519 -329810.150394806 5671.38762477077 35.0032228781327 100.119326060222 100.119326060222 100.119326060222 1003584.05511831
58000 744.565347730825 -329821.649024701 5683.41572288496 345.935867206412 100.120100371833 100.120100371833 100.120100371833 1003607.34011712
59000 742.302462137614 -329861.338968051 5666.14266606229 174.306597282454 100.115049960475 100.115049960475 100.115049960475 1003455.47128512
60000 744.966000871504 -329826.095971643 5686.47398817504 -94.542005189458 100.132667216899 100.132667216899 100.132667216899 1003985.29901913
61000 743.423182940162 -329840.457295892 5674.69735135564 -490.994729716504 100.14189981705 100.14189981705 100.14189981705 1004263.03803616
62000 745.053339086614 -329837.417577823 5687.1406581812 241.486060426495 100.125173902882 100.125173902882 100.125173902882 1003759.91959954
63000 741.049414150401 -329851.823866588 5656.57790098994 662.829615306165 100.11022882907 100.11022882907 100.11022882907 1003310.51132985
64000 740.479219644852 -329912.612325447 5652.22549266499 464.839842759236 100.102807093167 100.102807093167 100.102807093167 1003087.38467112
65000 742.146341316525 -329862.905533057 5664.95096471338 474.629605298685 100.109011492403 100.109011492403 100.109011492403 1003273.91111917
66000 739.919198686652 -329900.960683706 5647.95074105496 -33.0018968076413 100.115976688791 100.115976688791 100.115976688791 1003483.33740139
67000 739.642256046899 -329888.777365539 5645.83678267924 -280.144818887138 100.134898443495 100.134898443495 100.134898443495 1004052.41503669
68000 744.194899407692 -329844.11739293 5680.58801698832 -292.757096540618 100.141789931226 100.141789931226 100.141789931226 1004259.73210277
69000 740.148638851301 -329913.515377811 5649.70210356895 -292.109685456954 100.132528549928 100.132528549928 100.132528549928 1003981.1279705
70000 743.561289607628 -329899.590531494 5675.75154707896 34.5258066768897 100.123013672254 100.123013672254 100.123013672254 1003694.95173817
71000 737.601899405141 -329921.100132542 5630.26233370253 745.439599869634 100.101026529048 100.101026529048 100.101026529048 1003033.85881043
72000 739.945896726124 -329931.927788923 5648.15453251232 456.242023878196 100.104360361011 100.104360361011 100.104360361011 1003134.07929242
73000 741.10689046031 -329916.216585305 5657.01662912096 -89.5154286021346 100.114988492403 100.114988492403 100.114988492403 1003453.62299854
74000 732.743403049324 -329908.121426281 5593.17646251287 -206.990903337205 100.131118169837 100.131118169837 100.131118169837 1003938.70494164
75000 736.111180190303 -329971.145359983 5618.8833767717 17.9065135766982 100.119193344072 100.119193344072 100.119193344072 1003580.06413153
76000 739.596846346027 -329935.244793247 5645.49016138039 -96.5321731343988 100.122567226569 100.122567226569 100.122567226569 1003681.52545588
77000 737.491588517859 -329950.194655163 5629.42030871024 -80.4135807843308 100.118611024412 100.118611024412 100.118611024412 1003562.55297359
78000 727.864687887824 -329952.608084811 5555.93625714896 51.8426774607849 100.106458504293 100.106458504293 100.106458504293 1003197.15635926
79000 737.479232904853 -329967.000554515 5629.32599585316 137.122010269313 100.103784639186 100.103784639186 100.103784639186 1003116.77166886
80000 734.693622383641 -329961.906495339 5608.06287545367 -236.283204166538 100.121324923175 100.121324923175 100.121324923175 1003644.16540221
81000 732.044415117591 -329981.215216096 5587.84094829182 -234.508022899743 100.114782059893 100.114782059893 100.114782059893 1003447.41578543
82000 731.0841512446 -329967.754446982 5580.51106272771 332.269364997517 100.106342318087 100.106342318087 100.106342318087 1003193.6633518
83000 728.249590010807 -329961.849751264 5558.87429178112 -23.2365807385657 100.115962124775 100.115962124775 100.115962124775 1003482.89946694
84000 732.252043281617 -330000.328474791 5589.42581545699 -163.773480242337 100.111528246949 100.111528246949 100.111528246949 1003349.58036069
85000 732.31061528 -329985.344819377 5589.87290719654 254.5958970038 100.099349926144 100.099349926144 100.099349926144 1002983.45988729
86000 730.295100194173 -330026.452459024 5574.48807876824 327.522903900691 100.096111376728 100.096111376728 100.096111376728 1002886.11340868
87000 729.724158136603 -329992.371188396 5570.12996422968 -109.223425688996 100.108719175562 100.108719175562 100.108719175562 1003265.12250963
88000 728.099769213992 -329993.532027225 5557.73067977334 -519.303613782006 100.124886185003 100.124886185003 100.124886185003 1003751.26646566
89000 726.500281467816 -330005.32086115 5545.5214709606 -282.029191723428 100.113285814854 100.113285814854 100.113285814854 1003402.42600224
90000 728.895442518368 -330044.411726039 5563.8042127173 266.53870705772 100.100463548255 100.100463548255 100.100463548255 1003016.93533897
91000 726.11912020801 -330007.606191948 5542.61199108279 222.711313337082 100.099278690335 100.099278690335 100.099278690335 1002981.31856606
92000 724.485207610041 -330046.269372577 5530.14001051397 372.050039712041 100.083496524673 100.083496524673 100.083496524673 1002506.98782318
93000 727.024811032916 -330026.558223197 5549.52530969214 -223.309533093034 100.111359119344 100.111359119344 100.111359119344 1003344.49521731
94000 723.974810941448 -330041.828979165 5526.24405099876 -182.967995672177 100.108044864917 100.108044864917 100.108044864917 1003244.84931664
95000 726.714894535493 -330031.114405865 5547.15965528773 -22.850256064614 100.098699229319 100.098699229319 100.098699229319 1002963.90030242
96000 725.691387884074 -330066.861422389 5539.34702498888 774.887683263605 100.078942952082 100.078942952082 100.078942952082 1002370.15865132
97000 728.986688836664 -330063.473109213 5564.50071405414 198.332890766498 100.09950413641 100.09950413641 100.09950413641 1002988.09539946
98000 722.899620501824 -330061.807598493 5518.03690804176 280.394175884247 100.098170936763 100.098170936763 100.098170936763 1002948.02030886
99000 723.268024491988 -330063.934270385 5520.84900913732 77.732702844492 100.103650582691 100.103650582691 100.103650582691 1003112.74162728
100000 724.054329247363 -330100.885271695 5526.8510300792 200.911974511159 100.090365397077 100.090365397077 100.090365397077 1002713.41242173
101000 723.403265449582 -330113.620528406 5521.88133032593 321.849082229906 100.081576102352 100.081576102352 100.081576102352 1002449.28001157
102000 723.993366028018 -330073.264245343 5526.38568567337 -112.093948274576 100.100659602429 100.100659602429 100.100659602429 1003022.82879945
103000 722.496315367675 -330112.594328821 5514.95839955687 -223.029708542866 100.099417261708 100.099417261708 100.099417261708 1002985.48397145
104000 723.061709040377 -330103.691308057 5519.2741621677 -598.31185360179 100.105486399689 100.105486399689 100.105486399689 1003167.9313786
105000 720.6071751785 -330072.159926559 5500.53821590662 -957.193613042282 100.130180166058 100.130180166058 100.130180166058 1003910.49125058
106000 718.504829308783 -330074.562706572 5484.4905907958 -395.00721951281 100.106015494731 100.106015494731 100.106015494731 1003183.83781899
107000 721.690541107609 -330131.520577618 5508.80776400458 88.4516839505662 100.094770491473 100.094770491473 100.094770491473 1002845.8100292
108000 719.358882264741 -330120.069771203 5491.00974725784 473.821853511425 100.082185196144 100.082185196144 100.082185196144 1002467.58276138
109000 714.211539089777 -330112.515163236 5451.71905071812 113.182560591958 100.08521788872 100.08521788872 100.08521788872 1002558.71590704
110000 716.628032482485 -330115.477281575 5470.16462649495 -290.353641339893 100.098906412215 100.098906412215 100.098906412215 1002970.1280775
111000 717.860478106951 -330124.603332787 5479.57212962552 -2.86346500258537 100.083959625622 100.083959625622 100.083959625622 1002520.90412614
112000 716.795947109767 -330147.508915598 5471.44635231754 561.154238296206 100.069062548309 100.069062548309 100.069062548309 1002073.30766936
113000 719.620892934256 -330128.438632391 5493.00972692816 274.078979416811 100.096150551572 100.096150551572 100.096150551572 1002887.29091464
114000 719.758261989357 -330165.200877125 5494.05829230926 -237.194010386167 100.088022110311 100.088022110311 100.088022110311 1002642.9883589
115000 716.556829952465 -330163.606845792 5469.62112338961 -380.121806498946 100.099568357556 100.099568357556 100.099568357556 1002990.02587115
116000 720.0895562796 -330135.553926664 5496.58712766778 -71.4701675826008 100.087654101329 100.087654101329 100.087654101329 1002631.92868579
117000 713.623481834978 -330154.516129364 5447.23029246733 -168.770750513792 100.088438829266 100.088438829266 100.088438829266 1002655.51199765
118000 715.044982576561 -330174.008604841 5458.08089099361 -181.298882576104 100.086527397915 100.086527397915 100.086527397915 1002598.06868246
119000 714.813827068737 -330177.452101298 5456.31643492323 421.712450005896 100.06997743034 100.06997743034 100.06997743034 1002100.7923051
120000 713.441365413837 -330195.27953424 5445.84016152119 692.686269714868 100.064969963119 100.064969963119 100.064969963119 1001950.36549664
121000 712.008131087157 -330160.581818973 5434.89999820087 -57.3001854755099 100.089927343612 100.089927343612 100.089927343612 1002700.24711374
122000 712.649385171948 -330205.568899596 5439.79481845939 -408.556894294484 100.089594950243 100.089594950243 100.089594950243 1002690.25740303
123000 712.170556710119 -330183.76688333 5436.13982535929 -70.9236007717683 100.082766504546 100.082766504546 100.082766504546 1002485.05079163
124000 707.947745452176 -330166.186020158 5403.90626524088 -274.588106126028 100.097306430255 100.097306430255 100.097306430255 1002922.0343914
125000 710.331879288194 -330158.952028288 5422.10483407085 -416.947405205009 100.094296258723 100.094296258723 100.094296258723 1002831.55613548
126000 704.2171008452 -330194.38423483 5375.42951127912 -635.537153005528 100.098346629157 100.098346629157 100.098346629157 1002953.30144378
127000 711.609342009518 -330182.412751452 5431.85596167556 -292.979109982354 100.092904057276 100.092904057276 100.092904057276 1002789.71186929
128000 710.418312439402 -330231.873549265 5422.76459554383 -518.019258363656 100.083896948009 100.083896948009 100.083896948009 1002519.02064016
129000 709.436776545572 -330204.030224366 5415.27233640422 -500.833558454915 100.094842424114 100.094842424114 100.094842424114 1002847.97210216
130000 706.528584491641 -330224.750021909 5393.07352672976 45.1007198486326 100.077540806806 100.077540806806 100.077540806806 1002328.02844342
131000 710.304897417865 -330252.946058945 5421.89887607599 584.729648252263 100.055348649527 100.055348649527 100.055348649527 1001661.37869727
132000 706.143761262335 -330255.19034536 5390.13609430877 470.680700371662 100.062290018434 100.062290018434 100.062290018434 1001869.86480864
133000 704.051200151829 -330251.120766886 5374.16315821553 -317.748436579631 100.082802838345 100.082802838345 100.082802838345 1002486.14261109
134000 710.308787748847 -330266.805077065 5421.92857174788 -118.668427352434 100.074831308701 100.074831308701 100.074831308701 1002246.61959748
135000 703.241822073957 -330255.331154317 5367.98501400353 363.84401334156 100.063499146047 100.063499146047 100.063499146047 1001906.18427992
136000 703.127018353527 -330290.04398815 5367.10869432021 744.188821790794 100.057542308719 100.057542308719 100.057542308719 1001727.26278729
137000 704.906766748963 -330244.422001898 5380.69386860239 -15.5207269604222 100.077172568502 100.077172568502 100.077172568502 1002316.96419628
138000 704.432930643873 -330274.681541486 5377.07698315648 96.7850698029959 100.073959602203 100.073959602203 100.073959602203 1002220.42947746
139000 709.545938519249 -330310.410451881 5416.10559150994 195.472544378647 100.060631746333 100.060631746333 100.060631746333 1001820.05547548
140000 704.440271720816 -330297.672038328 5377.13301906018 93.7897376139362 100.056856737549 100.056856737549 100.056856737549 1001706.67211686
141000 704.087346292335 -330273.006718619 5374.43906891148 385.738239539848 100.060022134331 100.060022134331 100.060022134331 1001801.74504314
142000 704.089954285873 -330315.96502148 5374.45897624604 388.970460284509 100.053432631664 100.053432631664 100.053432631664 1001603.83561632
143000 702.020801155906 -330282.327838928 5358.66471793446 365.761255587278 100.057594268114 100.057594268114 100.057594268114 1001728.82336438
144000 701.248224857746 -330340.541290228 5352.76748904317 -27.4791757094637 100.057499449357 100.057499449357 100.057499449357 1001725.97552683
145000 700.701955605218 -330273.654053132 5348.59770694385 -347.989434761552 100.079283251759 100.079283251759 100.079283251759 1002380.38380133
146000 696.517874000947 -330303.510498091 5316.65977799238 -275.998676746514 100.073811501265 100.073811501265 100.073811501265 1002215.97988141
147000 702.321012680112 -330283.465647946 5360.9562923437 -233.319910154013 100.069620480147 100.069620480147 100.069620480147 1002090.06884523
148000 697.347285848906 -330333.807591153 5322.99084396504 172.412111881947 100.055872308171 100.055872308171 100.055872308171 1001677.10593399
149000 698.062496958673 -330331.222548198 5328.450192938 313.494133003228 100.052199505049 100.052199505049 100.052199505049 1001566.80273021
150000 698.362034903242 -330318.988121525 5330.73662577959 -188.396113458371 100.068466909188 100.068466909188 100.068466909188 1002055.4139119
151000 695.283442490579 -330342.177265608 5307.23711619885 -620.484647700806 100.076090160463 100.076090160463 100.076090160463 1002284.4421682
152000 697.694853429768 -330367.097300509 5325.64389659481 -241.705006597288 100.053447020131 100.053447020131 100.053447020131 1001604.2677318
153000 696.961309466886 -330335.650177105 5320.04460929951 70.3344246409924 100.060097302054 100.060097302054 100.060097302054 1001804.0027844
154000 694.226599097799 -330328.371618218 5299.17001990776 -295.465094141019 100.053306266242 100.053306266242 100.053306266242 1001600.04060615
155000 694.103728285227 -330377.390919584 5298.232122502 -144.340646577215 100.057546717485 100.057546717485 100.057546717485 1001727.39520252
156000 693.422924929738 -330363.992408906 5293.03541477639 -349.945872844436 100.064199109149 100.064199109149 100.064199109149 1001927.20999674
157000 699.368002861036 -330395.00476175 5338.41537973378 92.4467395923139 100.048211332492 100.048211332492 100.048211332492 1001447.0373866
158000 693.662019291716 -330404.820906216 5294.86046970307 474.873627386341 100.03417834469 100.03417834469 100.03417834469 1001025.70082839
159000 697.644183921482 -330367.0863236 5325.25712613747 104.978025217676 100.048791652051 100.048791652051 100.048791652051 1001464.46386527
160000 693.193246923859 -330393.751581218 5291.28223677288 33.7708593747264 100.054046293722 100.054046293722 100.054046293722 1001622.2652701
161000 692.589242714336 -330375.515172336 5286.67175223777 -351.087999388313 100.063866286644 100.063866286644 100.063866286644 1001917.21253059
162000 692.620763451699 -330411.751570189 5286.91235630949 151.245603651992 100.048464399329 100.048464399329 100.048464399329 1001454.63673311
163000 693.780653060672 -330408.712465264 5295.76602491029 -6.35645420309647 100.04679238914 100.04679238914 100.04679238914 1001404.42863497
164000 688.954755132839 -330432.651627253 5258.92898401969 -382.577963140811 100.054048742252 100.054048742252 100.054048742252 1001622.33880541
165000 693.375504181644 -330429.703393024 5292.6734427532 -331.577957068713 100.058061946025 100.058061946025 100.058061946025 1001742.86993335
166000 688.691374397255 -330408.310786477 5256.91854636196 58.7968511196054 100.045080319437 100.045080319437 100.045080319437 1001353.01934529
167000 688.085570648968 -330432.422246805 5252.29432558873 241.282402490331 100.031838493249 100.031838493249 100.031838493249 1000955.45893664
168000 691.553049956506 -330447.423101547 5278.76228635981 -26.9749520760594 100.048685411691 100.048685411691 100.048685411691 1001461.27354691
169000 687.373255181172 -330382.387711312 5246.85707962817 69.2349160122337 100.051152129283 100.051152129283 100.051152129283 1001535.34897443
170000 688.572221349153 -330433.517557271 5256.0090273935 -312.569480394107 100.049328897297 100.049328897297 100.049328897297 1001480.59704099
171000 683.558161496786 -330437.043076672 5217.73570902423 -562.352479154311 100.066029444903 100.066029444903 100.066029444903 1001982.19160124
172000 688.369573315027 -330399.270011574 5254.46217455262 -296.971004132772 100.052635132279 100.052635132279 100.052635132279 1001579.88525133
173000 686.624329601426 -330460.808795029 5241.14038138514 -267.949828785963 100.046023426118 100.046023426118 100.046023426118 1001381.33832774
174000 689.818226606203 -330436.317180193 5265.5200339026 -750.418635391528 100.059141678135 100.059141678135 100.059141678135 1001775.29987234
175000 683.288263015433 -330447.559623219 5215.67552011378 -254.642080000646 100.050701223291 100.050701223291 100.050701223291 1001521.80801326
176000 684.75658538421 -330470.738186334 5226.88351745398 -150.999333005102 100.045094017698 100.045094017698 100.045094017698 1001353.43066376
177000 685.66765152735 -330486.105749952 5233.83786693894 109.552452774957 100.035211938125 100.035211938125 100.035211938125 1001056.73015159
178000 688.525455436406 -330479.245750807 5255.65205385906 -31.2007229720971 100.037261454095 100.037261454095 100.037261454095 1001118.26019937
179000 684.410798130976 -330481.183790756 5224.24405441988 303.222339110401 100.031188978156 100.031188978156 100.031188978156 1000935.96120071
180000 680.56640966618 -330469.983036527 5194.89907091738 -497.36132805933 100.052332474912 100.052332474912 100.052332474912 1001570.79599706
181000 681.521191730013 -330497.95733948 5202.18711273943 -721.435561085009 100.051337166536 100.051337166536 100.051337166536 1001540.90578277
182000 682.644536907934 -330501.598767851 5210.76183041315 153.100342369959 100.023979330558 100.023979330558 100.023979330558 1000719.55243302
183000 682.592607001105 -330492.482976311 5210.36543908248 346.649246364388 100.02564395212 100.02564395212 100.02564395212 1000769.51586416
184000 679.193373431103 -330531.50282639 5184.4184116303 292.629990047384 100.01836682607 100.01836682607 100.01836682607 1000551.10599039
185000 681.392870209047 -330499.454129952 5201.20760898994 200.563914241299 100.030665508999 100.030665508999 100.030665508999 1000920.24741083
186000 680.279968625342 -330513.262166067 5192.71260935273 -145.131115097795 100.036976584127 100.036976584127 100.036976584127 1001109.70775471
187000 679.465667554427 -330577.236051521 5186.49688695348 -155.370258091218 100.024641672296 100.024641672296 100.024641672296 1000739.43234743
188000 680.27804889423 -330509.410390056 5192.69795566247 -280.030838749307 100.042522011616 100.042522011616 100.042522011616 1001276.20286181
189000 678.919542028509 -330519.296921002 5182.32820194802 -373.975652755868 100.037516152763 100.037516152763 100.037516152763 1001125.90687421
190000 671.309317480699 -330544.30751203 5124.23784093199 -258.586052323335 100.027647020209 100.027647020209 100.027647020209 1000829.63993473
191000 679.252273637591 -330526.658103343 5184.86800864775 286.508765314253 100.026873094626 100.026873094626 100.026873094626 1000806.40950716
192000 675.90781567659 -330584.777777431 5159.3390943382 -38.7352446839598 100.025417480684 100.025417480684 100.025417480684 1000762.71825143
193000 678.741937538941 -330545.530552812 5180.97251147499 237.887843571511 100.027691168732 100.027691168732 100.027691168732 1000830.96512344
194000 678.217786161735 -330566.433182136 5176.97155952703 779.4111004299 100.010721264454 100.010721264454 100.010721264454 1000321.67241852
195000 676.223150879665 -330547.265256292 5161.74611080304 398.475195692376 100.015978143894 100.015978143894 100.015978143894 1000479.42091122
196000 672.460809741664 -330583.591502529 5133.02741090149 249.930867712766 100.020077145513 100.020077145513 100.020077145513 1000602.43530102
197000 675.179333583939 -330548.102549546 5153.77844530742 -320.040750084921 100.030434865934 100.030434865934 100.030434865934 1000913.32389052
198000 674.392768365418 -330603.826425717 5147.77443619842 -442.335078210449 100.029980011874 100.029980011874 100.029980011874 1000899.67002349
199000 672.421027112381 -330563.234479267 5132.7237421618 -48.2220472468817 100.021327234625 100.021327234625 100.021327234625 1000639.95350373
200000 671.844891106833 -330575.48949614 5128.32598118296 136.448098993984 100.019613431657 100.019613431657 100.019613431657 1000588.51836326
201000 672.653598664789 -330592.022202471 5134.49900718277 -163.408920972668 100.024085011823 100.024085011823 100.024085011823 1000722.72439499
202000 669.491256287568 -330585.22800638 5110.36021742762 21.6387740680913 100.019039053409 100.019039053409 100.019039053409 1000571.28035485
203000 672.680706743314 -330604.327278857 5134.70592854995 -38.6188932675318 100.021336720841 100.021336720841 100.021336720841 1000640.23821164
204000 673.521012414715 -330570.144500308 5141.12014924854 -290.449839608301 100.019927578046 100.019927578046 100.019927578046 1000597.94648179
205000 668.024060512877 -330588.705577335 5099.16081960466 284.940248863809 100.016369812652 100.016369812652 100.016369812652 1000491.17477518
206000 670.013810245652 -330613.828705906 5114.34897595698 260.182374780369 100.012316484517 100.012316484517 100.012316484517 1000369.54004611
207000 673.138415660043 -330599.967176471 5138.19971195227 403.538772054935 100.000703594552 100.000703594552 100.000703594552 1000021.10798508
208000 671.958973097898 -330641.237165005 5129.19679176217 787.46852473123 99.9950974334226 99.9950974334226 99.9950974334226 999852.930213107
209000 665.255073004491 -330678.531043175 5078.02458597575 -186.936973589729 100.006921291624 100.006921291624 100.006921291624 1000207.65312034
210000 669.682295113037 -330626.256699793 5111.81845486461 -8.70888167986663 100.019583280061 100.019583280061 100.019583280061 1000587.6134608
211000 664.36669826943 -330612.625848322 5071.24344453202 -93.5464147035531 100.021101029224 100.021101029224 100.021101029224 1000633.16446215
212000 670.217097522669 -330620.749332774 5115.90070826629 -192.138534869631 100.023233203263 100.023233203263 100.023233203263 1000697.15804494
213000 663.136970150126 -330629.498994115 5061.85668466007 146.087667865867 100.013023935538 100.013023935538 100.013023935538 1000390.76895522
214000 670.383714016691 -330647.743951266 5117.17252517894 -16.3355746833981 100.019400555997 100.019400555997 100.019400555997 1000582.12960169
215000 664.623663307791 -330666.417783776 5073.20490989393 40.5166652297917 100.00898987221 100.00898987221 100.00898987221 1000269.72041236
216000 664.999623196778 -330667.421268307 5076.07468667142 228.964742099866 99.998960003748 99.998960003748 99.998960003748 999968.800436916
217000 666.861821340806 -330658.864103352 5090.28921632036 172.934286589264 100.00335936662 100.00335936662 100.00335936662 1000100.78438424
218000 665.160696140983 -330666.455386264 5077.30418856325 435.900292865642 99.9886361797465 99.9886361797465 99.9886361797465 999659.124131852
219000 661.08784752215 -330694.632384449 5046.21532316311 260.463790551182 99.9970452049438 99.9970452049438 99.9970452049438 999911.358767532
220000 663.826031692119 -330658.938965862 5067.11642876948 -335.454421685286 100.014037444883 100.014037444883 100.014037444883 1000421.1824642
221000 659.046560409808 -330663.547991194 5030.63377171896 -253.058513643944 100.017738471355 100.017738471355 100.017738471355 1000532.24854224
