Step Temp PotEng KinEng Press Lx Ly Lz Volume
90000 755.207080832902 -329800.024895665 5764.64619300476 100.881636629467 100.133776073417 100.133776073417 100.133776073417 1004018.65340792
91000 749.016540616817 -329839.058808558 5717.39256549648 409.511749338465 100.116754874526 100.116754874526 100.116754874526 1003506.73733758
92000 752.070415987738 -329845.447624511 5740.70340497043 720.593357179552 100.113186184366 100.113186184366 100.113186184366 1003399.43031472
93000 748.187854982923 -329854.816502336 5711.06704286055 -114.648784165603 100.138059720333 100.138059720333 100.138059720333 1004147.5123874
94000 750.350663775294 -329864.580688144 5727.57619351283 114.822712119131 100.126102800976 100.126102800976 100.126102800976 1003787.85660949
95000 746.460908781671 -329819.460463272 5697.8849182523 -263.801454774611 100.143548374681 100.143548374681 100.143548374681 1004312.63603916
96000 750.276474497111 -329874.763254406 5727.00989196336 -744.861909526172 100.145636601455 100.145636601455 100.145636601455 1004375.46413851
97000 754.382466006345 -329829.188999774 5758.35174365272 -231.935433813876 100.143196908433 100.143196908433 100.143196908433 1004302.06179566
98000 750.215994567967 -329896.485373529 5726.54823660798 -121.039361207632 100.132228999049 100.132228999049 100.132228999049 1003972.11763589
99000 747.26797315923 -329859.409745924 5704.04540152859 -111.26324007857 100.137977114374 100.137977114374 100.137977114374 1004145.02736322
100000 744.226301087737 -329856.742381813 5680.82771227181 558.143679220078 100.115318156359 100.115318156359 100.115318156359 1003463.53570745
101000 746.095645798346 -329873.747975901 5695.09679308808 -372.785039754173 100.134824884623 100.134824884623 100.134824884623 1004050.20231435
102000 746.596637933052 -329884.404504126 5698.9209659214 104.26845743259 100.132380049408 100.132380049408 100.132380049408 1003976.66114539
103000 743.483244408598 -329874.514029733 5675.15581251702 186.416170359574 100.126516514442 100.126516514442 100.126516514442 1003800.29938687
104000 749.46302512407 -329869.147749263 5720.80067074376 -249.776492830456 100.137837353014 100.137837353014 100.137837353014 1004140.82294998
105000 743.532643260336 -329883.998285177 5675.53288379964 -31.5401797798329 100.128011772676 100.128011772676 100.128011772676 1003845.27138219
106000 745.064340635874 -329889.938842484 5687.22463519979 -24.6508296274691 100.124534396688 100.124534396688 100.124534396688 1003740.68647681
107000 747.420856029166 -329891.756161564 5705.21238695089 -37.506778124973 100.129714738241 100.129714738241 100.129714738241 1003896.4921038
108000 744.370958027365 -329905.047484902 5681.93190752829 763.181975142515 100.111477571792 100.111477571792 100.111477571792 1003348.05671382
109000 752.007359917267 -329906.294102456 5740.22208541476 -102.699233247846 100.12632403622 100.12632403622 100.12632403622 1003794.51043108
110000 742.689471206279 -329891.177198753 5669.09678343084 -55.9911027921923 100.130783949396 100.130783949396 100.130783949396 1003928.6520513
111000 742.243600934612 -329890.793210147 5665.69336676623 -219.429612522125 100.13589097777 100.13589097777 100.13589097777 1004082.27174985
112000 747.815427623445 -329920.019912009 5708.22423058498 575.473529456946 100.109867268333 100.109867268333 100.109867268333 1003299.64062118
113000 744.090494440337 -329947.63990011 5679.79107306014 241.731763936921 100.11765917789 100.11765917789 100.11765917789 1003533.93007019
114000 746.839503868956 -329946.942877041 5700.77481002371 84.540530043599 100.126773214698 100.126773214698 100.126773214698 1003808.01991276
115000 744.852441049414 -329940.237043352 5685.60716341571 -89.2642649922967 100.125013183548 100.125013183548 100.125013183548 1003755.085949
116000 740.705473990438 -329955.443143002 5653.95253718699 -406.507596846172 100.128414885228 100.128414885228 100.128414885228 1003857.39578928
117000 745.031563894516 -329914.229665874 5686.97444379919 -283.625051868931 100.127408396761 100.127408396761 100.127408396761 1003827.12384091
118000 743.279494033876 -329990.652186709 5673.60054529062 397.478996338994 100.104769412766 100.104769412766 100.104769412766 1003146.37652194
119000 745.33929504317 -329943.03303258 5689.32341700083 587.244385149091 100.11137476348 100.11137476348 100.11137476348 1003344.96558732
120000 745.866476092453 -329976.476592763 5693.34749503969 695.555967484357 100.103467024595 100.103467024595 100.103467024595 1003107.22347307
121000 744.034879870962 -329927.820777594 5679.36655596574 557.27270465672 100.10714805038 100.10714805038 100.10714805038 1003217.88695294
122000 744.349217497841 -329971.924917415 5681.76595773261 67.0032421230272 100.120999136029 100.120999136029 100.120999136029 1003634.36808968
123000 741.445389429269 -329955.265429942 5659.60045922832 -30.9577884810484 100.126481631316 100.126481631316 100.126481631316 1003799.25024381
124000 741.550791640079 -329967.741820156 5660.40501531459 -111.786720465361 100.110652671242 100.110652671242 100.110652671242 1003323.25469619
125000 745.035868198891 -329934.640751956 5687.00729941252 -581.607647010275 100.135831443884 100.135831443884 100.135831443884 1004080.48087698
126000 742.22696993077 -329972.195444081 5665.56641899863 -47.2991199150514 100.118912407324 100.118912407324 100.118912407324 1003571.61594936
127000 740.023664229808 -329956.187297975 5648.74814737032 263.077686821518 100.108697907515 100.108697907515 100.108697907515 1003264.48308029
128000 738.580014595402 -329956.454995442 5637.7284819299 256.148360181213 100.117457411203 100.117457411203 100.117457411203 1003527.86282961
129000 744.055586881327 -329956.307825229 5679.52461670365 426.502848297334 100.111126983676 100.111126983676 100.111126983676 1003337.51564456
130000 742.175342561613 -329976.181969511 5665.17233699832 963.542808345586 100.09948269086 100.09948269086 100.09948269086 1002987.4507521
131000 738.581930360052 -330028.430101916 5637.74310534337 -19.3422367390193 100.115154531772 100.115154531772 100.115154531772 1003458.61565003
132000 738.645661195189 -329995.94886002 5638.22957551224 -338.578941348364 100.121848691366 100.121848691366 100.121848691366 1003659.91668114
133000 739.930793696648 -329978.159774911 5648.03924807764 -30.2378666841261 100.118443776814 100.118443776814 100.118443776814 1003557.52364454
134000 738.967485558359 -330008.921332492 5640.68612502965 -68.1910979052907 100.111183034053 100.111183034053 100.111183034053 1003339.2008961
135000 740.101753374833 -330021.751252364 5649.34421738079 -203.933935522629 100.106480883959 100.106480883959 100.106480883959 1003197.82917966
136000 738.016483734362 -330002.227036657 5633.42693853183 -116.184374271928 100.116574972979 100.116574972979 100.116574972979 1003501.3276909
137000 738.200002083706 -330048.078752889 5634.82777067541 607.902789121562 100.081802118357 100.081802118357 100.081802118357 1002456.07157406
138000 737.616242344874 -330054.702858892 5630.37181622067 601.834310571121 100.084740052273 100.084740052273 100.084740052273 1002544.35643963
139000 740.285397447378 -330017.974970932 5650.74600919463 -266.034860683773 100.118995210194 100.118995210194 100.118995210194 1003574.10594878
140000 734.551450520944 -330043.048961013 5606.97764928478 -72.1992317142329 100.108118925524 100.108118925524 100.108118925524 1003247.07594021
141000 735.777137231149 -330034.155734705 5616.33356027546 338.344595467052 100.10443582557 100.10443582557 100.10443582557 1003136.34795867
142000 738.413925387842 -330015.770994885 5636.46068989993 357.693082619456 100.099716098383 100.099716098383 100.099716098383 1002994.46693308
143000 735.612154230916 -330054.913016772 5615.07421214653 158.233422481674 100.09689535387 100.09689535387 100.09689535387 1002909.67813869
144000 737.603069657738 -330029.032413255 5630.27126647388 -230.451163863135 100.120366049062 100.120366049062 100.120366049062 1003615.32961146
145000 736.26568613957 -330045.638838809 5620.06275148209 39.3890407948381 100.097302142796 100.097302142796 100.097302142796 1002921.90551721
146000 735.023586613582 -330034.960197369 5610.58155819676 43.6369320282749 100.105156419759 100.105156419759 100.105156419759 1003158.01111735
147000 738.822377724608 -330057.281290726 5639.57848800845 -45.9291420573633 100.103380755072 100.103380755072 100.103380755072 1003104.63003121
148000 734.467605939243 -330068.095214104 5606.33764687885 219.0062725961 100.0930327181 100.0930327181 100.0930327181 1002793.57887421
149000 738.683171593011 -330115.821063843 5638.51589985624 316.723882274645 100.088622735734 100.088622735734 100.088622735734 1002661.03896486
150000 736.176500758902 -330088.997754375 5619.381981693 -155.694431885697 100.107333333427 100.107333333427 100.107333333427 1003223.45737267
151000 732.756300696913 -330051.776200757 5593.27491282797 -958.075358425048 100.129130069537 100.129130069537 100.129130069537 1003878.90661175
152000 735.688717658244 -330131.876722103 5615.65863604968 -41.7310171168446 100.099468134789 100.099468134789 100.099468134789 1002987.01320074
153000 736.814139629795 -330098.919363328 5624.24920630317 -19.7683363902998 100.101765664564 100.101765664564 100.101765664564 1003056.07786599
154000 731.43473592837 -330104.007530155 5583.18714550541 -454.457688310376 100.105744234872 100.105744234872 100.105744234872 1003175.68278154
155000 733.431354047881 -330085.898249877 5598.42772962285 32.802897569126 100.105211959737 100.105211959737 100.105211959737 1003159.6808237
156000 733.823291433256 -330091.87153376 5601.41946581527 340.653224001362 100.093894407798 100.093894407798 100.093894407798 1002819.47790966
157000 736.686069569643 -330093.261706876 5623.2716220042 467.502014779984 100.085596962732 100.085596962732 100.085596962732 1002570.10756112
158000 736.634648417789 -330124.556340602 5622.87911410167 51.965848151163 100.09051109919 100.09051109919 100.09051109919 1002717.79139491
159000 727.829429421819 -330107.344697093 5555.66712224943 -294.842133727917 100.113144878574 100.113144878574 100.113144878574 1003398.18833473
160000 735.457922816403 -330080.892827467 5613.89693301464 -560.103560160087 100.118606163368 100.118606163368 100.118606163368 1003562.40679612
161000 732.652365993759 -330135.663744612 5592.48155852017 146.211404636402 100.101313236838 100.101313236838 100.101313236838 1003042.47745664
162000 735.80811299176 -330097.193565912 5616.57000443099 0.588638072809349 100.108362130787 100.108362130787 100.108362130787 1003254.38790144
163000 727.787997802811 -330108.362766963 5555.35086644245 240.042974414908 100.093875982124 100.093875982124 100.093875982124 1002818.92410104
164000 732.711182828653 -330101.407755147 5592.93051914563 86.1499721709701 100.094595745872 100.094595745872 100.094595745872 1002840.55772918
165000 733.071365708209 -330132.90775778 5595.6798668651 436.093284473492 100.083862072436 100.083862072436 100.083862072436 1002517.97261702
166000 734.061772146093 -330125.323101053 5603.23983663575 452.041715718559 100.084165914006 100.084165914006 100.084165914006 1002527.10318673
167000 730.862431974874 -330138.785229001 5578.81863534377 525.311000173485 100.080134772097 100.080134772097 100.080134772097 1002405.97015202
168000 732.832816900676 -330122.261180046 5593.85897626424 -15.3782628662003 100.094508309273 100.094508309273 100.094508309273 1002837.92966849
169000 728.793669356101 -330144.742260867 5563.02735788198 -135.756876005084 100.097498015151 100.097498015151 100.097498015151 1002927.79314023
170000 731.423847050428 -330138.092802151 5583.10402852946 410.284214460248 100.083038421891 100.083038421891 100.083038421891 1002493.22184315
171000 732.080400554903 -330099.320080602 5588.11563230826 -172.964982279199 100.104656622541 100.104656622541 100.104656622541 1003142.98572513
172000 728.750847427749 -330138.089799362 5562.70048956663 -444.190938550757 100.104305548068 100.104305548068 100.104305548068 1003132.43147104
173000 730.766874977584 -330126.465521709 5578.08922973487 18.324370303718 100.095335257204 100.095335257204 100.095335257204 1002862.78522598
174000 730.782818166094 -330141.821670757 5578.21092727092 171.575888375017 100.088380601166 100.088380601166 100.088380601166 1002653.76206452
175000 729.821652643294 -330100.848067426 5570.87415923407 522.949451376219 100.084036974487 100.084036974487 100.084036974487 1002523.22849202
176000 729.876573481903 -330167.22057264 5571.29338094324 397.355977255133 100.077039060632 100.077039060632 100.077039060632 1002312.95278126
177000 732.559045751906 -330161.497412946 5591.7692265114 -235.161953379595 100.087992607315 100.087992607315 100.087992607315 1002642.10171045
178000 724.819528427596 -330187.9198812 5532.69194795878 147.494702096409 100.087661249746 100.087661249746 100.087661249746 1002632.14351441
179000 727.71170958171 -330142.11764453 5554.76854324329 438.041836321194 100.078080111606 100.078080111606 100.078080111606 1002344.23277535
180000 728.193446893129 -330179.397738487 5558.44574017216 667.385534888174 100.075035162034 100.075035162034 100.075035162034 1002252.74436617
181000 732.038885389527 -330171.167245009 5587.7987387752 81.3097765867902 100.094311534029 100.094311534029 100.094311534029 1002832.01525937
182000 728.505693379381 -330166.570592036 5560.82917984577 184.234982663991 100.082680257182 100.082680257182 100.082680257182 1002482.45908816
183000 727.37314294564 -330186.704878904 5552.18419661939 -90.1900327376687 100.087873375296 100.087873375296 100.087873375296 1002638.51845644
184000 726.929220600725 -330192.026447811 5548.79564886797 -441.470438765409 100.099331833696 100.099331833696 100.099331833696 1002982.91603492
185000 731.713679420721 -330186.524673361 5585.31637678787 -565.439694914459 100.096903351551 100.096903351551 100.096903351551 1002909.91853435
186000 728.862776830468 -330213.688928526 5563.5548690099 -255.318279046354 100.095132111911 100.095132111911 100.095132111911 1002856.6792539
187000 725.019064882959 -330210.41779349 5534.2150494987 -229.313646208333 100.096388685119 100.096388685119 100.096388685119 1002894.44868269
188000 728.283277005362 -330217.385791478 5559.13143132581 -157.141628341996 100.090139871337 100.090139871337 100.090139871337 1002706.63443143
189000 727.402907422108 -330218.709173857 5552.41139480159 568.490907301521 100.078885045963 100.078885045963 100.078885045963 1002368.41872493
190000 725.251244320664 -330258.732631944 5535.98732142997 72.4663177875898 100.079350146335 100.079350146335 100.079350146335 1002382.3938234
191000 724.503349357364 -330243.888569804 5530.27849008771 -499.687232673101 100.102825364873 100.102825364873 100.102825364873 1003087.93395008
192000 724.868967539625 -330227.932560089 5533.06932655622 112.2711095999 100.087188000508 100.087188000508 100.087188000508 1002617.92120225
193000 725.081080984706 -330272.693782145 5534.68843076579 -22.5603550611135 100.090578695651 100.090578695651 100.090578695651 1002719.82296272
194000 723.559916517276 -330234.448547462 5523.07707915288 -197.687119336439 100.104652650057 100.104652650057 100.104652650057 1003142.86630104
195000 724.061083460346 -330275.759545438 5526.9025863333 -754.40826407636 100.106179849922 100.106179849922 100.106179849922 1003188.7789429
196000 726.23237701498 -330267.86400959 5543.47650286731 185.520064390181 100.074597016372 100.074597016372 100.074597016372 1002239.58032074
197000 722.148879103046 -330262.307369192 5512.30634929008 354.493894609778 100.07450024954 100.07450024954 100.07450024954 1002236.67298586
198000 724.98581388769 -330302.438586387 5533.96123802346 -103.434340199078 100.083834538059 100.083834538059 100.083834538059 1002517.1451999
199000 729.753782646563 -330292.866759886 5570.35609401963 265.367713477236 100.076837698338 100.076837698338 100.076837698338 1002306.90261335
200000 722.50301096747 -330285.592411195 5515.00950840482 453.427239073391 100.082759604958 100.082759604958 100.082759604958 1002484.84346124
201000 718.112240289413 -330294.293661357 5481.4938805512 -121.905436775619 100.094534462662 100.094534462662 100.094534462662 1002838.71575408
202000 720.582239371208 -330323.881946414 5500.34787591879 -183.392481664014 100.095613708496 100.095613708496 100.095613708496 1002871.15472337
203000 724.247715801355 -330303.816097314 5528.32718819601 30.6422131563331 100.086129154966 100.086129154966 100.086129154966 1002586.10075729
204000 722.97924695183 -330336.453113843 5518.64471260761 404.617481975498 100.068267746258 100.068267746258 100.068267746258 1002049.43085146
205000 725.212879065294 -330323.596310916 5535.6944717879 19.9217211768493 100.087311803048 100.087311803048 100.087311803048 1002621.64176233
206000 719.572450072387 -330368.388973204 5492.63995290678 -281.43970086559 100.083377234186 100.083377234186 100.083377234186 1002503.40313416
207000 721.238193212393 -330368.88404937 5505.35490234815 -637.642185577329 100.093812240345 100.093812240345 100.093812240345 1002817.00825691
208000 728.410769396804 -330380.877596035 5560.10460616436 -518.742947987476 100.100179567825 100.100179567825 100.100179567825 1003008.3988239
209000 719.306625421345 -330378.04652084 5490.61086035517 -79.4564616138723 100.074315770865 100.074315770865 100.074315770865 1002231.13038652
210000 720.520931442866 -330430.119791952 5499.87990028047 72.6541590227566 100.069087256719 100.069087256719 100.069087256719 1002074.04994604
211000 724.01065825326 -330419.893378855 5526.51768067572 321.143886894772 100.067583080193 100.067583080193 100.067583080193 1002028.86295628
212000 718.46445641167 -330441.628407761 5484.1824164241 863.787405550019 100.04336404655 100.04336404655 100.04336404655 1001301.48561021
213000 721.082126496145 -330418.393790061 5504.16361399228 -6.63583087429825 100.075855322669 100.075855322669 100.075855322669 1002277.38632555
214000 717.09877814499 -330434.767877211 5473.75792197655 54.7602212784631 100.064409172766 100.064409172766 100.064409172766 1001933.52001266
215000 715.32720806469 -330475.422950993 5460.23517440409 229.532198120134 100.063087972933 100.063087972933 100.063087972933 1001893.83346678
216000 720.186478067174 -330445.632346396 5497.32695099298 208.537519778729 100.061624424628 100.061624424628 100.061624424628 1001849.87224377
217000 719.060519752598 -330486.232068781 5488.73228672627 -346.491940651345 100.071551788201 100.071551788201 100.071551788201 1002148.08990988
218000 715.951821630992 -330482.461228641 5465.00297426781 -284.332681215171 100.070855114939 100.070855114939 100.070855114939 1002127.15993809
219000 716.681089748003 -330447.223877125 5470.56962317923 -57.087069350479 100.068903899524 100.068903899524 100.068903899524 1002068.54163707
220000 718.193248317558 -330500.014709776 5482.11223097839 270.675176835535 100.06016549278 100.06016549278 100.06016549278 1001806.05096715
221000 720.04510941068 -330464.704580063 5496.24785585715 -51.1764370272852 100.072006070057 100.072006070057 100.072006070057 1002161.73793728
