Step Temp PotEng KinEng Press Lx Ly Lz Volume
116000 772.386027648712 -328886.751192112 5895.77651854723 150.891219847402 100.187963971337 100.187963971337 100.187963971337 1005649.52491733
117000 777.747954099929 -328912.03193935 5936.70517201018 -142.183841874999 100.203834845168 100.203834845168 100.203834845168 1006127.51841734
118000 770.124322774986 -328880.639624952 5878.51247439175 -169.071798283184 100.199552061246 100.199552061246 100.199552061246 1005998.51609129
119000 778.43267330508 -328892.040882028 5941.93177019686 279.504473905631 100.192865717095 100.192865717095 100.192865717095 1005797.13784236
120000 772.488024024329 -328886.266650598 5896.55507721454 -178.089520205565 100.19835739541 100.19835739541 100.19835739541 1005962.53336371
121000 771.926102757774 -328879.648283031 5892.26582017204 -133.963683396353 100.198888598011 100.198888598011 100.198888598011 1005978.53281004
122000 771.72701154714 -328926.542194901 5890.74611727389 64.2437754675477 100.185147146059 100.185147146059 100.185147146059 1005564.70456823
123000 773.236235274871 -328902.177474209 5902.26632284037 -317.430778007436 100.208438100438 100.208438100438 100.208438100438 1006266.18600156
124000 769.404966959762 -328937.210718362 5873.02148805583 -148.552829090595 100.189852409175 100.189852409175 100.189852409175 1005706.39229946
125000 772.842377191389 -328879.900005779 5899.25992557642 133.597852896943 100.196416831882 100.196416831882 100.196416831882 1005904.0864057
126000 773.199887914612 -328916.212244563 5901.98887619393 369.324096486552 100.184685117677 100.184685117677 100.184685117677 1005550.79240747
127000 774.559882432017 -328940.448626966 5912.36998545025 359.982538156191 100.183463547433 100.183463547433 100.183463547433 1005514.01026015
128000 778.402275627976 -328947.754668083 5941.69973866797 25.8380313234087 100.198403438123 100.198403438123 100.198403438123 1005963.92013092
129000 770.515760473282 -328921.8337328 5881.50039637309 -214.694625614165 100.198391720327 100.198391720327 100.198391720327 1005963.56720076
130000 771.192872866075 -328921.126839448 5886.66893024468 -371.341812186369 100.200500875786 100.200500875786 100.200500875786 1006027.09451421
131000 775.70808939069 -328915.464216211 5921.13447805245 -46.0780662061718 100.202859721146 100.202859721146 100.202859721146 1006098.1456024
132000 772.807050585086 -328948.934351987 5898.99027054841 -379.452402938428 100.196541616475 100.196541616475 100.196541616475 1005907.84466849
133000 772.534445507743 -329006.842067895 5896.90942165122 257.549028737404 100.176589058372 100.176589058372 100.176589058372 1005307.03236653
134000 773.317647445166 -328973.366542431 5902.88775816515 -288.438550126379 100.203076098869 100.203076098869 100.203076098869 1006104.66331148
135000 772.331545214138 -328954.87441247 5895.36064326345 -919.145247125046 100.220308696719 100.220308696719 100.220308696719 1006623.83237101
136000 771.236745160047 -329011.3730273 5887.00381621019 -42.9552493515803 100.197414488736 100.197414488736 100.197414488736 1005934.13409991
137000 771.868512209811 -328948.102437423 5891.82622003918 531.014791153902 100.188629246744 100.188629246744 100.188629246744 1005669.55841174
138000 771.699072598096 -328979.521035694 5890.53285370641 357.808084140788 100.186621731248 100.186621731248 100.186621731248 1005609.10673822
139000 772.970223966356 -328959.731989141 5900.23580549506 -21.9878352732961 100.199513342444 100.199513342444 100.199513342444 1005997.34988721
140000 775.005264092736 -329003.791432379 5915.76967245009 63.0543834775437 100.192251544319 100.192251544319 100.192251544319 1005778.6416322
141000 769.556821661731 -329007.780354996 5874.18062526709 585.998484099769 100.18248002564 100.18248002564 100.18248002564 1005484.39653352
142000 776.135119660676 -329020.775747077 5924.39408522862 -58.6331160079647 100.191894420941 100.191894420941 100.191894420941 1005767.88673508
143000 776.979215306066 -329033.875899313 5930.83723555417 -394.272960360714 100.203039156149 100.203039156149 100.203039156149 1006103.55052442
144000 772.374784936045 -329042.290848473 5895.69070068029 -355.450067657255 100.206288996528 100.206288996528 100.206288996528 1006201.44521952
145000 773.132368010689 -329055.689740538 5901.47348330769 -585.726139231712 100.205661776384 100.205661776384 100.205661776384 1006182.55102022
146000 770.702566400951 -329086.258615435 5882.92632325738 -53.1387812536821 100.193715767551 100.193715767551 100.193715767551 1005822.73803546
147000 776.01804480716 -329044.241462532 5923.50042953371 165.284433431557 100.1923719754 100.1923719754 100.1923719754 1005782.26847417
148000 772.789081969638 -329085.898396694 5898.85311252478 450.543405272537 100.16870699555 100.16870699555 100.16870699555 1005069.75328335
149000 771.067752469601 -329087.214305878 5885.71386131656 -214.408050119184 100.187722279861 100.187722279861 100.187722279861 1005642.24690739
150000 770.594312503238 -329064.494023026 5882.09999967651 -288.533112246933 100.198105451528 100.198105451528 100.198105451528 1005954.94505161
151000 772.427491190568 -329084.949764434 5896.09301802767 -2.27317091213915 100.187221264985 100.187221264985 100.187221264985 1005627.16005261
152000 772.944025550657 -329086.226080967 5900.03582776557 479.08957350322 100.182513939407 100.182513939407 100.182513939407 1005485.41766342
153000 775.530992629361 -329128.113303044 5919.78266317028 -563.249036035779 100.204126169296 100.204126169296 100.204126169296 1006136.29383221
154000 773.053652982287 -329102.853234749 5900.87263580463 -350.117463797128 100.197062013573 100.197062013573 100.197062013573 1005923.51809094
155000 773.208233236786 -329063.059661907 5902.05257770167 -441.594031714642 100.202432341305 100.202432341305 100.202432341305 1006085.27219043
156000 772.980019602992 -329126.851720878 5900.3105775422 23.9898075485553 100.181734211607 100.181734211607 100.181734211607 1005461.94054751
157000 772.447999107738 -329110.344371326 5896.24955904753 5.14488371379748 100.188028271084 100.188028271084 100.188028271084 1005651.46116942
158000 768.376689940112 -329126.3153252 5865.17244458534 -34.458966061965 100.192963652506 100.192963652506 100.192963652506 1005800.08725154
159000 776.338266886054 -329131.208302064 5925.94474849584 -279.239895381494 100.195715985826 100.195715985826 100.195715985826 1005882.97849577
160000 773.804194855464 -329168.699660833 5906.60167153763 34.595444656595 100.188192260516 100.188192260516 100.188192260516 1005656.39937864
161000 775.885686211571 -329144.887661757 5922.49010998886 -605.092069349135 100.21556567386 100.21556567386 100.21556567386 1006480.92080074
162000 771.006944955023 -329202.101373269 5885.24970543625 -355.93149012925 100.19141825176 100.19141825176 100.19141825176 1005753.54685067
163000 775.106909318375 -329180.22266702 5916.54555071963 -45.607108304116 100.194036222656 100.194036222656 100.194036222656 1005832.38900188
164000 774.239912654606 -329207.395474446 5909.92759235563 -170.644334388429 100.186278857628 100.186278857628 100.186278857628 1005598.78213652
165000 770.767292284484 -329223.31873306 5883.42038882902 76.7620110200377 100.171414248802 100.171414248802 100.171414248802 1005151.24735409
166000 772.877368932885 -329176.580163294 5899.52702451461 5.61084610345931 100.195845871454 100.195845871454 100.195845871454 1005886.89033701
167000 773.126761834152 -329217.189898598 5901.43069024463 -47.6895781614463 100.193368712501 100.193368712501 100.193368712501 1005812.28604306
168000 774.512754456357 -329215.270094351 5912.01024821741 152.095539613559 100.187921388373 100.187921388373 100.187921388373 1005648.24262198
169000 772.206150800075 -329235.192205951 5894.40348270444 620.882703567252 100.174056614588 100.174056614588 100.174056614588 1005230.79242232
170000 770.554028047322 -329210.522377889 5881.7925003941 725.011884064757 100.162951452733 100.162951452733 100.162951452733 1004896.51386166
171000 771.640820889001 -329261.295404544 5890.08820679884 329.101680379819 100.174452159207 100.174452159207 100.174452159207 1005242.70015218
172000 771.86558480419 -329247.746230695 5891.80387456852 59.1300795930151 100.181581396889 100.181581396889 100.181581396889 1005457.33943485
173000 771.196580573415 -329250.81979538 5886.69723191391 -224.210505882927 100.188842442008 100.188842442008 100.188842442008 1005675.978435
174000 775.616605135683 -329273.36866344 5920.43616049727 420.621642616696 100.175742446866 100.175742446866 100.175742446866 1005281.54445615
175000 771.637917270387 -329267.313502339 5890.06604289914 48.6980715797019 100.183133690069 100.183133690069 100.183133690069 1005504.07822854
176000 777.769854471138 -329259.051918434 5936.8723419093 -174.885283889777 100.193353908393 100.193353908393 100.193353908393 1005811.84020064
177000 772.103027105981 -329298.459060097 5893.61631899047 -455.268748781423 100.195068408751 100.195068408751 100.195068408751 1005863.47519045
178000 771.27012863146 -329301.689838029 5887.25863890224 -325.95893936919 100.195964299501 100.195964299501 100.195964299501 1005890.45711245
179000 771.330540659798 -329288.202125266 5887.71977595724 57.9341116191798 100.186736641463 100.186736641463 100.186736641463 1005612.56692747
180000 776.372235561821 -329287.451079639 5926.20403816938 -136.399618241019 100.185944625712 100.185944625712 100.185944625712 1005588.71782163
181000 772.4059321833 -329318.111846462 5895.92845382756 20.2259694337689 100.187008306154 100.187008306154 100.187008306154 1005620.74735667
182000 776.355100353352 -329350.531977436 5926.07324170736 172.447729125689 100.177857159198 100.177857159198 100.177857159198 1005345.21035285
183000 770.27665821054 -329281.640351972 5879.6752811383 -195.838529441338 100.191030513022 100.191030513022 100.191030513022 1005741.87015896
184000 770.671695891069 -329350.502839649 5882.69068250165 -632.596091116901 100.199370251109 100.199370251109 100.199370251109 1005993.04000703
185000 772.844536097717 -329349.965172975 5899.27640493879 -8.06333572928542 100.179585327591 100.179585327591 100.179585327591 1005397.24088649
186000 771.836217028574 -329374.722007518 5891.57970448299 652.868333896883 100.16410034812 100.16410034812 100.16410034812 1004931.09353992
187000 772.924042027908 -329360.914209864 5899.88328955286 316.084634936345 100.175108587372 100.175108587372 100.175108587372 1005262.46189574
188000 773.987329953461 -329367.758195848 5907.99957824727 615.208199572397 100.157795451245 100.157795451245 100.157795451245 1004741.33728769
189000 769.12928357182 -329367.019910825 5870.91714180021 283.723001479742 100.175395550014 100.175395550014 100.175395550014 1005271.1009759
190000 774.417583474563 -329384.275614099 5911.28378914174 219.307772829545 100.168528876808 100.168528876808 100.168528876808 1005064.3916855
191000 770.609070353381 -329361.255412786 5882.21264928853 554.618989347439 100.164497154323 100.164497154323 100.164497154323 1004943.03687501
192000 773.748214439032 -329384.291024508 5906.17436185971 710.454947244651 100.156823955151 100.156823955151 100.156823955151 1004712.10063729
193000 775.881908568871 -329406.168071336 5922.46127448909 213.34469866651 100.171717763628 100.171717763628 100.171717763628 1005160.38406939
194000 773.075897050799 -329410.041649018 5901.04242921378 276.4666277391 100.169023557495 100.169023557495 100.169023557495 1005079.28224257
195000 773.41464241885 -329369.962308628 5903.62814013452 178.288523491759 100.182365365862 100.182365365862 100.182365365862 1005480.9441788
196000 773.337086897567 -329418.271746914 5903.03614338044 364.140664580895 100.168317747906 100.168317747906 100.168317747906 1005058.03646505
197000 778.161338183319 -329442.679443244 5939.86061512379 -439.255602221352 100.185320420142 100.185320420142 100.185320420142 1005569.92206629
198000 773.380886386322 -329425.590853917 5903.37047360922 -98.2108483270463 100.182400454781 100.182400454781 100.182400454781 1005482.00068965
199000 771.954280474196 -329393.865647796 5892.48090629851 553.38699275833 100.152613030042 100.152613030042 100.152613030042 1004585.3816768
200000 769.369607666438 -329446.178786245 5872.75158352127 6.21425402801322 100.171277560035 100.171277560035 100.171277560035 1005147.13262641
