cooling_rate_K_per_ps,tag,frame_index,step,strain,strain_from_cell,szz_raw_GPa,compressive_stress_GPa,temperature_K,lx_A,ly_A,lz_A,cell_volume_A3,ti_matrix_volume_A3,ti_atom_count,total_line_length_A,total_dislocation_density_m-2,delta_total_dislocation_density_m-2,dislocation_segment_count,hcp_atom_count,fcc_atom_count,other_structure_atom_count,hcp_identified_fraction,other_structure_fraction,a_type_line_length_A,ca_type_line_length_A,c_type_line_length_A,hcp_partial_line_length_A,other_recognized_line_length_A,unclassified_line_length_A,a_type_density_m-2,ca_type_density_m-2,c_type_density_m-2,hcp_partial_density_m-2,other_recognized_density_m-2,unclassified_density_m-2,a_type_line_fraction,ca_type_line_fraction,unclassified_line_fraction,dxa_quality_flag,line_length_balance_error_A
0.5,R0p5,10,50000,0.0999999999999997,0.0999999999999999,-2.21330880415043,2.21330880415043,375.512488863114,102.0345656041002,107.90385882269564,89.63618876100021,986887.5687185772,923675.8014133404,52800,5858.995966771013,6.343130303734286e+17,5.142826817200724e+17,257,23461,8464,20875,0.4443371212121212,0.3953598484848485,47.26303923813617,0.0,0.0,1898.1606432153,0.0,3913.5722843175786,5116842853934006.0,0.0,0.0,2.0550074390937542e+17,0.0,4.236954436101194e+17,0.0080667471877751,0.0,0.6679595457162282,CAUTION,-1.8189894035458565e-12
0.5,R0p5,11,55000,0.11,0.1099999999999999,-2.16495151685004,2.16495151685004,374.059652434565,102.19832479073602,108.91655293556424,88.64023110810021,986662.3237818328,923372.4464115988,52800,6242.40252808328,6.760438382520993e+17,5.560134895987431e+17,264,23435,8786,20579,0.443844696969697,0.3897537878787879,47.58786272017296,0.0,0.0,1865.6010716300689,0.0,4329.213593733036,5153701835603657.0,0.0,0.0,2.0204209892553648e+17,0.0,4.688480374909588e+17,0.0076233249147399,0.0,0.6935172114032694,CAUTION,2.7284841053187847e-12
0.5,R0p5,12,60000,0.12,0.1199999999999999,-1.97631286189645,1.97631286189645,372.973094644711,102.41553533477251,109.96866315456607,87.6442734552002,987093.5865826812,923685.024778231,52800,6440.740330906338,6.972875123154353e+17,5.77257163662079e+17,270,22237,9411,21152,0.421155303030303,0.4006060606060606,27.388664415337114,0.0,0.0,2063.9824883420583,0.0,4349.369178148948,2965151938228391.5,0.0,0.0,2.2345089862614182e+17,0.0,4.708714617510655e+17,0.0042524093517496,0.0,0.6752902546432743,CAUTION,-4.547473508864641e-12
0.5,R0p5,13,65000,0.13,0.1299999999999999,-1.94667161066491,1.94667161066491,370.154272698803,102.6047425493171,111.03432367902217,86.6483158023002,987153.7786442424,923672.6365078586,52800,6499.716553522906,7.036818345183928e+17,5.836514858650365e+17,296,21117,10407,21276,0.3999431818181818,0.4029545454545454,0.0,0.0,0.0,2415.7832563524444,0.0,4083.933297170464,0.0,0.0,0.0,2.615410656188569e+17,0.0,4.421407688995361e+17,0.0,0.0,0.6283248297892213,CAUTION,-2.7284841053187847e-12
0.5,R0p5,14,70000,0.14,0.1399999999999999,-2.06287116903144,2.06287116903144,372.672407561398,102.85395338711898,112.03924635711888,85.6523581494002,987030.3170814,923546.7095941324,52800,6900.04131357912,7.47124237669739e+17,6.270938890163827e+17,334,19699,11546,21555,0.3730871212121212,0.4082386363636364,0.0,0.0,0.0,2471.1490339028464,0.0,4428.892279676274,0.0,0.0,0.0,2.675716353305869e+17,0.0,4.795526023391521e+17,0.0,0.0,0.6418646031814791,CAUTION,-9.094947017729282e-13
0.5,R0p5,15,75000,0.15,0.15,-2.08374808335274,2.08374808335274,374.880070943317,103.0425732036942,113.13354533093327,84.6564004965002,986888.0524343752,923261.1717830691,52800,7319.957799894342,7.928371758294034e+17,6.728068271760471e+17,350,18943,12251,21606,0.3587689393939394,0.4092045454545454,14.301544274546796,0.0,0.0,2950.0210724849844,0.0,4355.635183134805,1549024773448082.2,0.0,0.0,3.1952183874338496e+17,0.0,4.7176631231256966e+17,0.0019537741426259,0.0,0.5950355592483982,CAUTION,6.366462912410498e-12
0.5,R0p5,16,80000,0.16,0.16,-2.02808416650759,2.02808416650759,373.02442085005,103.15101377634716,114.3927588521465,83.6604428436002,987170.5572782974,923508.7905950953,52800,7400.427757290256,8.013380958205642e+17,6.81307747167208e+17,350,18673,12507,21620,0.353655303030303,0.409469696969697,48.35564800990995,0.0,0.0,2666.7611499460986,0.0,4685.310959334245,5236078801020432.0,0.0,0.0,2.887640244580323e+17,0.0,5.073379925615111e+17,0.0065341693204523,0.0,0.6331135324871843,CAUTION,2.7284841053187847e-12
0.5,R0p5,17,85000,0.17,0.17,-2.24359760423819,2.24359760423819,372.139770477399,103.3553690804484,115.49819991708652,82.66448519070019,986795.642930849,923142.0601486925,52800,7305.644480665333,7.91388974248297e+17,6.713586255949407e+17,321,17688,12474,22638,0.335,0.42875,81.92378540984492,0.0,0.0,2765.9566505635303,0.0,4457.76404469196,8874450525702328.0,0.0,0.0,2.99624160783879e+17,0.0,4.82890362938716e+17,0.0112137656885247,0.0,0.6101808069759762,CAUTION,-1.8189894035458565e-12
0.5,R0p5,18,90000,0.18,0.18,-2.09693516410609,2.09693516410609,373.766782923994,103.35740895731416,116.94860308166948,81.66852753780019,987168.701937106,923490.0645805014,52800,8517.398798452949,9.223054069695928e+17,8.022750583162364e+17,385,17268,12462,23070,0.3270454545454545,0.4369318181818182,42.73088756829559,0.0,0.0,2944.9403796439838,0.0,5529.727531240667,4627108531774648.0,0.0,0.0,3.188924810990504e+17,0.0,5.987858173387675e+17,0.0050168940752259,0.0,0.6492272655173849,CAUTION,1.8189894035458565e-12
0.5,R0p5,19,95000,0.19,0.19,-1.95424494491053,1.95424494491053,374.649136206432,103.21815019276498,118.62719526810896,80.67256988490018,987793.6409247428,924124.118895094,52800,8308.475059756183,8.990648431176111e+17,7.790344944642548e+17,364,17367,12387,23046,0.3289204545454545,0.4364772727272727,28.734058595427875,0.0,0.0,3324.500257269115,0.0,4955.240743891639,3109328931895321.0,0.0,0.0,3.597460762352973e+17,0.0,5.362094379504182e+17,0.003458403424066,0.0,0.5964079699647137,CAUTION,1.8189894035458565e-12
0.5,R0p5,20,100000,0.2,0.2,-2.08713880804925,2.08713880804925,372.575028690568,103.35771488759488,119.89237497776855,79.67661223200018,987336.795650686,923543.1357865256,52800,8583.849196688203,9.294475660173532e+17,8.09417217363997e+17,365,16341,12851,23608,0.3094886363636364,0.4471212121212121,85.95461470760037,0.0,0.0,2843.607974158703,0.0,5654.286607821897,9307049273274936.0,0.0,0.0,3.0790202037904544e+17,0.0,6.122384963650328e+17,0.0100135280499525,0.0,0.6587122488129705,CAUTION,1.8189894035458565e-12
0.5,R0p5,21,105000,0.21,0.21,-1.93513368327063,1.93513368327063,373.157117086832,103.50703173444258,121.31844147364322,78.68065457910018,988017.5099421872,924168.8311570674,52800,9954.612423875862,1.0771421939660744e+18,9.571118453127182e+17,419,16430,12233,24137,0.3111742424242424,0.4571401515151515,45.63762027059246,0.0,0.0,4502.611143208732,0.0,5406.363660396544,4938234090134132.0,0.0,0.0,4.872065570066265e+17,0.0,5.849974028693144e+17,0.0045845702803186,0.0,0.5431013715239712,CAUTION,-7.275957614183426e-12
0.5,R0p5,22,110000,0.22,0.22,-1.94390420973748,1.94390420973748,373.394182276179,103.47442991370468,122.92826081617508,77.68469692620017,988144.039676348,924222.3025419848,52800,9278.730170274212,1.0039500393740722e+18,8.839196907207159e+17,408,16335,11924,24541,0.309375,0.4647916666666666,27.03552543604428,0.0,0.0,3766.4336139111065,0.0,5485.261030927059,2925218896112511.5,0.0,0.0,4.075246402896675e+17,0.0,5.93500180188292e+17,0.0029137096283558,0.0,0.5911650549446849,CAUTION,1.8189894035458565e-12
0.5,R0p5,23,115000,0.23,0.2299999999999999,-1.94628632978323,1.94628632978323,374.266104215507,103.56236919736943,124.42694628900573,76.68873927330019,988207.2099668096,924256.3976206012,52800,8790.910897400474,9.511333565049408e+17,8.311030078515844e+17,408,16621,11655,24524,0.3147916666666667,0.464469696969697,73.6477802105267,0.0,0.0,4055.903209714069,0.0,4661.359907475877,7968327879593261.0,0.0,0.0,4.388287947105972e+17,0.0,5.0433623391475e+17,0.0083777188814761,0.0,0.5302476571403163,CAUTION,1.8189894035458565e-12
0.5,R0p5,24,120000,0.24,0.2399999999999999,-1.7448787100449,1.7448787100449,372.529528881159,103.60658888554669,126.06519802556872,75.69278162040018,988637.4348545905,924640.815632298,52800,9206.46327001299,9.956799564074322e+17,8.756496077540759e+17,412,15396,12965,24439,0.291590909090909,0.4628598484848484,124.6248860641352,0.0,0.0,3486.236779087807,0.0,5595.601604861045,1.347819433851326e+16,0.0,0.0,3.7703686881957626e+17,0.0,6.051648932493425e+17,0.013536673357516,0.0,0.607790575028618,LOW_CONFIDENCE,1.8189894035458565e-12
0.5,R0p5,25,125000,0.25,0.2499999999999999,-1.67643323835599,1.67643323835599,374.012979141194,103.84624711068494,127.50307549586056,74.69682396750018,989039.4236890912,925068.5013604928,52800,9276.23316631923,1.0027617579321672e+18,8.827314092788109e+17,330,14946,13698,24156,0.2830681818181818,0.4575,108.88747895361672,0.0,0.0,3692.672620905936,0.0,5474.673066459687,1.177074765744121e+16,0.0,0.0,3.991782895510056e+17,0.0,5.918127207237213e+17,0.01173832923357,0.0,0.5901827787530716,LOW_CONFIDENCE,-9.094947017729282e-12
0.5,R0p5,26,130000,0.26,0.2599999999999999,-1.65163038279734,1.65163038279734,374.764751755354,104.105293853671,128.9207258942618,73.70086631460018,989163.6520040148,925120.6898745544,52800,7597.7280459371295,8.212688494695082e+17,7.012385008161519e+17,315,14202,14036,24562,0.2689772727272727,0.4651893939393939,8.069601094228537,0.0,0.0,3306.068168680107,0.0,4283.590276162789,872275496867632.4,0.0,0.0,3.573661474513566e+17,0.0,4.630304265212835e+17,0.001062107125372,0.0,0.5637988422675159,LOW_CONFIDENCE,4.547473508864641e-12
0.5,R0p5,27,135000,0.27,0.2699999999999999,-1.7164724727174,1.7164724727174,373.08321314863,104.28748383403946,130.3930154964249,72.70490866170017,988667.4850805664,924524.0511731884,52800,7512.764834065463,8.126089120701652e+17,6.92578563416809e+17,306,13925,14586,24289,0.2637310606060606,0.4600189393939394,133.5186785989297,0.0,0.0,2891.05537603034,0.0,4488.190779436189,1.444188265621638e+16,0.0,0.0,3.127074273905252e+17,0.0,4.854596020234231e+17,0.0177722425162984,0.0,0.5974086609346783,LOW_CONFIDENCE,5.4569682106375694e-12
0.5,R0p5,28,140000,0.28,0.2799999999999999,-1.76099414513599,1.76099414513599,374.251110518655,104.55752971684164,131.83526427944025,71.70895100880017,988462.6816534876,924260.4981063028,52800,7673.66778375366,8.302494588350438e+17,7.102191101816876e+17,305,13866,14522,24412,0.2626136363636364,0.4623484848484848,7.746703680962898,0.0,0.0,2986.9034444223457,0.0,4679.01763565035,838151548923160.6,0.0,0.0,3.2316683992685466e+17,0.0,5.062444673592657e+17,0.0010095177298871,0.0,0.6097498311767617,LOW_CONFIDENCE,1.8189894035458565e-12
0.5,R0p5,29,145000,0.29,0.29,-1.63117721943314,1.63117721943314,373.899802964851,104.71493885354975,133.52553775372692,70.71299335590017,988717.4540958928,924504.0852369748,52800,6928.995783670874,7.494824408368936e+17,6.294520921835373e+17,275,13224,15209,24367,0.2504545454545454,0.4614962121212121,80.77317899153265,0.0,0.0,2385.396771087476,0.0,4462.825833591865,8736919639552306.0,0.0,0.0,2.580190622387607e+17,0.0,4.827264589585805e+17,0.0116572706223729,0.0,0.6440797444427842,LOW_CONFIDENCE,0.0
0.5,R0p5,30,150000,0.3,0.3,-1.54275669132945,1.54275669132945,373.924874837579,104.9374659551324,135.2115843674838,69.71703570300016,989198.359400644,924934.734018788,52800,7583.369449105057,8.198815732820148e+17,6.998512246286586e+17,286,13353,15531,23916,0.2528977272727272,0.4529545454545454,87.33583751863583,0.0,0.0,4418.770540315286,0.0,3077.263071271134,9442378397788854.0,0.0,0.0,4.77738631472513e+17,0.0,3.327005634117128e+17,0.0115167588899341,0.0,0.4057909998878261,LOW_CONFIDENCE,1.8189894035458565e-12
0.5,R0p5,31,155000,0.31,0.31,-1.76121535011701,1.76121535011701,373.587398598356,105.27279518200714,136.60877354794638,68.72107805010016,988290.7043646732,923966.9007433574,52800,6954.024287579064,7.52626991506336e+17,6.325966428529797e+17,259,13717,15366,23717,0.2597916666666666,0.449185606060606,20.5319057287966,0.0,0.0,2189.098367459066,0.0,4744.3940143912005,2222147320675460.0,0.0,0.0,2.3692389475184397e+17,0.0,5.1348094943381645e+17,0.0029525214292779,0.0,0.6822515737923729,LOW_CONFIDENCE,0.0
0.5,R0p5,32,160000,0.32,0.32,-1.52484153669067,1.52484153669067,373.336306665741,105.17560847133728,138.78996829343535,67.72512039720016,988605.2114696292,924121.7558489804,52800,7334.583377098767,7.936814960449197e+17,6.736511473915634e+17,279,13666,15846,23288,0.2588257575757576,0.441060606060606,111.2185133935754,0.0,0.0,2910.797363224125,0.0,4312.567500481065,1.2035049785339182e+16,0.0,0.0,3.1497985463506464e+17,0.0,4.666665916245156e+17,0.0151635761263332,0.0,0.5879771595407132,LOW_CONFIDENCE,1.8189894035458565e-12
0.5,R0p5,33,165000,0.33,0.33,-1.85763355932788,1.85763355932788,375.353325320029,105.46222995817048,140.28280451233462,66.72916274430015,987227.0931343216,922735.5082501592,52800,6285.167323359791,6.81145059138208e+17,5.611147104848518e+17,239,13170,16462,23168,0.2494318181818181,0.4387878787878788,56.260738358822586,0.0,0.0,2500.2649621792457,0.0,3728.641622821723,6097168457894649.0,0.0,0.0,2.7096225731256986e+17,0.0,4.040856333677436e+17,0.0089513509289913,0.0,0.5932446076596327,LOW_CONFIDENCE,0.0
0.5,R0p5,34,170000,0.34,0.34,-2.03123671318524,2.03123671318524,374.163701291102,105.65935432593812,142.12374173461822,65.73320509140015,987096.0040330857,922535.3467434515,52800,6914.361462446711,7.494955599104573e+17,6.29465211257101e+17,247,12314,17522,22964,0.2332196969696969,0.4349242424242424,102.23170646666426,0.0,0.0,2804.2323811916617,0.0,4007.897374788387,1.1081603195752016e+16,0.0,0.0,3.03970182941022e+17,0.0,4.3444377377368346e+17,0.0147854154026955,0.0,0.5796482287708105,LOW_CONFIDENCE,-1.8189894035458565e-12
0.5,R0p5,35,175000,0.35,0.35,-2.09433559254791,2.09433559254791,373.574499849662,105.82263807977904,144.07370387948018,64.73724743850015,987000.8687428078,922361.2081775046,52800,6213.046659023674,6.736023375592785e+17,5.5357198890592224e+17,233,11008,18913,22879,0.2084848484848485,0.4333143939393939,36.500338773246426,0.0,0.0,2161.6131523246136,0.0,4014.93316792581,3957271668587137.5,0.0,0.0,2.3435646828597117e+17,0.0,4.352885976047199e+17,0.0058747890972674,0.0,0.6462100460962452,LOW_CONFIDENCE,3.637978807091713e-12
0.5,R0p5,36,180000,0.36,0.36,-1.7757037005785,1.7757037005785,373.591072284806,106.09042220218431,146.11726918929176,63.74128978560015,988094.7045496322,923287.3127233168,52800,7151.509134360252,7.7457028119083e+17,6.545399325374737e+17,254,9452,20712,22636,0.1790151515151515,0.4287121212121212,44.91408325101813,0.0,0.0,2432.766189076784,0.0,4673.828862032455,4864583606000186.0,0.0,0.0,2.6348961537239443e+17,0.0,5.0621608221243584e+17,0.0062803643828437,0.0,0.6535444161815447,LOW_CONFIDENCE,-5.4569682106375694e-12
0.5,R0p5,37,185000,0.37,0.37,-2.13698388047204,2.13698388047204,374.130613105441,106.21701797994224,148.07821913870544,62.74533213270014,986885.3675500908,922057.4129262568,52800,6442.293860460329,6.986868464095914e+17,5.786564977562351e+17,231,8370,22429,22001,0.1585227272727272,0.416685606060606,76.38110007174147,0.0,0.0,1921.903076476476,0.0,4444.009683912116,8283768342508861.0,0.0,0.0,2.084363782052456e+17,0.0,4.819666998618375e+17,0.0118561962130494,0.0,0.6898179096093846,LOW_CONFIDENCE,-4.547473508864641e-12
0.5,R0p5,38,190000,0.38,0.3799999999999999,-2.19668628002476,2.19668628002476,376.363838926597,106.56603998984926,149.96501551200907,61.74937447980015,986827.7350785414,921966.1710807332,52800,6525.891764023386,7.078233419750861e+17,5.877929933217298e+17,250,8023,22817,21960,0.1519507575757575,0.4159090909090909,5.922193513736196,0.0,0.0,3300.1714918329444,0.0,3219.7980786767084,642343905828363.8,0.0,0.0,3.579493039277642e+17,0.0,3.492316941414939e+17,0.0009074918383391,0.0,0.493388213458756,LOW_CONFIDENCE,-3.637978807091713e-12
0.5,R0p5,39,195000,0.39,0.3899999999999999,-2.11242453627299,2.11242453627299,374.233808146887,106.95513929758548,151.86907674456376,60.75341682690015,986828.5793147048,921946.1211852706,52800,5498.644084054848,5.964170744582874e+17,4.763867258049312e+17,208,8066,23444,21290,0.1527651515151515,0.4032196969696969,28.884700933825883,0.0,0.0,1634.71402609929,0.0,3835.045357021727,3133013987486729.0,0.0,0.0,1.773112320270595e+17,0.0,4.159728284437407e+17,0.0052530588436496,0.0,0.69745291719148,LOW_CONFIDENCE,4.547473508864641e-12
0.5,R0p5,40,200000,0.4,0.3999999999999999,-2.22758495350954,2.22758495350954,374.025441608203,107.34835959601334,153.7636276196568,59.75745917400014,986372.9462963408,921392.3690749804,52800,5016.236362074515,5.444191346093412e+17,4.2438878595598496e+17,201,7140,24395,21265,0.1352272727272727,0.4027462121212121,35.75543959008624,0.0,0.0,1617.5130530643082,0.0,3362.9678694201234,3880587770222413.0,0.0,0.0,1.755509495578077e+17,0.0,3.649875972813114e+17,0.0071279415500467,0.0,0.6704165487188755,LOW_CONFIDENCE,-3.637978807091713e-12
