cooling_rate_K_per_ps,tag,frame_index,step,strain,strain_from_cell,szz_raw_GPa,compressive_stress_GPa,temperature_K,lx_A,ly_A,lz_A,cell_volume_A3,ti_matrix_volume_A3,ti_atom_count,total_line_length_A,total_dislocation_density_m-2,delta_total_dislocation_density_m-2,dislocation_segment_count,hcp_atom_count,fcc_atom_count,other_structure_atom_count,hcp_identified_fraction,other_structure_fraction,a_type_line_length_A,ca_type_line_length_A,c_type_line_length_A,hcp_partial_line_length_A,other_recognized_line_length_A,unclassified_line_length_A,a_type_density_m-2,ca_type_density_m-2,c_type_density_m-2,hcp_partial_density_m-2,other_recognized_density_m-2,unclassified_density_m-2,a_type_line_fraction,ca_type_line_fraction,unclassified_line_fraction,dxa_quality_flag,line_length_balance_error_A
1.0,R1p0,10,50000,0.0999999999999999,0.1,-1.69525776700191,1.69525776700191,374.088556127844,101.08089847470778,108.95909723120118,89.62099776299782,987057.299397723,923658.2209573764,52800,5842.206682708233,6.325074091423944e+17,5.1046900584676006e+17,232,21680,10527,20593,0.4106060606060606,0.3900189393939394,29.060874753265004,0.0,0.0,1844.7733789497,0.0,3968.372429005262,3146280095157196.5,0.0,0.0,1.997246748951775e+17,0.0,4.29636454152059e+17,0.0049742976124551,0.0,0.6792591643070166,CAUTION,5.4569682106375694e-12
1.0,R1p0,11,55000,0.11,0.1099999999999999,-1.66096284068435,1.66096284068435,374.723470208757,101.18285108303482,110.0776044811737,88.62520889896452,987104.5512111896,923704.5782685752,52800,5490.069855160549,5.943534312075547e+17,4.723150279119204e+17,210,20746,11640,20414,0.3929166666666667,0.3866287878787879,23.361858972843407,0.0,0.0,1978.7791522223088,0.0,3487.928843965401,2529148336217377.0,0.0,0.0,2.1422207909063347e+17,0.0,3.776022037807044e+17,0.0042552935735205,0.0,0.6353159314879795,CAUTION,-4.547473508864641e-12
1.0,R1p0,12,60000,0.12,0.1199999999999998,-1.7239190980498,1.7239190980498,372.546961678229,101.43413595406632,111.02153965084608,87.62942003493121,986827.6677522628,923381.5296769472,52800,5540.732220242386,6.000479804031663e+17,4.78009577107532e+17,209,19921,12508,20371,0.3772916666666667,0.3858143939393939,10.49639688648827,0.0,0.0,1839.469185651007,0.0,3690.7666377048936,1136734551118920.8,0.0,0.0,1.9921009101130285e+17,0.0,3.997011548407449e+17,0.0018944060945845,0.0,0.666115323931579,CAUTION,-2.7284841053187847e-12
1.0,R1p0,13,65000,0.13,0.1300000000000001,-1.97732035026741,1.97732035026741,374.29663205107,101.83727732718334,111.80095477781482,86.63363117089789,986367.62675632,922940.2633909804,52800,5232.9618547840855,5.669881423915377e+17,4.4494973909590336e+17,187,19492,12346,20962,0.3691666666666666,0.3970075757575758,17.226139954250872,0.0,0.0,1766.2247271576196,0.0,3449.510987672212,1866441484626556.8,0.0,0.0,1.913693439560565e+17,0.0,3.737523569508543e+17,0.0032918527656574,0.0,0.6591890182647892,CAUTION,3.637978807091713e-12
1.0,R1p0,14,70000,0.14,0.14,-1.98108330320421,1.98108330320421,372.55461880687,102.30400062113604,112.59937357324075,85.63784230686458,986493.6818659636,923010.4068097972,52800,5084.807785126409,5.508938737430968e+17,4.288554704474625e+17,194,19331,12326,21143,0.3661174242424242,0.4004356060606061,26.96800289656178,0.0,0.0,1712.689135699213,0.0,3345.15064653064,2921744185937333.0,0.0,0.0,1.8555469397347142e+17,0.0,3.624174355836887e+17,0.0053036425438629,0.0,0.6578716026032593,CAUTION,-5.4569682106375694e-12
1.0,R1p0,15,75000,0.15,0.1499999999999999,-2.00378867915222,2.00378867915222,372.924369970463,102.61717729793055,113.56827343824534,84.64205344283128,986423.2012234768,922879.9186004102,52800,5479.340251094052,5.937219068981069e+17,4.716835036024726e+17,189,18930,11713,22157,0.3585227272727272,0.4196401515151515,39.95450992303604,0.0,0.0,1374.4396670767649,0.0,4064.946074094253,4329329213667243.0,0.0,0.0,1.4892941534161517e+17,0.0,4.4046316234282464e+17,0.0072918468450756,0.0,0.7418677957227808,LOW_CONFIDENCE,-1.8189894035458565e-12
1.0,R1p0,16,80000,0.16,0.1599999999999998,-1.63028675008845,1.63028675008845,374.377023825978,102.49974415237872,115.16460239593096,83.64626457879798,987389.1376146608,923753.2468020368,52800,8288.447133279597,8.972576997129448e+17,7.752192964173105e+17,306,19954,9781,23065,0.3779166666666667,0.4368371212121212,121.8837238634376,0.0,0.0,3920.006332869429,0.0,4246.557076546734,1.3194402756947244e+16,0.0,0.0,4.2435643354328576e+17,0.0,4.5970686341271226e+17,0.0147052544226351,0.0,0.5123465238133749,CAUTION,-3.637978807091713e-12
1.0,R1p0,17,85000,0.17,0.17,-1.67809927097508,1.67809927097508,374.287190892937,102.6255370593266,116.41326885482567,82.65047571476465,987423.1040449012,923704.1482240435,52800,7942.765690330328,8.59881998538326e+17,7.378435952426917e+17,319,19072,10111,23617,0.3612121212121212,0.4472916666666666,39.01137592127385,0.0,0.0,3655.350314396378,9.31186013197076,4239.0921398807,4223362642278800.0,0.0,0.0,3.957273897085256e+17,1008099849922096.0,4.58923146337599e+17,0.004911560713514,0.0,0.5337047956785946,CAUTION,5.4569682106375694e-12
1.0,R1p0,18,90000,0.18,0.1799999999999999,-1.48544732521908,1.48544732521908,374.178580218198,102.69682621694994,117.8231251702664,81.65468685073135,988026.6926421124,924248.5014176124,52800,7349.938382982896,7.952340059745362e+17,6.731956026789019e+17,314,18217,11367,23216,0.3450189393939394,0.4396969696969697,35.17421357784751,0.0,0.0,3919.89567127048,28.41170943463417,3366.456788699933,3805709560134240.0,0.0,0.0,4.241170708157107e+17,3074033594975409.0,3.642371920037157e+17,0.004785647408866,0.0,0.4580251715435051,CAUTION,0.0
1.0,R1p0,19,95000,0.19,0.1899999999999999,-1.59372285512277,1.59372285512277,374.320347798202,102.88105791112234,119.03029881369918,80.65889798669805,987745.885643424,923932.3461942648,52800,7702.852277207552,8.337030637509426e+17,7.116646604553083e+17,318,17943,11248,23609,0.3398295454545454,0.4471401515151515,58.772259298971726,0.0,0.0,3481.1495293178505,21.808146690510146,4141.122341900219,6361099872848736.0,0.0,0.0,3.7677537144975206e+17,2360361857698701.0,4.482062305706431e+17,0.0076299346247203,0.0,0.5376089522258714,CAUTION,9.094947017729282e-13
1.0,R1p0,20,100000,0.2,0.1999999999999999,-1.64745373450541,1.64745373450541,373.423642205576,103.2521392363646,120.06856300188214,79.66310912266474,987610.329401843,923713.7236580172,52800,6730.720081335269,7.286586643620288e+17,6.066202610663945e+17,263,16750,11538,24512,0.3172348484848485,0.4642424242424242,95.03986662116912,0.0,17.05498223024501,3497.6092417934287,4.381947310541687,3116.6340433798896,1.0288887583568622e+16,0.0,1846349338916956.8,3.786464520568641e+17,474383696843720.06,3.374025916858358e+17,0.0141203118645092,0.0,0.4630461534156682,CAUTION,-4.547473508864641e-12
1.0,R1p0,21,105000,0.21,0.21,-1.47008218977765,1.47008218977765,374.597162541186,103.55965477166237,121.24594597531726,78.66732025863142,987761.6868269616,923868.8298271984,52800,6848.375054091111,7.412713615819292e+17,6.192329582862949e+17,308,15138,12559,25103,0.2867045454545454,0.4754356060606061,40.75415687453821,0.0,0.0,3476.567835407045,0.0,3331.0530618095227,4411249255174127.0,0.0,0.0,3.7630535019319866e+17,0.0,3.60554762133556e+17,0.0059509236209533,0.0,0.4864005016517903,LOW_CONFIDENCE,4.547473508864641e-12
1.0,R1p0,22,110000,0.22,0.2199999999999999,-1.40489125245263,1.40489125245263,372.823580554985,103.63437599208363,122.72691385214377,77.67153139459812,987883.013926729,923938.7805215714,52800,6908.547013404964,7.477277887940832e+17,6.256893854984489e+17,277,15588,12436,24776,0.2952272727272727,0.4692424242424242,64.59669041638085,0.0,0.0,3219.84812376933,0.0,3624.1021992192495,6991447028548305.0,0.0,0.0,3.4849150091434605e+17,0.0,3.922448408511885e+17,0.0093502570498602,0.0,0.5245824038234438,LOW_CONFIDENCE,3.637978807091713e-12
1.0,R1p0,23,115000,0.23,0.2299999999999998,-1.56452340187383,1.56452340187383,373.409092678363,103.71188363388528,124.14352651630304,76.67574253056482,987212.3746807204,923302.667432203,52800,7483.707725872499,8.105367816910396e+17,6.884983783954053e+17,306,14468,13153,25179,0.2740151515151515,0.476875,58.65967231487511,0.0,0.0,3134.5007555405955,17.793758867808258,4272.753539149221,6353244107700190.0,0.0,0.0,3.394878912521671e+17,1927185905061282.0,4.62768460426111e+17,0.0078383168428769,0.0,0.5709407282672943,LOW_CONFIDENCE,-9.094947017729282e-13
1.0,R1p0,24,120000,0.24,0.24,-1.63074061331015,1.63074061331015,371.530422207765,104.12890140213128,125.27409203303586,75.67995366653149,987218.778344902,923261.998989743,52800,6384.551634447873,6.915211111725614e+17,5.694827078769271e+17,261,12869,13003,26928,0.2437310606060606,0.51,48.34003976601791,0.0,0.0,2362.416573275212,14.911021991650662,3958.883999414999,5235787871580638.0,0.0,0.0,2.5587715901447578e+17,1615036902630747.0,4.287931273838749e+17,0.0075714071298599,0.0,0.6200723599845015,LOW_CONFIDENCE,-6.366462912410498e-12
1.0,R1p0,25,125000,0.25,0.2499999999999999,-1.63189421843551,1.63189421843551,372.820993387246,104.3204232386251,126.73850104186464,74.68416480249819,987430.2672748828,923349.5522694684,52800,6811.362113448609,7.376796898538804e+17,6.156412865582461e+17,290,12041,13435,27324,0.2280492424242424,0.5175,29.52670507361082,0.0,0.0,2984.6406870187457,0.0,3797.1947213562494,3197781923545440.0,0.0,0.0,3.232406058662076e+17,0.0,4.11241302064127e+17,0.0043349192983459,0.0,0.5574794964811701,LOW_CONFIDENCE,3.637978807091713e-12
1.0,R1p0,26,130000,0.26,0.2599999999999999,-1.49684351767494,1.49684351767494,374.425732105107,103.87036001482063,129.15282312527404,73.68837593846489,988540.633784179,924414.0032832,52800,6431.856222434132,6.957765892327891e+17,5.737381859371548e+17,268,10101,19494,23205,0.1913068181818182,0.4394886363636364,52.34623152623044,0.0,0.0,2384.46991430494,0.0,3995.040076602962,5662639395369895.0,0.0,0.0,2.579439413332256e+17,0.0,4.321700085041936e+17,0.0081385885685143,0.0,0.621133299383835,LOW_CONFIDENCE,0.0
1.0,R1p0,27,135000,0.27,0.2699999999999999,-1.71253199252552,1.71253199252552,374.269384599245,103.934099943817,130.69471867770525,72.69258707443157,987429.784698921,923247.1292764636,52800,6016.550183357667,6.516727745552545e+17,5.296343712596202e+17,236,10692,19608,22500,0.2025,0.4261363636363636,68.48022652013636,0.0,0.0,2080.350690426005,0.0,3867.719266411527,7417323525696029.0,0.0,0.0,2.253297762275576e+17,0.0,4.1892567480200096e+17,0.0113819754565596,0.0,0.6428466726846217,LOW_CONFIDENCE,-9.094947017729282e-13
1.0,R1p0,28,140000,0.28,0.28,-1.90489993692144,1.90489993692144,374.468287731144,103.85774192833182,132.55290117647604,71.69679821039826,987024.3687596528,922767.9689365842,52800,6147.224896446093,6.661723318734476e+17,5.4413392857781325e+17,269,11346,20811,20643,0.2148863636363636,0.3909659090909091,57.11456108582321,0.0,0.0,1853.987047951128,0.0,4236.123287409144,6189482406031405.0,0.0,0.0,2.009158434582096e+17,0.0,4.590670060092067e+17,0.0092911129896748,0.0,0.6891114866902269,LOW_CONFIDENCE,-1.8189894035458565e-12
1.0,R1p0,29,145000,0.29,0.2899999999999999,-2.25493776650909,2.25493776650909,372.954814090261,104.03216893389968,134.08405767334696,70.70100934636496,986212.2919108992,921746.3367399748,52800,6406.671269803567,6.950579584034619e+17,5.730195551078276e+17,231,11858,20184,20758,0.2245833333333333,0.3931439393939394,17.826012053119413,0.0,0.0,2502.470231746143,0.0,3886.375026004304,1933939017991252.8,0.0,0.0,2.7149228936421488e+17,0.0,4.216317300212556e+17,0.0027824140341238,0.0,0.6066137721661913,LOW_CONFIDENCE,9.094947017729282e-13
1.0,R1p0,30,150000,0.3,0.2999999999999998,-2.12258142175537,2.12258142175537,374.536874083146,104.20663781938369,135.83399245989995,69.70522048233165,986663.709713722,922148.440212124,52800,5468.691919915617,5.930381358838107e+17,4.709997325881764e+17,203,11364,20714,20722,0.2152272727272727,0.3924621212121212,39.40452748751973,0.0,0.0,1748.3468153777549,0.0,3680.940577050345,4273121958375314.5,0.0,0.0,1.8959494362703456e+17,0.0,3.991700702984012e+17,0.0072054758367386,0.0,0.6730934254396876,LOW_CONFIDENCE,-1.8189894035458565e-12
1.0,R1p0,31,155000,0.31,0.31,-2.21119708904947,2.21119708904947,373.926090401195,104.10863730499194,137.8886980503328,68.70943161829832,986351.6806699868,921807.3294423836,52800,4876.071092670888,5.289685747693614e+17,4.069301714737271e+17,193,10904,21668,20228,0.2065151515151515,0.3831060606060606,39.55793481577717,0.0,0.0,1702.7663570981135,0.0,3133.7468007569955,4291345225005579.0,0.0,0.0,1.847204185421421e+17,0.0,3.399568110022136e+17,0.0081126657228677,0.0,0.6426786527922571,LOW_CONFIDENCE,1.8189894035458565e-12
1.0,R1p0,32,160000,0.32,0.3199999999999999,-2.67332444536961,2.67332444536961,375.341465267372,104.3421700235676,139.37091735676734,67.71364275426502,984709.6662993107,920131.514289701,52800,4769.312262420755,5.183294114322824e+17,3.9629100813664806e+17,196,10996,22019,19785,0.2082575757575757,0.374715909090909,98.62326949425734,0.0,0.0,1728.920286080493,0.0,2941.768706846008,1.0718388400204938e+16,0.0,0.0,1.8789925779415776e+17,0.0,3.197117652379201e+17,0.0206787192927894,0.0,0.6168119311510246,LOW_CONFIDENCE,-3.637978807091713e-12
1.0,R1p0,33,165000,0.33,0.3299999999999999,-2.78072617647596,2.78072617647596,375.479446037729,104.71630790078105,140.931801641254,66.71785389023172,984612.6093518828,919910.8199235508,52800,5405.500643897232,5.876113778449151e+17,4.655729745492808e+17,209,10281,21883,20636,0.194715909090909,0.3908333333333333,9.532370245717129,0.0,0.0,1818.494207872686,0.0,3577.4740657788284,1036227647209249.8,0.0,0.0,1.9768157613624026e+17,0.0,3.888935740614655e+17,0.0017634574248879,0.0,0.6618210414640813,LOW_CONFIDENCE,9.094947017729282e-13
1.0,R1p0,34,170000,0.34,0.3399999999999999,-2.71632580680384,2.71632580680384,375.593735911607,105.08289853853782,142.62847612606595,65.72206502619841,985030.0656364574,920254.8967466924,52800,6143.370301931785,6.675726827045396e+17,5.455342794089053e+17,195,8736,22881,21183,0.1654545454545454,0.4011931818181818,0.0,0.0,0.0,2184.087505370859,0.0,3959.282796560924,0.0,0.0,0.0,2.3733505935063197e+17,0.0,4.3023762335390746e+17,0.0,0.0,0.6444805704314984,LOW_CONFIDENCE,1.8189894035458565e-12
1.0,R1p0,35,175000,0.35,0.35,-2.23867770463689,2.23867770463689,373.785695314893,105.6225006515163,144.2705508269675,64.72627616216509,986312.9996058104,921477.6338813808,52800,5385.050492782166,5.843929678574671e+17,4.623545645618328e+17,196,8377,23400,21023,0.158655303030303,0.3981628787878788,23.51151096696869,0.0,0.0,1560.1451487649697,0.0,3801.393833050228,2551500991720789.0,0.0,0.0,1.693090631178361e+17,0.0,4.125324037479103e+17,0.004366070661451,0.0,0.7059160983068615,LOW_CONFIDENCE,-9.094947017729282e-13
1.0,R1p0,36,180000,0.36,0.3599999999999999,-2.65460495051285,2.65460495051285,372.528878727805,105.82138072795638,146.06305618197757,63.73048729813179,985056.2853397192,920181.5688877952,52800,5111.459913454538,5.5548383995917856e+17,4.334454366635442e+17,198,8244,23987,20569,0.1561363636363636,0.3895643939393939,33.38236815282598,0.0,0.0,1923.4938488541093,0.0,3154.5836964476007,3627802303536092.0,0.0,0.0,2.0903416389647942e+17,0.0,3.428218737591628e+17,0.0065308872060124,0.0,0.6171590406380789,LOW_CONFIDENCE,1.8189894035458565e-12
1.0,R1p0,37,185000,0.37,0.3699999999999999,-2.58925518228672,2.58925518228672,374.569201897889,106.18204410394276,147.94787500984944,62.73469843409848,985524.9602450609,920597.294069584,52800,4867.517569481972,5.287347248181307e+17,4.066963215224964e+17,204,6925,25181,20694,0.131155303030303,0.3919318181818181,36.79735162529019,0.0,0.0,1766.20551062098,0.0,3064.5147072356995,3997117074136092.0,0.0,0.0,1.918543017667701e+17,0.0,3.328833059772242e+17,0.0075597778744548,0.0,0.6295847243468383,LOW_CONFIDENCE,1.8189894035458565e-12
1.0,R1p0,38,190000,0.38,0.3799999999999999,-2.75754750944155,2.75754750944155,375.647955049311,106.29189549964616,150.0911139815139,61.738909570065175,984949.780089531,919913.4319010696,52800,5770.8826844531695,6.273288859938929e+17,5.0529048269825856e+17,218,6844,24799,21157,0.1296212121212121,0.4007007575757575,16.405040685827622,0.0,0.0,2379.1843666027253,0.0,3375.293277164624,1783324399549790.5,0.0,0.0,2.586313324815753e+17,0.0,3.6691422911276864e+17,0.0028427264220814,0.0,0.5848833639016274,LOW_CONFIDENCE,-7.275957614183426e-12
1.0,R1p0,39,195000,0.39,0.3899999999999999,-2.64055023745621,2.64055023745621,374.071102682063,106.65627018409477,152.096231330776,60.74312070603186,985375.921103036,920299.576635484,52800,6374.615177888021,6.926674030637857e+17,5.706289997681514e+17,266,8160,22616,22024,0.1545454545454545,0.4171212121212121,16.916960228399994,0.0,0.0,1927.4669655714963,0.0,4430.231252088122,1838201457208812.0,0.0,0.0,2.094390798937568e+17,0.0,4.813901217128199e+17,0.0026538010148566,0.0,0.6949801875814418,LOW_CONFIDENCE,2.7284841053187847e-12
1.0,R1p0,40,200000,0.4,0.3999999999999999,-2.17288739091533,2.17288739091533,374.645270766113,107.24331493524792,153.97980259868424,59.74733184199856,986625.8816041044,921438.4080495856,52800,6320.001729741634,6.858843385006299e+17,5.638459352049956e+17,251,7922,22701,22177,0.1500378787878787,0.4200189393939394,44.736863661823065,0.0,0.0,1721.7282931783036,0.0,4553.536572901503,4855111667910378.0,0.0,0.0,1.8685223864530426e+17,0.0,4.941769881874148e+17,0.0070786157306403,0.0,0.7204960959856659,LOW_CONFIDENCE,4.547473508864641e-12
