Step Strain Szz_GPa Sxx_GPa Syy_GPa Sxy_GPa Sxz_GPa Syz_GPa VonMises_GPa Temp PotEng Lx Ly Lz Volume
3600 0.00719999999999984 -0.965551852420403 0.00441816931404645 -0.00531860372761385 -0.0213534105959241 0.121331831969229 0.0141966954512559 0.988751259477539 372.997758856145 -333176.739538072 99.6998834760481 100.000339148255 98.8619184212269 985655.517503638
3700 0.00739999999999991 -0.997066001178384 -0.0220605872568242 -0.0131573100457931 -0.0265841845257148 0.124054631477965 -0.0233677102708706 1.00465045166359 374.518643603538 -333187.492512562 99.6905897399663 100.004057999107 98.8420026439463 985401.739436585
3800 0.00759999999999983 -0.999833539316377 0.0302875770214637 0.00694081458905495 -0.00941014152047745 0.106040703287535 0.00012320865848129 1.03520248393926 373.301013901006 -333178.194769146 99.7165531912579 100.010023629954 98.8220868666656 985518.562984153
3900 0.00779999999999976 -1.06278127998164 -0.0201210656449811 -0.037369384039939 -0.0097601836910514 0.121845461604826 0.00633193487700775 1.0556508442612 372.398509805782 -333169.649372805 99.7008748395193 100.0023915744 98.8021710893849 985089.847958758
4000 0.00799999999999982 -1.08223280461341 0.019896081527678 0.0350407461951218 0.00480300160675827 0.118891383766548 -0.021905226634402 1.12939055320654 372.948953667556 -333173.462207707 99.7363198644852 100.013426268174 98.7822553121043 985350.139266481
4100 0.00819999999999989 -1.12459826951804 -0.0432061994747521 -0.0228514362738881 -0.00996869244997434 0.129196347888225 0.00202009296729047 1.11454926350868 374.435044739801 -333184.711263678 99.7295494682114 99.9902949751168 98.7623395348236 984856.772751568
4200 0.00839999999999981 -1.12215107002316 0.0402195983184564 -0.00489488252192993 -0.00338271235843406 0.129434751860553 -0.0212281057412137 1.1629047374452 372.619924620184 -333170.029605048 99.7689518188192 100.021376024922 98.7424237575429 985353.396206951
4300 0.00859999999999974 -1.17966884014649 -0.0186995493417362 -0.0357799099516513 -0.0145164463788237 0.110668077557431 0.00705788092174906 1.16868967293836 373.70977208529 -333178.378539538 99.7256259235837 100.043249931311 98.7225079802623 984942.192770231
4400 0.0087999999999998 -1.17331276462605 0.00197556622810757 0.0510304016672886 0.0194752806459049 0.11381467494706 -0.0100299671646085 1.21723605528186 372.793454490664 -333170.214584102 99.7118302433257 100.12085070254 98.7025922029816 985371.002224163
4500 0.00899999999999987 -1.25103199118279 -0.0378788734564263 -0.0210185337913996 -0.00556279231766666 0.119280948867267 0.00639835792132583 1.23910387657725 372.699211742777 -333168.964231064 99.7136048593882 100.09133353743 98.6826764257009 984899.262859757
4600 0.0091999999999998 -1.27123809319788 0.0132789210968516 0.0301405581294062 0.0524010573285058 0.110432705072441 0.00697319287984167 1.31030415179314 372.976429934094 -333169.347480138 99.7611308410228 100.088959011001 98.6627606484203 985146.455038689
4700 0.00939999999999972 -1.26442758924078 -0.00257247487501387 -0.0439090827091868 0.00157051969095789 0.103753141467136 -0.0152588981470941 1.25492082594855 374.075528936945 -333176.675160342 99.7701627879946 100.063070397173 98.6428448711396 984781.983487675
4800 0.00959999999999993 -1.27595810725843 0.0415630881298841 0.056331838519111 -0.0320366390965662 0.115864864272045 -0.0141292891355709 1.34145082184898 372.300122109596 -333161.806959437 99.7554746457724 100.136340393714 98.6229290938589 985159.051211041
4900 0.00979999999999985 -1.38999049633357 -0.0618353899384137 -0.0076943772398773 0.00881022307577943 0.134829380226319 -0.0166460293008364 1.37638508952384 372.476994081591 -333163.237618026 99.7108045589519 100.12561280623 98.6030133165783 984413.577176605
5000 0.00999999999999978 -1.31468621775351 0.0424488519672418 0.0184172126083003 -0.0239901698772675 0.121139995369249 -0.000386288695068994 1.36217864630253 373.303784393993 -333168.245241347 99.7908732944326 100.113329897881 98.5830975392976 984884.244339571
5100 0.0101999999999998 -1.36869457470144 -0.00948136038258725 -0.0158898145469175 -0.00170917389706296 0.117033290945838 0.00323696273519241 1.37110238343406 374.792710789033 -333176.971972506 99.774247972973 100.090848778221 98.5631817620169 984300.146815485
5200 0.0103999999999999 -1.38487240543327 0.0483086288056348 0.00219798970300147 0.0155232044502218 0.120088957855867 -0.00236467459496277 1.42620227618167 374.06619755206 -333172.018401711 99.7962822625489 100.112140036877 98.5432659847363 984527.972064272
5300 0.0105999999999998 -1.41948002172716 -0.00941310456478712 0.00292289891205227 -0.0235981233726163 0.111065016657239 -0.0112092678718653 1.42999627599665 372.517417804813 -333160.198857166 99.7643299014582 100.14970298136 98.5233502074556 984383.049280642
5400 0.0107999999999998 -1.49136875854903 -0.029400735970461 0.000826267254763545 -0.0314676250695582 0.116390380545884 -0.00741437504807722 1.49205589644135 371.700912714388 -333154.369918447 99.7716718794822 100.167339917512 98.5034344301749 984429.82589667
5500 0.0109999999999998 -1.49351715263989 0.0246361748992444 -0.0220970542316364 0.00196963548955401 0.118335322774132 0.00846602446133455 1.50939117469993 372.595772387751 -333161.363777716 99.8263719045962 100.131668223671 98.4835186528943 984419.699486344
5600 0.0111999999999999 -1.52690276554024 -0.0154890484220847 0.00807364896389508 0.00447270589922812 0.118104231106131 -0.0240031284743494 1.53758703918896 371.976007583839 -333153.027896234 99.8107641592131 100.183688298223 98.4636028756136 984577.983018177
5700 0.0113999999999998 -1.51900218201597 -0.0116321158792146 -0.00182588379522536 0.00642177886795397 0.0981225203642462 -0.019479069702832 1.52223139055357 373.086341646877 -333159.314149537 99.7965223922659 100.204359992735 98.4436870983329 984441.46395404
5800 0.0115999999999997 -1.53666459800983 0.00900601419879305 -0.0052502783361977 0.00267548938447305 0.11295618664441 -0.00654205869339532 1.5510295037625 372.807007609075 -333155.449745691 99.8078244301034 100.19742112657 98.4237713210523 984285.607807173
5900 0.0117999999999998 -1.57704841407085 0.0158537643501649 0.0463148456594105 -0.023266852955344 0.104777156099534 0.00344312458053619 1.61906797641371 373.703747560346 -333160.587387155 99.8222439330082 100.196660593701 98.4038555437716 984221.143305291
6000 0.0119999999999999 -1.62640118106106 -0.0131228216127462 -0.0529422776814508 -0.0274461850099969 0.129087988054621 0.00112120825927366 1.61005203763849 372.028808453691 -333149.20949844 99.8357081046855 100.166309596019 98.3839397664909 983856.560423626
6100 0.0121999999999998 -1.62386164639762 -0.00306366565352042 0.0328731097611112 0.0120038791729345 0.12914467608235 -0.0339427211984951 1.65542968610321 372.02879613327 -333147.04240363 99.8230939686588 100.214666295102 98.3640239892103 984007.929592345
6200 0.0123999999999997 -1.66131272682708 -0.0255828069520306 0.0351775831585753 -0.0528820089524006 0.151113856600039 -0.0266723758615697 1.69047973791834 374.891675355482 -333166.949697489 99.8214705299217 100.23117724088 98.3441082119296 983954.783073032
6300 0.0125999999999999 -1.64151717564605 0.0180838702143656 -0.0472221361524522 -0.0196537199550518 0.123835205138404 -0.0361305314812455 1.64354468012154 372.281405867958 -333146.34482389 99.8747905931834 100.204810749447 98.3241924346489 984022.076671127
6400 0.0127999999999999 -1.69079752013342 0.00154238989228706 0.0162030238870545 -0.0106140760132184 0.106522818910297 -0.0412075521722891 1.7112900329907 373.848413662246 -333156.111607918 99.8752745749375 100.222428855246 98.3042766573683 984000.505867105
6500 0.0129999999999998 -1.72396717494418 0.0131809509236264 -0.00304556132260695 -0.0230909390494608 0.118141635885932 -0.0554338827795345 1.74426193974294 374.42512370608 -333158.769980491 99.866371131979 100.233857014435 98.2843608800876 983825.62334112
6600 0.0131999999999998 -1.75516643509215 -0.0242482040996895 -0.0152134154908758 0.000772055990670013 0.097408567827352 -0.0341777650026153 1.74464021059789 373.025937259552 -333147.853198122 99.848417070682 100.256004946086 98.2644451028069 983666.734933437
6700 0.0133999999999999 -1.81554490286379 -0.0276086559304214 -0.014472713488894 -0.0260202967723915 0.115287795889316 -0.0531695777458333 1.80852448445667 372.192810765392 -333140.495336675 99.8566342427881 100.26426327185 98.2445293255263 983629.323075373
6800 0.0135999999999998 -1.81101547700641 -0.00178728125736156 0.0144854260990896 -0.0387855799170691 0.124436390131571 -0.0302304908900707 1.83213546529789 372.800655372181 -333142.734957019 99.8908268347852 100.254931642545 98.2246135482456 983675.108735746
6900 0.0137999999999998 -1.86353416891274 -0.00823368360971724 -0.0195462437104906 0.0111622040339373 0.126103080377838 -0.00940856657769678 1.8626929363024 373.220375810849 -333146.212412493 99.8938306032824 100.245515527771 98.204697770965 983412.862351437
7000 0.0139999999999998 -1.86291476032157 0.0358822274598995 0.0243305303801333 -0.0196265442709026 0.122262050660271 -0.0450445812487879 1.90675530381044 373.409563428933 -333143.999639954 99.9015626497683 100.275788976247 98.1847819936843 983586.477496313
7100 0.0141999999999999 -1.90525500649335 -0.0380667682650987 -0.0350830990298905 -0.0386079912346983 0.0971213838073424 -0.026673270554278 1.87799779073045 372.419346204167 -333137.363876041 99.8965533394862 100.277194036754 98.1648662164036 983351.43610079
7200 0.0143999999999998 -1.89435998225307 0.0141409416455015 0.0158186732502829 -0.0181672385645144 0.114571742122596 -0.0200818206069947 1.9201980575268 372.093932319969 -333132.533291752 99.919306021855 100.296607306001 98.144950439123 983566.235634581
7300 0.0145999999999997 -1.99201368024599 -0.0258164652714074 -0.0186803109277983 -0.0353723695209952 0.121808090839311 -0.0137529786994382 1.98213172607078 373.314423562588 -333139.420901391 99.9099564131547 100.290323032749 98.1250346618423 983213.024217674
7400 0.0147999999999998 -1.99077887378691 0.0130700098561578 0.0175751854679747 -0.0370207503826039 0.1164721951557 -0.0324365047064318 2.01802468798768 373.58442573386 -333140.344297911 99.9188952786635 100.315934576762 98.1051188845616 983352.476109478
7500 0.0149999999999999 -2.00779614288531 -0.0637131689019658 0.00234901118511617 -0.0237904496396154 0.127664835459416 -0.0435589191634406 1.99211902413941 372.970285787225 -333134.58185125 99.8988363453531 100.326026081514 98.0852031072809 983054.363708672
7600 0.0151999999999998 -2.00667983997456 0.044570721727146 0.022350243823933 -0.0322379354146238 0.115543131354593 -0.0284946185988899 2.05137689800191 371.750848719894 -333123.273313168 99.9522410391204 100.331011524369 98.0652873300003 983429.047411329
7700 0.0153999999999997 -2.05777140709682 -0.018573914437733 -0.0347847207990032 -0.0311442074310383 0.118488763461267 -0.0173071809128278 2.0424150974586 373.062245561354 -333131.367932577 99.9336640385197 100.327242150572 98.0453715527196 983009.65159084
7800 0.0155999999999999 -2.07846588725392 0.00551763125707041 0.0231404999886015 -0.00252806540065612 0.128362447201828 -0.0210354433088011 2.10494680109444 373.578152763071 -333133.404849299 99.934349063335 100.374598954509 98.0254557754389 983280.624062685
7900 0.0157999999999999 -2.07264671575725 0.00783353981216708 -0.029968801855817 0.00848024338812398 0.111217685688997 -0.00960032081020331 2.0709370942373 372.615073512801 -333124.719889482 99.935495924277 100.370440519286 98.0055399981583 983051.404782371
8000 0.0159999999999998 -2.11424497142864 -0.0243313154851509 0.0372763559461746 0.00821187963443755 0.121820860812509 -0.0347758141196979 2.13275424072846 373.108844735202 -333125.765333687 99.9286146937671 100.403541453363 97.9856242208776 983108.072285273
8100 0.0161999999999999 -2.15590884391963 0.00475612764209229 -0.0434332304236541 -0.0158629599235431 0.143838030763107 -0.0254422836856032 2.15207788956658 372.642994912095 -333119.649542356 99.9526743404724 100.379337239618 97.965708443597 982907.900683352
8200 0.0163999999999999 -2.15101357306246 -0.0193583510347369 0.0197521151651138 -0.0010358791138196 0.122567635849177 -0.0303912372201455 2.16256704422873 373.28125068309 -333122.489223535 99.960578169238 100.394181582105 97.9457926663163 982931.127153404
8300 0.0165999999999998 -2.15419009191163 0.00314222701841442 0.0233406329366077 -0.00933748188051289 0.142206065014625 -0.0261133576132539 2.1819808355258 372.445920604776 -333113.09762033 99.9927273373894 100.387813260444 97.9258768890356 982984.969870258
8400 0.0167999999999998 -2.22007912339058 -0.0238052950153115 -0.0333627823671098 -0.00777335802191876 0.127340936696461 -0.0418859429521339 2.20381735401254 371.798488755759 -333107.252939623 99.9919171422873 100.384001760094 97.905961111755 982739.777377703
8500 0.0169999999999998 -2.23951361970278 0.0163326338997094 0.0323513127728494 -0.0202604647152539 0.123081912128859 -0.0388123369823096 2.27517751346269 372.611164228229 -333110.1167164 99.9860771684628 100.432963043831 97.8860453344743 982961.682202421
8600 0.0171999999999999 -2.27689722836496 -0.0076588102150337 -0.00959967093974407 -0.017887470280008 0.115335092820052 -0.0458904015558311 2.27864580665326 373.491903505867 -333115.975769364 99.9743606040025 100.445984238567 97.8661295571936 982773.928777761
8700 0.0173999999999998 -2.25899653482355 0.00181929718213128 0.0516850375245198 -0.0172744230215313 0.126541266119037 -0.00593822573767949 2.29685679882054 373.205751847804 -333111.564813501 99.982241720468 100.472037576028 97.846213779913 982906.268511954
8800 0.0175999999999998 -2.36773884707955 0.00460065766724931 -0.0473417681048856 -0.0266499990112905 0.142115916560338 -0.0202803191858089 2.36038620046506 374.604419944376 -333119.134867664 100.006441112613 100.422707554364 97.8262980026323 982461.448916973
8900 0.0177999999999998 -2.34293532558534 -0.00633104109449138 0.0465388234447837 -0.0101756297225554 0.123271608939351 -0.0247499224194769 2.3735599280178 371.874721904352 -333096.797839393 100.013720944783 100.463216288809 97.8063822253516 982729.194424529
9000 0.0179999999999999 -2.36306342873306 -0.0137555697203321 -0.00524033457884189 -0.0190202821403139 0.123927567903756 -0.0313296699989444 2.36419730961952 372.27167766719 -333098.38623914 100.021817525246 100.449644147091 97.786466448071 982475.880878271
9100 0.0181999999999998 -2.39124732843412 0.0111153094942529 -0.0100289202082015 -0.0264824828176132 0.138212550989295 -0.0172633011806007 2.40443410665864 372.3626142456 -333095.703257428 100.062629935134 100.426689042721 97.7665506707903 982452.022237273
9200 0.0183999999999997 -2.41338471385806 -0.0254929328953413 -0.00843869772733029 -0.000156285173772481 0.139171793891373 -0.0281986523695861 2.40905242832553 373.080653240172 -333097.699268102 100.078731794651 100.438906674537 97.7466348935096 982529.468504481
9300 0.0185999999999998 -2.47979250459324 0.00217739138737903 0.00290823676149442 -0.0160159968530797 0.136041369103317 -0.00217709336463862 2.49365084823454 374.81672107078 -333108.78211688 100.075325420891 100.443571904885 97.726719116229 982341.469751551
9400 0.0187999999999999 -2.50367314227407 -0.0169617247445098 -0.022642933288766 -0.0283777421924732 0.1348408688533 -0.0243072118045528 2.49567085453638 373.333888391397 -333096.366561703 100.06726405132 100.4598544316 97.7068033389483 982221.361818982
9500 0.0189999999999998 -2.49260127754004 0.00158449618883559 -0.00768434296969443 -0.032635354766973 0.145036467333082 -0.000521999546418979 2.5028450063168 372.866018815338 -333091.903318067 100.069161418149 100.489895639989 97.6868875616676 982333.439829701
9600 0.0191999999999997 -2.49607491614671 0.0182416817673729 0.00945180979143773 -0.0314722126965872 0.146407144826933 -0.0195482209655903 2.52352684766913 372.825854261627 -333087.182196405 100.06506625966 100.517441998521 97.666971784387 982362.187858581
9700 0.0193999999999999 -2.55034959296736 -0.0465422154473615 0.0193043144583628 -0.0325611430741038 0.150953847345755 -0.0300422110899109 2.55196074737212 372.392795990854 -333082.922521878 100.065099618924 100.508495215386 97.6470560071063 982074.777157526
9800 0.0195999999999999 -2.54277581724545 0.0462875099280758 -0.0096703328564012 -0.0498186869076998 0.165453850644088 -0.0103304797902038 2.57902938813723 371.822294720049 -333076.149298404 100.1243836208 100.484420500427 97.6271402298256 982220.865253161
9900 0.0197999999999998 -2.57602709675691 -0.0411675005298535 -0.0101316002140341 -0.0317478736497545 0.159552742523489 -0.0027383246745515 2.56604083367473 373.113309495797 -333083.851242821 100.105369277773 100.50332518102 97.607224452545 982018.718791902
10000 0.0199999999999998 -2.59283647366 -0.00894797730109126 0.00575200122559675 -0.0258761660107684 0.162407240681813 -0.0207173015911758 2.60712555116396 371.347343019083 -333068.977608249 100.122978356112 100.529002132678 97.5873086752643 982241.93749529
10100 0.0201999999999999 -2.61479546566031 0.00591848259566398 -0.0214758638217033 -0.0490091916376021 0.131022761123962 -0.0269844313338612 2.61877650364354 372.534149608929 -333073.867478571 100.118673060656 100.537663919449 97.5673928979836 982083.8631878
10200 0.0203999999999998 -2.62014975521615 0.0216431056868065 0.0264140203258987 -0.0408614725046857 0.148229975002929 -0.0199843495141821 2.65778470323091 373.839464366244 -333079.891782605 100.125236085475 100.569820785098 97.547477120703 982261.836820217
10300 0.0205999999999998 -2.65877307332268 -0.0380118468974145 -0.0317412208739663 -0.0352790021086393 0.161554396870112 -0.0397542805753367 2.64038577524539 374.250161692481 -333081.34728463 100.118545947482 100.558693407784 97.5275613434223 981887.023042964
10400 0.0207999999999998 -2.67482731265069 0.0340865215827002 -0.00616764528045539 -0.0347244603861289 0.165129700779606 -0.0140085333841366 2.70495822989163 372.818316299405 -333067.320480446 100.138016532669 100.586216706724 97.5076455661416 982146.172572132
10500 0.0209999999999999 -2.72328316624093 0.00293254007187943 -0.0219674050074757 -0.0399562840694034 0.176256358935203 -0.00274416299491829 2.73184927853766 372.285986572004 -333060.905553916 100.106798868957 100.603683483282 97.487729788861 981809.914344534
10600 0.0211999999999998 -2.71617674670916 -0.00604443760897567 0.0395536316172806 -0.0507382915100728 0.15592809738986 -0.0204003650090205 2.7481603809474 372.925757866029 -333062.340624679 100.124981536913 100.618725610111 97.4678140115803 981934.428219973
10700 0.0213999999999997 -2.75565971075386 0.0181660693741589 -0.0326122523186941 -0.030365409224448 0.167829801707433 -0.00562685211096267 2.76463367633455 374.245017796219 -333069.783503525 100.158186053909 100.573794902041 97.4478982342996 981620.827903652
10800 0.0215999999999998 -2.79422737688499 0.00859241818754475 -0.0149109573873439 -0.0387480292906888 0.163990644777457 -0.00498155864676584 2.80637363118786 371.843574216303 -333050.26416062 100.176549510587 100.603092479342 97.427982457019 981886.092892831
10900 0.0217999999999999 -2.85634116643425 -0.042829810648448 -0.010148303812085 -0.0308062216272888 0.170996052724583 -0.0166278973713532 2.84609548356359 374.762463540598 -333069.230959418 100.146994839062 100.623302332077 97.4080666797383 981592.907362236
11000 0.0219999999999998 -2.8653764063895 0.00613746832030491 0.00746945356080045 -0.0757235318817313 0.143592884535017 -0.017910450305382 2.88607688444612 372.282575737089 -333047.860554194 100.158265973828 100.648973957907 97.3881509024576 981753.072238438
11100 0.0221999999999997 -2.87719515938257 -0.0162954369357569 0.0186877213846382 -0.0348671299924409 0.16212688223167 -0.00802612806423744 2.89287921204373 370.731045681551 -333032.721422995 100.169619825888 100.651129133373 97.368235125177 981684.592793474
11200 0.0223999999999999 -2.90451931610743 -0.00831772803350307 -0.0429078002957783 -0.0532481014511118 0.141223998343928 -0.0272175149971072 2.89129061200366 371.229383602374 -333033.459725584 100.198930731359 100.627778103464 97.3483193478963 981543.222327268
11300 0.0225999999999999 -2.95182647896131 0.0182710116625306 -0.0235447249195009 -0.0532369138012885 0.156966080210485 -0.0250421566308343 2.96366828983178 373.354738814775 -333044.651338324 100.199367612739 100.639302202246 97.3284035706156 981459.080231675
11400 0.0227999999999998 -2.97462602921265 0.002979936788412 0.00435142392167112 -0.0166316672802026 0.163305509514409 -0.0236272695601358 2.99211189078814 373.824752402527 -333046.442799098 100.181800606261 100.671519667346 97.308487793335 981400.288157396
